frame,t_sec,state,observation,confidence,margin_sd,reason,v3_label,red_on,red_z,green_on,green_z
2418,80.681,red,observed,1.0,16.06,,red,1,24.81,0,-16.06
2421,80.781,red,observed,1.0,16.14,,red,1,25.17,0,-16.14
2424,80.881,red,observed,1.0,15.84,,red,1,24.93,0,-15.84
2427,80.981,red,observed,1.0,16.06,,red,1,25.17,0,-16.06
2430,81.081,red,observed,1.0,15.99,,red,1,25.76,0,-15.99
2433,81.181,red,observed,1.0,15.99,,red,1,25.88,0,-15.99
2436,81.281,red,observed,1.0,15.61,,red,1,25.17,0,-15.61
2439,81.381,red,observed,1.0,15.31,,red,1,26.47,0,-15.31
2442,81.481,red,observed,1.0,15.53,,red,1,25.29,0,-15.53
2445,81.582,red,observed,1.0,16.06,,red,1,26.59,0,-16.06
2448,81.682,red,observed,1.0,15.69,,red,1,26.12,0,-15.69
2451,81.782,red,observed,1.0,15.69,,red,1,26.59,0,-15.69
2454,81.882,red,observed,1.0,15.99,,red,1,26.95,0,-15.99
2457,81.982,red,observed,1.0,15.61,,red,1,25.52,0,-15.61
2460,82.082,red,observed,1.0,15.69,,red,1,24.1,0,-15.69
2463,82.182,red,observed,1.0,15.91,,red,1,25.64,0,-15.91
2466,82.282,red,observed,1.0,15.53,,red,1,26.35,0,-15.53
2469,82.382,red,observed,1.0,16.06,,red,1,26.47,0,-16.06
2472,82.482,red,observed,1.0,16.14,,red,1,26.12,0,-16.14
2475,82.582,red,observed,1.0,15.84,,red,1,26.24,0,-15.84
2478,82.683,red,observed,1.0,15.84,,red,1,26.59,0,-15.84
2481,82.783,red,observed,1.0,15.76,,red,1,28.02,0,-15.76
2484,82.883,red,observed,1.0,15.69,,red,1,27.9,0,-15.69
2487,82.983,red,observed,1.0,15.91,,red,1,26.83,0,-15.91
2490,83.083,red,observed,1.0,15.76,,red,1,26.95,0,-15.76
2493,83.183,red,observed,1.0,15.69,,red,1,25.52,0,-15.69
2496,83.283,red,observed,1.0,15.69,,red,1,27.18,0,-15.69
2499,83.383,red,observed,1.0,16.22,,red,1,28.13,0,-16.22
2502,83.483,red,observed,1.0,15.76,,red,1,26.47,0,-15.76
2505,83.584,red,observed,1.0,16.06,,red,1,26.24,0,-16.06
2508,83.684,red,observed,1.0,15.31,,red,1,26.83,0,-15.31
2511,83.784,red,observed,1.0,15.99,,red,1,26.71,0,-15.99
2514,83.884,red,observed,1.0,15.91,,red,1,26.71,0,-15.91
2517,83.984,red,observed,1.0,16.14,,red,1,28.61,0,-16.14
2520,84.084,red,observed,1.0,15.99,,red,1,26.71,0,-15.99
2523,84.184,red,observed,1.0,16.14,,red,1,26.83,0,-16.14
2526,84.284,red,observed,1.0,16.22,,red,1,27.42,0,-16.22
2529,84.384,red,observed,1.0,16.06,,red,1,26.83,0,-16.06
2532,84.484,red,observed,1.0,15.91,,red,1,25.76,0,-15.91
2535,84.584,red,observed,1.0,15.69,,red,1,26.47,0,-15.69
2538,84.685,red,observed,1.0,16.06,,red,1,26.24,0,-16.06
2541,84.785,red,observed,1.0,15.31,,red,1,28.37,0,-15.31
2544,84.885,red,observed,1.0,15.91,,red,1,27.3,0,-15.91
2547,84.985,red,observed,1.0,15.38,,red,1,25.52,0,-15.38
2550,85.085,red,observed,1.0,15.61,,red,1,27.07,0,-15.61
2553,85.185,red,observed,1.0,15.69,,red,1,26.83,0,-15.69
2556,85.285,red,observed,1.0,15.99,,red,1,28.02,0,-15.99
2559,85.385,red,observed,1.0,16.29,,red,1,26.95,0,-16.29
2562,85.485,red,observed,1.0,15.99,,red,1,26.71,0,-15.99
2565,85.586,red,observed,1.0,16.14,,red,1,28.49,0,-16.14
2568,85.686,red,observed,1.0,16.22,,red,1,26.59,0,-16.22
2571,85.786,red,observed,1.0,15.69,,red,1,26.83,0,-15.69
2574,85.886,red,observed,1.0,16.14,,red,1,25.4,0,-16.14
2577,85.986,red,observed,1.0,15.91,,red,1,26.24,0,-15.91
2580,86.086,red,observed,1.0,15.84,,red,1,25.4,0,-15.84
2583,86.186,red,observed,1.0,16.06,,red,1,26.95,0,-16.06
2586,86.286,red,observed,1.0,15.91,,red,1,26.83,0,-15.91
2589,86.386,red,observed,1.0,15.61,,red,1,26.95,0,-15.61
2592,86.486,red,observed,1.0,15.76,,red,1,26.59,0,-15.76
2595,86.586,red,observed,1.0,15.84,,red,1,26.24,0,-15.84
2598,86.687,red,observed,1.0,15.69,,red,1,26.59,0,-15.69
2601,86.787,red,observed,1.0,15.84,,red,1,26.0,0,-15.84
2604,86.887,red,observed,1.0,15.69,,red,1,25.64,0,-15.69
2607,86.987,red,observed,1.0,15.91,,red,1,26.71,0,-15.91
2610,87.087,red,observed,1.0,15.91,,red,1,27.18,0,-15.91
2613,87.187,red,observed,1.0,15.91,,red,1,27.18,0,-15.91
2616,87.287,red,observed,1.0,15.69,,red,1,27.18,0,-15.69
2619,87.387,red,observed,1.0,15.38,,red,1,27.18,0,-15.38
2622,87.487,red,observed,1.0,15.76,,red,1,25.76,0,-15.76
2625,87.588,red,observed,1.0,15.91,,red,1,27.3,0,-15.91
2628,87.688,red,observed,1.0,15.61,,red,1,24.93,0,-15.61
2631,87.788,red,observed,1.0,16.29,,red,1,26.47,0,-16.29
2634,87.888,red,observed,1.0,16.52,,red,1,26.35,0,-16.52
2637,87.988,red,observed,1.0,15.53,,red,1,26.59,0,-15.53
2640,88.088,red,observed,1.0,15.38,,red,1,26.47,0,-15.38
2643,88.188,red,observed,1.0,15.69,,red,1,25.64,0,-15.69
2646,88.288,red,observed,1.0,15.76,,red,1,24.93,0,-15.76
2649,88.388,red,observed,1.0,15.76,,red,1,25.64,0,-15.76
2652,88.488,red,observed,1.0,15.99,,red,1,25.4,0,-15.99
2655,88.588,red,observed,1.0,15.53,,red,1,26.59,0,-15.53
2658,88.689,red,observed,1.0,15.23,,red,1,24.45,0,-15.23
2661,88.789,red,observed,1.0,15.76,,red,1,26.35,0,-15.76
2664,88.889,red,observed,1.0,16.37,,red,1,26.24,0,-16.37
2667,88.989,red,observed,1.0,15.53,,red,1,26.24,0,-15.53
2670,89.089,red,observed,1.0,15.31,,red,1,26.47,0,-15.31
2673,89.189,red,observed,1.0,16.29,,red,1,25.29,0,-16.29
2676,89.289,red,observed,1.0,16.06,,red,1,23.74,0,-16.06
2679,89.389,red,observed,1.0,15.91,,red,1,26.0,0,-15.91
2682,89.489,red,observed,1.0,15.76,,red,1,24.69,0,-15.76
2685,89.59,red,observed,1.0,15.46,,red,1,24.93,0,-15.46
2688,89.69,red,observed,1.0,15.99,,red,1,24.57,0,-15.99
2691,89.79,red,observed,1.0,15.99,,red,1,25.88,0,-15.99
2694,89.89,red,observed,1.0,15.99,,red,1,26.95,0,-15.99
2697,89.99,red,observed,1.0,15.91,,red,1,26.59,0,-15.91
2700,90.09,red,observed,1.0,16.29,,red,1,25.4,0,-16.29
2703,90.19,red,observed,1.0,15.91,,red,1,25.17,0,-15.91
2706,90.29,red,observed,1.0,15.84,,red,1,25.17,0,-15.84
2709,90.39,red,observed,1.0,15.38,,red,1,25.76,0,-15.38
2712,90.49,red,observed,1.0,15.76,,red,1,25.4,0,-15.76
2715,90.59,red,observed,1.0,15.76,,red,1,25.29,0,-15.76
2718,90.691,red,observed,1.0,15.61,,red,1,25.52,0,-15.61
2721,90.791,red,observed,1.0,15.76,,red,1,26.0,0,-15.76
2724,90.891,red,observed,1.0,15.46,,red,1,25.88,0,-15.46
2727,90.991,red,observed,1.0,16.14,,red,1,25.29,0,-16.14
2730,91.091,red,observed,1.0,15.76,,red,1,25.17,0,-15.76
2733,91.191,red,observed,1.0,15.69,,red,1,25.64,0,-15.69
2736,91.291,red,observed,1.0,15.99,,red,1,26.12,0,-15.99
2739,91.391,red,observed,1.0,15.61,,red,1,25.4,0,-15.61
2742,91.491,red,observed,1.0,15.46,,red,1,26.47,0,-15.46
2745,91.592,red,observed,1.0,15.99,,red,1,26.95,0,-15.99
2748,91.692,red,observed,1.0,15.91,,red,1,24.69,0,-15.91
2751,91.792,red,observed,1.0,15.53,,red,1,24.93,0,-15.53
2754,91.892,red,observed,1.0,15.91,,red,1,24.81,0,-15.91
2757,91.992,red,observed,1.0,15.84,,red,1,26.24,0,-15.84
2760,92.092,red,observed,1.0,15.99,,red,1,24.69,0,-15.99
2763,92.192,red,observed,1.0,15.91,,red,1,26.24,0,-15.91
2766,92.292,red,observed,1.0,15.99,,red,1,26.35,0,-15.99
2769,92.392,red,observed,1.0,16.22,,red,1,26.0,0,-16.22
2772,92.492,red,observed,1.0,16.14,,red,1,26.35,0,-16.14
2775,92.592,red,observed,1.0,16.59,,red,1,25.52,0,-16.59
2778,92.693,red,observed,1.0,15.84,,red,1,23.98,0,-15.84
2781,92.793,red,observed,1.0,15.61,,red,1,25.64,0,-15.61
2784,92.893,red,observed,1.0,15.84,,red,1,25.76,0,-15.84
2787,92.993,red,observed,1.0,16.37,,red,1,26.24,0,-16.37
2790,93.093,red,observed,1.0,15.99,,red,1,24.1,0,-15.99
2793,93.193,red,observed,1.0,16.22,,red,1,25.52,0,-16.22
2796,93.293,red,observed,1.0,15.84,,red,1,25.17,0,-15.84
2799,93.393,red,observed,1.0,16.37,,red,1,24.57,0,-16.37
2802,93.493,red,observed,1.0,16.22,,red,1,25.17,0,-16.22
2805,93.594,red,observed,1.0,16.14,,red,1,26.35,0,-16.14
2808,93.694,red,observed,1.0,15.38,,red,1,24.81,0,-15.38
2811,93.794,red,observed,1.0,16.44,,red,1,24.69,0,-16.44
2814,93.894,red,observed,1.0,16.22,,red,1,26.0,0,-16.22
2817,93.994,red,observed,1.0,15.69,,red,1,27.54,0,-15.69
2820,94.094,red,observed,1.0,15.99,,red,1,25.88,0,-15.99
2823,94.194,red,observed,1.0,16.06,,red,1,24.57,0,-16.06
2826,94.294,red,observed,1.0,16.06,,red,1,25.88,0,-16.06
2829,94.394,red,observed,1.0,16.14,,red,1,24.81,0,-16.14
2832,94.494,red,observed,1.0,15.84,,red,1,25.64,0,-15.84
2835,94.594,red,observed,1.0,16.14,,red,1,26.83,0,-16.14
2838,94.695,green,observed,1.0,17.81,,green,0,-23.39,1,17.81
2841,94.795,green,observed,1.0,17.5,,green,0,-26.35,1,17.5
2844,94.895,green,observed,1.0,17.13,,green,0,-26.24,1,17.13
2847,94.995,green,observed,1.0,17.13,,green,0,-26.24,1,17.13
2850,95.095,green,observed,1.0,18.11,,green,0,-26.35,1,18.11
2853,95.195,green,observed,1.0,18.72,,green,0,-26.35,1,18.72
2856,95.295,green,observed,1.0,18.49,,green,0,-26.95,1,18.49
2859,95.395,green,observed,1.0,17.81,,green,0,-25.88,1,17.81
2862,95.495,green,observed,1.0,17.96,,green,0,-26.59,1,17.96
2865,95.596,green,observed,1.0,17.5,,green,0,-26.12,1,17.5
2868,95.696,green,observed,1.0,18.64,,green,0,-26.71,1,18.64
2871,95.796,green,observed,1.0,18.03,,green,0,-26.59,1,18.03
2874,95.896,green,observed,1.0,16.9,,green,0,-26.59,1,16.9
2877,95.996,green,observed,1.0,17.81,,green,0,-26.12,1,17.81
2880,96.096,green,observed,1.0,17.28,,green,0,-26.95,1,17.28
2883,96.196,green,observed,1.0,18.03,,green,0,-26.12,1,18.03
2886,96.296,green,observed,1.0,17.88,,green,0,-27.07,1,17.88
2889,96.396,green,observed,1.0,18.49,,green,0,-26.47,1,18.49
2892,96.496,green,observed,1.0,17.88,,green,0,-25.88,1,17.88
2895,96.596,green,observed,1.0,17.81,,green,0,-26.35,1,17.81
2898,96.697,green,observed,1.0,17.66,,green,0,-26.24,1,17.66
2901,96.797,green,observed,1.0,18.41,,green,0,-26.83,1,18.41
2904,96.897,green,observed,1.0,18.72,,green,0,-27.07,1,18.72
2907,96.997,green,observed,1.0,17.88,,green,0,-26.35,1,17.88
2910,97.097,green,observed,1.0,17.66,,green,0,-26.35,1,17.66
2913,97.197,green,observed,1.0,17.81,,green,0,-26.12,1,17.81
2916,97.297,green,observed,1.0,17.05,,green,0,-26.47,1,17.05
2919,97.397,green,observed,1.0,17.05,,green,0,-26.24,1,17.05
2922,97.497,green,observed,1.0,17.58,,green,0,-26.0,1,17.58
2925,97.598,green,observed,1.0,17.5,,green,0,-27.07,1,17.5
2928,97.698,green,observed,1.0,17.58,,green,0,-27.18,1,17.58
2931,97.798,green,observed,1.0,18.03,,green,0,-26.59,1,18.03
2934,97.898,green,observed,1.0,17.2,,green,0,-26.47,1,17.2
2937,97.998,green,observed,1.0,17.73,,green,0,-26.71,1,17.73
2940,98.098,green,observed,1.0,17.05,,green,0,-26.71,1,17.05
2943,98.198,green,observed,1.0,17.2,,green,0,-26.83,1,17.2
2946,98.298,green,observed,1.0,17.13,,green,0,-26.59,1,17.13
2949,98.398,green,observed,1.0,17.58,,green,0,-26.12,1,17.58
2952,98.498,green,observed,1.0,16.97,,green,0,-26.35,1,16.97
2955,98.598,green,observed,1.0,16.59,,green,0,-26.59,1,16.59
2958,98.699,green,observed,1.0,16.9,,green,0,-26.71,1,16.9
2961,98.799,green,observed,1.0,16.9,,green,0,-26.35,1,16.9
2964,98.899,green,observed,1.0,16.44,,green,0,-26.12,1,16.44
2967,98.999,green,observed,1.0,17.5,,green,0,-26.47,1,17.5
2970,99.099,green,observed,1.0,16.29,,green,0,-26.24,1,16.29
2973,99.199,green,observed,1.0,16.37,,green,0,-26.47,1,16.37
2976,99.299,green,observed,1.0,16.44,,green,0,-26.47,1,16.44
2979,99.399,green,observed,1.0,17.05,,green,0,-26.24,1,17.05
2982,99.499,green,observed,1.0,16.82,,green,0,-26.47,1,16.82
2985,99.6,green,observed,1.0,16.9,,green,0,-26.83,1,16.9
2988,99.7,green,observed,1.0,16.97,,green,0,-27.54,1,16.97
2991,99.8,green,observed,1.0,16.22,,green,0,-26.59,1,16.22
2994,99.9,green,observed,1.0,16.44,,green,0,-26.95,1,16.44
2997,100.0,green,observed,1.0,17.35,,green,0,-26.71,1,17.35
3000,100.1,green,observed,1.0,16.14,,green,0,-26.24,1,16.14
3003,100.2,green,observed,1.0,16.52,,green,0,-26.24,1,16.52
3006,100.3,green,observed,1.0,16.06,,green,0,-26.24,1,16.06
3009,100.4,green,observed,1.0,15.76,,green,0,-26.59,1,15.76
3012,100.5,green,observed,1.0,16.06,,green,0,-26.59,1,16.06
3015,100.6,green,observed,1.0,15.61,,green,0,-27.3,1,15.61
3018,100.701,green,observed,1.0,15.61,,green,0,-26.47,1,15.61
3021,100.801,green,observed,1.0,15.84,,green,0,-26.0,1,15.84
3024,100.901,green,observed,1.0,16.22,,green,0,-26.24,1,16.22
3027,101.001,green,observed,1.0,15.16,,green,0,-26.95,1,15.16
3030,101.101,green,observed,1.0,16.37,,green,0,-26.0,1,16.37
3033,101.201,green,observed,1.0,15.46,,green,0,-26.24,1,15.46
3036,101.301,green,observed,1.0,15.99,,green,0,-26.0,1,15.99
3039,101.401,green,observed,1.0,15.61,,green,0,-26.71,1,15.61
3042,101.501,green,observed,1.0,15.16,,green,0,-26.95,1,15.16
3045,101.602,green,observed,1.0,15.46,,green,0,-27.07,1,15.46
3048,101.702,green,observed,1.0,14.78,,green,0,-26.47,1,14.78
3051,101.802,green,observed,1.0,15.0,,green,0,-26.83,1,15.0
3054,101.902,green,observed,1.0,15.23,,green,0,-26.35,1,15.23
3057,102.002,green,observed,1.0,14.25,,green,0,-26.71,1,14.25
3060,102.102,green,observed,1.0,15.08,,green,0,-26.59,1,15.08
3063,102.202,green,observed,1.0,15.38,,green,0,-26.71,1,15.38
3066,102.302,green,observed,1.0,14.55,,green,0,-28.02,1,14.55
3069,102.402,green,observed,1.0,15.61,,green,0,-26.47,1,15.61
3072,102.502,green,observed,1.0,14.78,,green,0,-27.54,1,14.78
3075,102.602,green,observed,1.0,14.85,,green,0,-27.18,1,14.85
3078,102.703,green,observed,1.0,15.0,,green,0,-27.3,1,15.0
3081,102.803,green,observed,1.0,14.25,,green,0,-26.95,1,14.25
3084,102.903,green,observed,1.0,15.0,,green,0,-27.66,1,15.0
3087,103.003,green,observed,1.0,14.7,,green,0,-27.3,1,14.7
3090,103.103,green,observed,1.0,14.32,,green,0,-27.07,1,14.32
3093,103.203,green,observed,1.0,15.0,,green,0,-27.07,1,15.0
3096,103.303,green,observed,1.0,14.85,,green,0,-26.95,1,14.85
3099,103.403,green,observed,1.0,14.25,,green,0,-27.18,1,14.25
3102,103.503,green,observed,1.0,14.62,,green,0,-26.47,1,14.62
3105,103.604,green,observed,1.0,13.11,,green,0,-26.71,1,13.11
3108,103.704,green,observed,1.0,14.85,,green,0,-27.18,1,14.85
3111,103.804,green,observed,1.0,14.4,,green,0,-27.78,1,14.4
3114,103.904,green,observed,1.0,13.79,,green,0,-26.83,1,13.79
3117,104.004,green,observed,1.0,14.85,,green,0,-27.07,1,14.85
3120,104.104,green,observed,1.0,14.09,,green,0,-25.64,1,14.09
3123,104.204,green,observed,1.0,14.09,,green,0,-26.83,1,14.09
3126,104.304,green,observed,1.0,14.25,,green,0,-27.07,1,14.25
3129,104.404,green,observed,1.0,14.17,,green,0,-26.59,1,14.17
3132,104.504,green,observed,1.0,13.94,,green,0,-27.54,1,13.94
3135,104.604,green,observed,1.0,15.23,,green,0,-26.0,1,15.23
3138,104.705,green,observed,1.0,13.79,,green,0,-26.0,1,13.79
3141,104.805,green,observed,1.0,14.62,,green,0,-26.47,1,14.62
3144,104.905,green,observed,1.0,14.09,,green,0,-25.52,1,14.09
3147,105.005,green,observed,1.0,13.94,,green,0,-25.64,1,13.94
3150,105.105,green,observed,1.0,14.55,,green,0,-26.47,1,14.55
3153,105.205,green,observed,1.0,14.78,,green,0,-26.24,1,14.78
3156,105.305,green,observed,1.0,14.25,,green,0,-27.18,1,14.25
3159,105.405,green,observed,1.0,14.32,,green,0,-26.24,1,14.32
3162,105.505,green,observed,1.0,14.09,,green,0,-26.0,1,14.09
3165,105.606,green,observed,1.0,14.62,,green,0,-25.64,1,14.62
3168,105.706,green,observed,1.0,14.93,,green,0,-26.47,1,14.93
3171,105.806,green,observed,1.0,14.55,,green,0,-26.12,1,14.55
3174,105.906,green,observed,1.0,14.02,,green,0,-27.3,1,14.02
3177,106.006,green,observed,1.0,15.61,,green,0,-26.83,1,15.61
3180,106.106,green,observed,1.0,15.91,,green,0,-26.59,1,15.91
3183,106.206,green,observed,1.0,14.78,,green,0,-27.54,1,14.78
3186,106.306,green,observed,1.0,15.31,,green,0,-27.42,1,15.31
3189,106.406,green,observed,1.0,15.16,,green,0,-26.95,1,15.16
3192,106.506,green,observed,1.0,14.85,,green,0,-27.07,1,14.85
3195,106.606,green,observed,1.0,15.08,,green,0,-26.95,1,15.08
3198,106.707,green,observed,1.0,14.85,,green,0,-26.71,1,14.85
3201,106.807,green,observed,1.0,15.0,,green,0,-26.83,1,15.0
3204,106.907,green,observed,1.0,15.53,,green,0,-25.88,1,15.53
3207,107.007,green,observed,1.0,15.53,,green,0,-26.83,1,15.53
3210,107.107,green,observed,1.0,14.78,,green,0,-26.24,1,14.78
3213,107.207,green,observed,1.0,14.85,,green,0,-26.95,1,14.85
3216,107.307,green,observed,1.0,15.76,,green,0,-26.35,1,15.76
3219,107.407,green,observed,1.0,14.7,,green,0,-27.07,1,14.7
3222,107.507,green,observed,1.0,14.62,,green,0,-25.88,1,14.62
3225,107.608,green,observed,1.0,15.91,,green,0,-26.35,1,15.91
3228,107.708,green,observed,1.0,15.76,,green,0,-27.07,1,15.76
3231,107.808,green,observed,1.0,15.84,,green,0,-26.47,1,15.84
3234,107.908,green,observed,1.0,14.62,,green,0,-26.95,1,14.62
3237,108.008,green,observed,1.0,15.76,,green,0,-26.59,1,15.76
3240,108.108,green,observed,1.0,15.91,,green,0,-27.07,1,15.91
3243,108.208,green,observed,1.0,15.46,,green,0,-27.07,1,15.46
3246,108.308,green,observed,1.0,15.61,,green,0,-25.88,1,15.61
3249,108.408,green,observed,1.0,17.13,,green,0,-26.95,1,17.13
3252,108.508,green,observed,1.0,17.05,,green,0,-26.71,1,17.05
3255,108.608,green,observed,1.0,16.22,,green,0,-26.83,1,16.22
3258,108.709,green,observed,1.0,16.9,,green,0,-26.83,1,16.9
3261,108.809,green,observed,1.0,16.06,,green,0,-26.59,1,16.06
3264,108.909,green,observed,1.0,16.37,,green,0,-26.71,1,16.37
3267,109.009,green,observed,1.0,16.97,,green,0,-26.83,1,16.97
3270,109.109,green,observed,1.0,17.81,,green,0,-27.07,1,17.81
3273,109.209,green,observed,1.0,16.75,,green,0,-27.07,1,16.75
3276,109.309,green,observed,1.0,17.58,,green,0,-26.95,1,17.58
3279,109.409,green,observed,1.0,17.73,,green,0,-27.18,1,17.73
3282,109.509,green,observed,1.0,16.9,,green,0,-26.0,1,16.9
3285,109.61,green,observed,1.0,17.58,,green,0,-26.12,1,17.58
3288,109.71,green,observed,1.0,18.34,,green,0,-26.24,1,18.34
3291,109.81,green,observed,1.0,17.43,,green,0,-26.83,1,17.43
3294,109.91,green,observed,1.0,17.58,,green,0,-26.47,1,17.58
3297,110.01,green,observed,1.0,18.26,,green,0,-27.42,1,18.26
3300,110.11,green,observed,1.0,17.81,,green,0,-26.83,1,17.81
3303,110.21,green,observed,1.0,17.58,,green,0,-27.66,1,17.58
3306,110.31,green,observed,1.0,18.26,,green,0,-26.95,1,18.26
3309,110.41,green,observed,1.0,18.41,,green,0,-27.07,1,18.41
3312,110.51,green,observed,1.0,18.03,,green,0,-26.12,1,18.03
3315,110.61,green,observed,1.0,17.58,,green,0,-26.83,1,17.58
3318,110.711,green,observed,1.0,17.35,,green,0,-27.18,1,17.35
3321,110.811,green,observed,1.0,17.28,,green,0,-26.71,1,17.28
3324,110.911,green,observed,1.0,17.66,,green,0,-26.71,1,17.66
3327,111.011,green,observed,1.0,17.66,,green,0,-26.47,1,17.66
3330,111.111,green,observed,1.0,17.96,,green,0,-26.95,1,17.96
3333,111.211,green,observed,1.0,17.73,,green,0,-27.3,1,17.73
3336,111.311,green,observed,1.0,17.81,,green,0,-26.12,1,17.81
3339,111.411,green,observed,1.0,16.82,,green,0,-26.24,1,16.82
3342,111.511,green,observed,1.0,17.13,,green,0,-25.05,1,17.13
3345,111.612,green,observed,1.0,17.5,,green,0,-26.59,1,17.5
3348,111.712,green,observed,1.0,18.34,,green,0,-27.3,1,18.34
3351,111.812,green,observed,1.0,17.81,,green,0,-26.83,1,17.81
3354,111.912,green,observed,1.0,17.43,,green,0,-26.83,1,17.43
3357,112.012,green,observed,1.0,17.88,,green,0,-26.95,1,17.88
3360,112.112,green,observed,1.0,16.82,,green,0,-26.83,1,16.82
3363,112.212,green,observed,1.0,17.66,,green,0,-25.88,1,17.66
3366,112.312,green,observed,1.0,16.82,,green,0,-26.24,1,16.82
3369,112.412,green,observed,1.0,17.96,,green,0,-26.35,1,17.96
3372,112.512,green,observed,1.0,17.13,,green,0,-27.3,1,17.13
3375,112.612,green,observed,1.0,17.43,,green,0,-26.35,1,17.43
3378,112.713,green,observed,1.0,16.14,,green,0,-26.95,1,16.14
3381,112.813,green,observed,1.0,16.9,,green,0,-26.71,1,16.9
3384,112.913,green,observed,1.0,17.28,,green,0,-26.24,1,17.28
3387,113.013,green,observed,1.0,16.37,,green,0,-26.47,1,16.37
3390,113.113,green,observed,1.0,16.67,,green,0,-26.71,1,16.67
3393,113.213,green,observed,1.0,17.28,,green,0,-26.95,1,17.28
3396,113.313,green,observed,1.0,17.43,,green,0,-26.95,1,17.43
3399,113.413,green,observed,1.0,17.28,,green,0,-27.3,1,17.28
3402,113.513,green,observed,1.0,17.2,,green,0,-26.95,1,17.2
3405,113.614,green,observed,1.0,17.13,,green,0,-26.59,1,17.13
3408,113.714,green,observed,1.0,16.59,,green,0,-26.95,1,16.59
3411,113.814,green,observed,1.0,16.44,,green,0,-26.83,1,16.44
3414,113.914,green,observed,1.0,16.75,,green,0,-26.24,1,16.75
3417,114.014,green,observed,1.0,16.29,,green,0,-26.12,1,16.29
3420,114.114,green,observed,1.0,15.38,,green,0,-26.24,1,15.38
3423,114.214,green,observed,1.0,15.61,,green,0,-26.12,1,15.61
3426,114.314,green,observed,1.0,15.69,,green,0,-26.47,1,15.69
3429,114.414,green,observed,1.0,15.38,,green,0,-25.88,1,15.38
3432,114.514,green,observed,1.0,15.84,,green,0,-25.76,1,15.84
3435,114.614,green,observed,1.0,15.53,,green,0,-26.83,1,15.53
3438,114.715,green,observed,1.0,14.55,,green,0,-26.0,1,14.55
3441,114.815,green,observed,1.0,14.25,,green,0,-26.47,1,14.25
3444,114.915,green,observed,1.0,15.46,,green,0,-26.59,1,15.46
3447,115.015,green,observed,1.0,14.62,,green,0,-26.71,1,14.62
3450,115.115,green,observed,1.0,14.02,,green,0,-26.47,1,14.02
3453,115.215,green,observed,1.0,15.08,,green,0,-25.64,1,15.08
3456,115.315,green,observed,1.0,14.93,,green,0,-25.64,1,14.93
3459,115.415,green,observed,1.0,15.16,,green,0,-25.52,1,15.16
3462,115.515,green,observed,1.0,14.02,,green,0,-25.64,1,14.02
3465,115.616,green,observed,1.0,13.94,,green,0,-26.47,1,13.94
3468,115.716,green,observed,1.0,15.23,,green,0,-26.95,1,15.23
3471,115.816,green,observed,1.0,14.55,,green,0,-27.07,1,14.55
3474,115.916,green,observed,1.0,14.25,,green,0,-26.59,1,14.25
3477,116.016,green,observed,1.0,13.56,,green,0,-26.12,1,13.56
3480,116.116,green,observed,1.0,14.78,,green,0,-26.95,1,14.78
3483,116.216,green,observed,1.0,14.55,,green,0,-27.18,1,14.55
3486,116.316,green,observed,1.0,13.56,,green,0,-26.24,1,13.56
3489,116.416,green,observed,1.0,14.7,,green,0,-26.35,1,14.7
3492,116.516,green,observed,1.0,14.02,,green,0,-26.0,1,14.02
3495,116.616,green,observed,1.0,13.34,,green,0,-25.76,1,13.34
3498,116.717,green,observed,1.0,14.32,,green,0,-26.12,1,14.32
3501,116.817,green,observed,1.0,13.87,,green,0,-26.71,1,13.87
3504,116.917,green,observed,1.0,13.49,,green,0,-26.12,1,13.49
3507,117.017,green,observed,1.0,14.02,,green,0,-26.71,1,14.02
3510,117.117,green,observed,1.0,14.17,,green,0,-26.0,1,14.17
3513,117.217,green,observed,1.0,14.55,,green,0,-26.95,1,14.55
3516,117.317,green,observed,1.0,14.47,,green,0,-26.95,1,14.47
3519,117.417,green,observed,1.0,15.08,,green,0,-26.83,1,15.08
3522,117.517,green,observed,1.0,15.46,,green,0,-26.47,1,15.46
3525,117.618,green,observed,1.0,14.4,,green,0,-26.71,1,14.4
3528,117.718,green,observed,1.0,14.47,,green,0,-26.95,1,14.47
3531,117.818,green,observed,1.0,14.78,,green,0,-26.83,1,14.78
3534,117.918,green,observed,1.0,15.23,,green,0,-26.47,1,15.23
3537,118.018,green,observed,1.0,15.0,,green,0,-26.12,1,15.0
3540,118.118,green,observed,1.0,15.31,,green,0,-27.07,1,15.31
3543,118.218,green,observed,1.0,15.08,,green,0,-26.83,1,15.08
3546,118.318,green,observed,1.0,16.44,,green,0,-26.35,1,16.44
3549,118.418,green,observed,1.0,14.7,,green,0,-27.42,1,14.7
3552,118.518,green,observed,1.0,15.84,,green,0,-26.83,1,15.84
3555,118.618,green,observed,1.0,14.93,,green,0,-26.71,1,14.93
3558,118.719,green,observed,1.0,15.76,,green,0,-26.24,1,15.76
3561,118.819,green,observed,1.0,16.06,,green,0,-26.47,1,16.06
3564,118.919,green,observed,1.0,15.99,,green,0,-26.24,1,15.99
3567,119.019,green,observed,1.0,16.29,,green,0,-26.24,1,16.29
3570,119.119,green,observed,1.0,15.84,,green,0,-26.47,1,15.84
3573,119.219,green,observed,1.0,16.06,,green,0,-26.47,1,16.06
3576,119.319,green,observed,1.0,16.06,,green,0,-26.47,1,16.06
