frame,t_sec,state,observation,confidence,margin_sd,reason,v3_label,red_on,red_z,amber_on,amber_z,green_on,green_z
2085,69.57,red,observed,1.0,2.56,,red,1,15.26,0,-2.56,0,-11.31
2088,69.67,red,observed,1.0,2.34,,red,1,14.71,0,-2.34,0,-11.45
2091,69.77,red,observed,1.0,3.09,,red,1,15.04,0,-3.09,0,-11.25
2094,69.87,red,observed,1.0,2.34,,red,1,15.15,0,-2.34,0,-11.11
2097,69.97,red,observed,1.0,2.77,,red,1,15.59,0,-2.77,0,-10.77
2100,70.07,red,observed,1.0,3.3,,red,1,14.27,0,-3.3,0,-11.25
2103,70.17,red,observed,1.0,2.77,,red,1,14.71,0,-2.77,0,-11.45
2106,70.27,red,observed,1.0,3.09,,red,1,15.48,0,-3.09,0,-10.91
2109,70.37,red,observed,1.0,2.77,,red,1,14.38,0,-2.77,0,-11.38
2112,70.47,red,observed,1.0,3.2,,red,1,13.94,0,-3.2,0,-10.98
2115,70.57,red,observed,1.0,3.62,,red,1,14.49,0,-3.62,0,-11.45
2118,70.671,red,observed,1.0,3.3,,red,1,13.83,0,-3.3,0,-10.91
2121,70.771,red,observed,1.0,3.2,,red,1,15.37,0,-3.2,0,-11.04
2124,70.871,red,observed,1.0,3.52,,red,1,14.93,0,-3.52,0,-10.91
2127,70.971,red,observed,1.0,4.05,,red,1,14.93,0,-4.05,0,-10.77
2130,71.071,red,observed,0.906,1.81,,red,1,13.83,0,-1.81,0,-10.98
2133,71.171,red,observed,0.852,1.7,,red,1,15.26,0,-1.7,0,-11.18
2136,71.271,red,observed,1.0,3.41,,red,1,13.72,0,-3.41,0,-11.31
2139,71.371,red,observed,1.0,3.52,,red,1,12.51,0,-3.52,0,-11.18
2142,71.471,red,observed,1.0,3.62,,red,1,12.29,0,-3.62,0,-11.52
2145,71.572,red,observed,1.0,2.77,,red,1,13.61,0,-2.77,0,-11.25
2148,71.672,red,observed,1.0,2.66,,red,1,14.6,0,-2.66,0,-11.11
2151,71.772,red,observed,1.0,2.98,,red,1,14.05,0,-2.98,0,-10.84
2154,71.872,red,observed,1.0,2.66,,red,1,13.28,0,-2.66,0,-10.91
2157,71.972,red,observed,1.0,2.66,,red,1,13.39,0,-2.66,0,-10.71
2160,72.072,red,observed,1.0,3.41,,red,1,15.37,0,-3.41,0,-10.84
2163,72.172,red,observed,1.0,2.98,,red,1,14.82,0,-2.98,0,-10.84
2166,72.272,red,observed,1.0,3.2,,red,1,14.6,0,-3.2,0,-10.71
2169,72.372,red,observed,1.0,3.09,,red,1,14.93,0,-3.09,0,-10.84
2172,72.472,red,observed,1.0,2.88,,red,1,15.26,0,-2.88,0,-10.71
2175,72.572,red,observed,1.0,2.98,,red,1,13.83,0,-2.98,0,-10.71
2178,72.673,red,observed,1.0,2.34,,red,1,14.38,0,-2.34,0,-11.31
2181,72.773,red,observed,1.0,2.77,,red,1,14.27,0,-2.77,0,-10.98
2184,72.873,red,observed,1.0,2.45,,red,1,14.05,0,-2.45,0,-11.38
2187,72.973,red,observed,1.0,2.77,,red,1,13.94,0,-2.77,0,-10.91
2190,73.073,red,observed,1.0,2.34,,red,1,14.16,0,-2.34,0,-10.98
2193,73.173,red,observed,1.0,2.02,,red,1,13.5,0,-2.02,0,-10.91
2196,73.273,red,observed,1.0,2.45,,red,1,15.59,0,-2.45,0,-10.64
2199,73.373,red,observed,1.0,2.66,,red,1,14.16,0,-2.66,0,-11.11
2202,73.473,red,observed,0.693,1.39,,red,1,13.5,0,-1.39,0,-10.64
2205,73.574,red,observed,0.959,1.92,,red,1,13.39,0,-1.92,0,-10.37
2208,73.674,red,observed,0.799,1.6,,red,1,14.38,0,-1.6,0,-10.84
2211,73.774,red,observed,1.0,2.66,,red,1,13.72,0,-2.66,0,-10.43
2214,73.874,red,observed,0.746,1.49,,red,1,13.94,0,-1.49,0,-11.18
2217,73.974,red,observed,1.0,2.88,,red,1,14.38,0,-2.88,0,-11.38
2220,74.074,red,observed,1.0,2.88,,red,1,14.6,0,-2.88,0,-11.31
2223,74.174,red,observed,1.0,2.66,,red,1,14.93,0,-2.66,0,-11.86
2226,74.274,red,observed,1.0,3.09,,red,1,12.29,0,-3.09,0,-11.31
2229,74.374,red,observed,1.0,2.98,,red,1,14.05,0,-2.98,0,-11.45
2232,74.474,red,observed,1.0,3.2,,red,1,14.05,0,-3.2,0,-10.84
2235,74.574,red,observed,1.0,3.2,,red,1,12.95,0,-3.2,0,-10.84
2238,74.675,red,observed,1.0,2.66,,red,1,13.94,0,-2.66,0,-10.91
2241,74.775,red,observed,1.0,2.02,,red,1,14.05,0,-2.02,0,-11.18
2244,74.875,red,observed,1.0,3.3,,red,1,14.05,0,-3.3,0,-10.43
2247,74.975,red,observed,1.0,2.24,,red,1,11.96,0,-2.24,0,-10.98
2250,75.075,red,observed,1.0,2.34,,red,1,13.72,0,-2.34,0,-10.84
2253,75.175,red,observed,1.0,2.34,,red,1,13.5,0,-2.34,0,-10.84
2256,75.275,red,observed,1.0,2.56,,red,1,14.05,0,-2.56,0,-10.98
2259,75.375,red,observed,1.0,3.3,,red,1,14.05,0,-3.3,0,-10.77
2262,75.475,red,observed,1.0,2.77,,red,1,14.38,0,-2.77,0,-10.98
2265,75.576,red,observed,1.0,2.02,,red,1,12.73,0,-2.02,0,-10.84
2268,75.676,red,observed,1.0,2.45,,red,1,14.05,0,-2.45,0,-10.5
2271,75.776,red,observed,1.0,3.41,,red,1,13.06,0,-3.41,0,-10.71
2274,75.876,red,observed,1.0,2.56,,red,1,13.83,0,-2.56,0,-10.98
2277,75.976,red,observed,1.0,2.13,,red,1,13.72,0,-2.13,0,-10.84
2280,76.076,red,observed,1.0,2.13,,red,1,14.93,0,-2.13,0,-10.77
2283,76.176,red,observed,1.0,2.13,,red,1,13.83,0,-2.13,0,-11.25
2286,76.276,red,observed,0.959,1.92,,red,1,13.83,0,-1.92,0,-11.59
2289,76.376,red,observed,0.959,1.92,,red,1,13.72,0,-1.92,0,-11.45
2292,76.476,red,observed,1.0,2.98,,red,1,13.83,0,-2.98,0,-10.98
2295,76.576,red,observed,0.959,1.92,,red,1,13.39,0,-1.92,0,-10.77
2298,76.677,red,observed,0.959,1.92,,red,1,14.05,0,-1.92,0,-10.98
2301,76.777,red,observed,0.959,1.92,,red,1,13.61,0,-1.92,0,-11.25
2304,76.877,red,observed,0.852,1.7,,red,1,13.5,0,-1.7,0,-10.77
2307,76.977,red,observed,0.906,1.81,,red,1,13.39,0,-1.81,0,-10.64
2310,77.077,red,observed,1.0,2.77,,red,1,14.38,0,-2.77,0,-11.11
2313,77.177,red,observed,1.0,2.77,,red,1,14.6,0,-2.77,0,-11.52
2316,77.277,red,observed,1.0,2.56,,red,1,13.94,0,-2.56,0,-10.77
2319,77.377,red,observed,1.0,2.13,,red,1,13.06,0,-2.13,0,-10.98
2322,77.477,red,observed,1.0,2.66,,red,1,14.49,0,-2.66,0,-11.11
2325,77.578,red,observed,1.0,2.56,,red,1,15.59,0,-2.56,0,-11.45
2328,77.678,red,observed,1.0,2.98,,red,1,14.16,0,-2.98,0,-11.31
2331,77.778,red,observed,1.0,2.56,,red,1,14.16,0,-2.56,0,-11.04
2334,77.878,red,observed,1.0,2.45,,red,1,14.82,0,-2.45,0,-11.45
2337,77.978,red,observed,1.0,2.88,,red,1,15.48,0,-2.88,0,-10.71
2340,78.078,red,observed,1.0,2.02,,red,1,14.05,0,-2.02,0,-10.43
2343,78.178,red,observed,1.0,2.02,,red,1,13.61,0,-2.02,0,-10.84
2346,78.278,red,observed,0.906,1.81,,red,1,14.6,0,-1.81,0,-11.18
2349,78.378,red,observed,1.0,2.24,,red,1,14.27,0,-2.24,0,-11.04
2352,78.478,red,observed,1.0,2.34,,red,1,14.38,0,-2.34,0,-11.45
2355,78.578,red,observed,1.0,2.02,,red,1,15.15,0,-2.02,0,-11.18
2358,78.679,red,observed,0.959,1.92,,red,1,13.17,0,-1.92,0,-10.71
2361,78.779,red,observed,0.906,1.81,,red,1,13.94,0,-1.81,0,-11.04
2364,78.879,red,observed,0.852,1.7,,red,1,14.6,0,-1.7,0,-10.91
2367,78.979,red,observed,0.906,1.81,,red,1,14.27,0,-1.81,0,-10.91
2370,79.079,red,observed,1.0,2.34,,red,1,12.84,0,-2.34,0,-11.31
2373,79.179,red,observed,1.0,2.24,,red,1,14.38,0,-2.24,0,-11.31
2376,79.279,red,observed,1.0,2.34,,red,1,14.6,0,-2.34,0,-11.18
2379,79.379,red,observed,1.0,2.13,,red,1,13.39,0,-2.13,0,-10.98
2382,79.479,red,observed,1.0,2.13,,red,1,13.83,0,-2.13,0,-11.04
2385,79.58,red,observed,1.0,2.13,,red,1,13.83,0,-2.13,0,-10.91
2388,79.68,red,observed,0.693,1.39,,red,1,14.05,0,-1.39,0,-11.18
2391,79.78,red,observed,1.0,2.45,,red,1,13.39,0,-2.45,0,-10.84
2394,79.88,red,observed,1.0,2.88,,red,1,13.83,0,-2.88,0,-10.77
2397,79.98,red,observed,0.746,1.49,,red,1,13.28,0,-1.49,0,-10.84
2400,80.08,red,observed,0.693,1.39,,red,1,14.82,0,-1.39,0,-11.31
2403,80.18,red,observed,0.799,1.6,,red,1,12.95,0,-1.6,0,-11.31
2406,80.28,red,observed,0.746,1.49,,red,1,13.94,0,-1.49,0,-11.38
2409,80.38,red,observed,0.906,1.81,,red,1,13.83,0,-1.81,0,-11.25
2412,80.48,red,observed,0.959,1.92,,red,1,14.27,0,-1.92,0,-11.11
2415,80.58,red,observed,0.799,1.6,,red,1,13.61,0,-1.6,0,-11.25
2418,80.681,red,observed,0.959,1.92,,red,1,13.5,0,-1.92,0,-10.98
2421,80.781,red,observed,0.906,1.81,,red,1,13.83,0,-1.81,0,-11.31
2424,80.881,red,observed,1.0,2.13,,red,1,12.95,0,-2.13,0,-11.59
2427,80.981,red,observed,1.0,2.56,,red,1,12.29,0,-2.56,0,-10.84
2430,81.081,red,observed,1.0,2.13,,red,1,13.28,0,-2.13,0,-11.04
2433,81.181,red,observed,1.0,2.02,,red,1,13.61,0,-2.02,0,-10.98
2436,81.281,red,observed,0.746,1.49,,red,1,13.06,0,-1.49,0,-11.11
2439,81.381,red,observed,1.0,2.24,,red,1,13.39,0,-2.24,0,-11.65
2442,81.481,red,observed,1.0,2.66,,red,1,13.06,0,-2.66,0,-10.91
2445,81.582,red,observed,1.0,2.66,,red,1,12.4,0,-2.66,0,-10.84
2448,81.682,red,observed,0.906,1.81,,red,1,11.74,0,-1.81,0,-10.43
2451,81.782,red,observed,0.906,1.81,,red,1,12.4,0,-1.81,0,-10.71
2454,81.882,red,observed,1.0,2.13,,red,1,12.4,0,-2.13,0,-11.31
2457,81.982,red,observed,1.0,2.24,,red,1,12.4,0,-2.24,0,-10.84
2460,82.082,red,observed,1.0,2.66,,red,1,12.95,0,-2.66,0,-11.18
2463,82.182,red,observed,1.0,2.66,,red,1,12.95,0,-2.66,0,-10.98
2466,82.282,red,observed,1.0,2.24,,red,1,13.61,0,-2.24,0,-11.11
2469,82.382,red,observed,1.0,2.13,,red,1,12.29,0,-2.13,0,-10.5
2472,82.482,red,observed,1.0,2.66,,red,1,13.72,0,-2.66,0,-12.4
2475,82.582,red,observed,1.0,2.45,,red,1,12.18,0,-2.45,0,-12.26
2478,82.683,red,observed,1.0,2.24,,red,1,13.06,0,-2.24,0,-10.91
2481,82.783,red,observed,1.0,2.45,,red,1,11.85,0,-2.45,0,-11.04
2484,82.883,red,observed,1.0,2.45,,red,1,12.4,0,-2.45,0,-11.11
2487,82.983,red,observed,0.906,1.81,,red,1,12.51,0,-1.81,0,-11.52
2490,83.083,red,observed,1.0,2.24,,red,1,12.73,0,-2.24,0,-11.45
2493,83.183,red,observed,0.959,1.92,,red,1,11.96,0,-1.92,0,-11.45
2496,83.283,red,observed,1.0,2.24,,red,1,11.64,0,-2.24,0,-10.71
2499,83.383,red,observed,1.0,2.34,,red,1,12.07,0,-2.34,0,-11.52
2502,83.483,red,observed,1.0,2.24,,red,1,12.51,0,-2.24,0,-11.52
2505,83.584,red,observed,1.0,2.13,,red,1,12.95,0,-2.13,0,-11.11
2508,83.684,red,observed,1.0,2.77,,red,1,13.28,0,-2.77,0,-11.11
2511,83.784,red,observed,0.799,1.6,,red,1,12.29,0,-1.6,0,-11.11
2514,83.884,red,observed,0.746,1.49,,red,1,13.28,0,-1.49,0,-11.52
2517,83.984,red,observed,1.0,2.45,,red,1,13.28,0,-2.45,0,-11.25
2520,84.084,red,observed,1.0,2.02,,red,1,13.39,0,-2.02,0,-10.98
2523,84.184,red,observed,1.0,2.02,,red,1,13.39,0,-2.02,0,-11.11
2526,84.284,red,observed,1.0,2.13,,red,1,12.62,0,-2.13,0,-11.52
2529,84.384,red,observed,1.0,2.77,,red,1,12.84,0,-2.77,0,-11.31
2532,84.484,red,observed,1.0,2.02,,red,1,12.84,0,-2.02,0,-11.18
2535,84.584,red,observed,1.0,2.88,,red,1,12.95,0,-2.88,0,-10.91
2538,84.685,red,observed,1.0,2.98,,red,1,13.61,0,-2.98,0,-11.31
2541,84.785,red,observed,1.0,2.98,,red,1,13.61,0,-2.98,0,-11.45
2544,84.885,red,observed,1.0,2.77,,red,1,14.82,0,-2.77,0,-10.84
2547,84.985,red,observed,1.0,2.56,,red,1,13.28,0,-2.56,0,-11.25
2550,85.085,red,observed,1.0,2.34,,red,1,13.28,0,-2.34,0,-11.11
2553,85.185,red,observed,1.0,2.45,,red,1,14.27,0,-2.45,0,-11.18
2556,85.285,red,observed,1.0,2.56,,red,1,13.06,0,-2.56,0,-11.11
2559,85.385,red,observed,1.0,2.45,,red,1,12.62,0,-2.45,0,-11.11
2562,85.485,red,observed,1.0,2.24,,red,1,13.5,0,-2.24,0,-10.98
2565,85.586,red,observed,1.0,2.24,,red,1,12.73,0,-2.24,0,-10.71
2568,85.686,red,observed,1.0,2.34,,red,1,12.62,0,-2.34,0,-10.84
2571,85.786,red,observed,1.0,2.13,,red,1,12.51,0,-2.13,0,-11.25
2574,85.886,red,observed,1.0,2.34,,red,1,11.74,0,-2.34,0,-11.18
2577,85.986,red,observed,1.0,2.24,,red,1,11.74,0,-2.24,0,-10.98
2580,86.086,red,observed,1.0,2.88,,red,1,14.16,0,-2.88,0,-10.98
2583,86.186,red,observed,0.959,1.92,,red,1,13.39,0,-1.92,0,-11.72
2586,86.286,red,observed,0.852,1.7,,red,1,12.62,0,-1.7,0,-10.84
2589,86.386,red,observed,1.0,2.02,,red,1,13.17,0,-2.02,0,-10.91
2592,86.486,red,observed,0.799,1.6,,red,1,12.84,0,-1.6,0,-10.84
2595,86.586,red,observed,1.0,3.09,,red,1,12.18,0,-3.09,0,-11.31
2598,86.687,red,observed,1.0,2.56,,red,1,12.4,0,-2.56,0,-10.71
2601,86.787,red,observed,0.799,1.6,,red,1,11.96,0,-1.6,0,-11.04
2604,86.887,red,observed,0.799,1.6,,red,1,11.85,0,-1.6,0,-10.91
2607,86.987,red,observed,0.693,1.39,,red,1,12.51,0,-1.39,0,-11.11
2610,87.087,red,observed,1.0,2.24,,red,1,12.51,0,-2.24,0,-10.84
2613,87.187,red,observed,1.0,2.34,,red,1,12.29,0,-2.34,0,-10.91
2616,87.287,red,observed,1.0,2.02,,red,1,12.29,0,-2.02,0,-10.71
2619,87.387,red,observed,1.0,2.77,,red,1,13.39,0,-2.77,0,-10.91
2622,87.487,red,observed,1.0,3.09,,red,1,13.17,0,-3.09,0,-10.91
2625,87.588,red,observed,1.0,2.56,,red,1,12.07,0,-2.56,0,-11.45
2628,87.688,red,observed,1.0,2.02,,red,1,12.4,0,-2.02,0,-10.77
2631,87.788,red,observed,1.0,2.24,,red,1,13.28,0,-2.24,0,-10.71
2634,87.888,red,observed,1.0,2.88,,red,1,13.61,0,-2.88,0,-10.64
2637,87.988,red,observed,1.0,2.02,,red,1,12.95,0,-2.02,0,-11.11
2640,88.088,red,observed,1.0,2.34,,red,1,11.53,0,-2.34,0,-11.18
2643,88.188,red,observed,1.0,2.98,,red,1,13.39,0,-2.98,0,-10.77
2646,88.288,red,observed,0.959,1.92,,red,1,12.62,0,-1.92,0,-11.18
2649,88.388,red,observed,1.0,2.02,,red,1,12.29,0,-2.02,0,-10.77
2652,88.488,red,observed,1.0,2.77,,red,1,12.95,0,-2.77,0,-10.91
2655,88.588,red,observed,1.0,2.56,,red,1,13.06,0,-2.56,0,-11.38
2658,88.689,red,observed,1.0,2.34,,red,1,12.07,0,-2.34,0,-10.91
2661,88.789,red,observed,1.0,2.77,,red,1,13.17,0,-2.77,0,-11.38
2664,88.889,red,observed,1.0,2.56,,red,1,13.5,0,-2.56,0,-11.31
2667,88.989,red,observed,1.0,2.34,,red,1,14.6,0,-2.34,0,-10.84
2670,89.089,red,observed,1.0,2.13,,red,1,13.28,0,-2.13,0,-11.04
2673,89.189,red,observed,1.0,2.88,,red,1,13.72,0,-2.88,0,-10.98
2676,89.289,red,observed,1.0,2.88,,red,1,12.84,0,-2.88,0,-10.71
2679,89.389,red,observed,0.906,1.81,,red,1,12.84,0,-1.81,0,-11.25
2682,89.489,red,observed,0.746,1.49,,red,1,12.29,0,-1.49,0,-10.5
2685,89.59,red,observed,0.959,1.92,,red,1,12.18,0,-1.92,0,-11.31
2688,89.69,red,observed,1.0,2.45,,red,1,12.95,0,-2.45,0,-11.25
2691,89.79,red,observed,1.0,2.77,,red,1,13.83,0,-2.77,0,-10.64
2694,89.89,red,observed,1.0,2.88,,red,1,12.73,0,-2.88,0,-10.98
2697,89.99,red,observed,1.0,2.88,,red,1,13.28,0,-2.88,0,-10.64
2700,90.09,red,observed,1.0,3.09,,red,1,13.39,0,-3.09,0,-10.57
2703,90.19,red,observed,1.0,3.3,,red,1,11.64,0,-3.3,0,-10.84
2706,90.29,red,observed,1.0,2.34,,red,1,12.84,0,-2.34,0,-11.18
2709,90.39,red,observed,1.0,2.13,,red,1,13.06,0,-2.13,0,-10.71
2712,90.49,red,observed,1.0,2.34,,red,1,13.28,0,-2.34,0,-11.11
2715,90.59,red,observed,1.0,2.13,,red,1,13.17,0,-2.13,0,-10.84
2718,90.691,red,observed,1.0,2.13,,red,1,13.17,0,-2.13,0,-11.18
2721,90.791,red,observed,1.0,2.45,,red,1,13.06,0,-2.45,0,-11.52
2724,90.891,red,observed,1.0,2.77,,red,1,14.16,0,-2.77,0,-11.18
2727,90.991,red,observed,1.0,2.66,,red,1,13.5,0,-2.66,0,-11.52
2730,91.091,red,observed,1.0,2.66,,red,1,14.05,0,-2.66,0,-10.77
2733,91.191,red,observed,1.0,2.88,,red,1,14.27,0,-2.88,0,-10.98
2736,91.291,red,observed,1.0,2.24,,red,1,13.5,0,-2.24,0,-11.18
2739,91.391,red,observed,1.0,3.3,,red,1,13.28,0,-3.3,0,-10.64
2742,91.491,red,observed,1.0,2.02,,red,1,12.73,0,-2.02,0,-11.11
2745,91.592,red,observed,1.0,3.09,,red,1,15.26,0,-3.09,0,-10.77
2748,91.692,red,observed,1.0,2.02,,red,1,14.49,0,-2.02,0,-10.91
2751,91.792,red,observed,0.906,1.81,,red,1,14.05,0,-1.81,0,-10.84
2754,91.892,red,observed,1.0,2.77,,red,1,14.71,0,-2.77,0,-11.18
2757,91.992,red,observed,1.0,2.02,,red,1,13.94,0,-2.02,0,-10.64
2760,92.092,red,observed,0.906,1.81,,red,1,13.17,0,-1.81,0,-11.45
2763,92.192,red,observed,1.0,2.02,,red,1,13.72,0,-2.02,0,-11.11
2766,92.292,red,observed,1.0,2.02,,red,1,12.62,0,-2.02,0,-11.18
2769,92.392,red,observed,0.906,1.81,,red,1,14.05,0,-1.81,0,-11.11
2772,92.492,red,observed,1.0,2.88,,red,1,13.61,0,-2.88,0,-11.11
2775,92.592,red,observed,1.0,3.09,,red,1,14.49,0,-3.09,0,-11.11
2778,92.693,red,observed,0.959,1.92,,red,1,15.26,0,-1.92,0,-11.45
2781,92.793,red,observed,1.0,2.02,,red,1,12.84,0,-2.02,0,-10.98
2784,92.893,red,observed,1.0,2.13,,red,1,15.26,0,-2.13,0,-11.25
2787,92.993,red,observed,1.0,2.34,,red,1,14.6,0,-2.34,0,-11.52
2790,93.093,red,observed,0.852,1.7,,red,1,15.26,0,-1.7,0,-11.11
2793,93.193,red,observed,0.959,1.92,,red,1,13.39,0,-1.92,0,-10.91
2796,93.293,red,observed,0.906,1.81,,red,1,14.82,0,-1.81,0,-11.25
2799,93.393,red,observed,0.906,1.81,,red,1,13.94,0,-1.81,0,-11.31
2802,93.493,red,observed,0.959,1.92,,red,1,12.95,0,-1.92,0,-10.77
2805,93.594,red,observed,0.852,1.7,,red,1,14.16,0,-1.7,0,-10.77
2808,93.694,red,low_confidence,0.373,0.75,lamp_near_threshold,red,1,14.27,0,-0.75,0,-10.77
2811,93.794,red,observed,1.0,2.13,,red,1,15.15,0,-2.13,0,-11.52
2814,93.894,red,observed,1.0,2.24,,red,1,14.05,0,-2.24,0,-11.31
2817,93.994,red,observed,1.0,2.13,,red,1,13.17,0,-2.13,0,-11.38
2820,94.094,red,observed,1.0,2.56,,red,1,14.82,0,-2.56,0,-11.31
2823,94.194,red,observed,1.0,2.34,,red,1,13.61,0,-2.34,0,-10.98
2826,94.294,red,observed,1.0,2.88,,red,1,12.84,0,-2.88,0,-11.18
2829,94.394,red,observed,1.0,2.77,,red,1,12.84,0,-2.77,0,-11.31
2832,94.494,red,observed,1.0,2.66,,red,1,14.38,0,-2.66,0,-11.31
2835,94.594,red,observed,1.0,2.45,,red,1,13.94,0,-2.45,0,-10.84
2838,94.695,red,observed,1.0,3.3,,red,1,14.71,0,-3.3,0,-11.59
2841,94.795,red,observed,1.0,2.98,,red,1,14.49,0,-2.98,0,-11.11
2844,94.895,red,observed,1.0,2.13,,red,1,14.38,0,-2.13,0,-10.64
2847,94.995,red,observed,1.0,2.02,,red,1,13.28,0,-2.02,0,-10.64
2850,95.095,red,observed,0.906,1.81,,red,1,13.94,0,-1.81,0,-11.38
2853,95.195,red,observed,0.906,1.81,,red,1,14.71,0,-1.81,0,-10.64
2856,95.295,red,observed,1.0,2.34,,red,1,14.49,0,-2.34,0,-10.84
2859,95.395,red,observed,0.852,1.7,,red,1,14.38,0,-1.7,0,-10.84
2862,95.495,red,observed,1.0,2.02,,red,1,13.61,0,-2.02,0,-11.25
2865,95.596,red,observed,0.852,1.7,,red,1,13.83,0,-1.7,0,-11.04
2868,95.696,red,observed,1.0,2.34,,red,1,14.16,0,-2.34,0,-10.91
2871,95.796,red,observed,1.0,2.24,,red,1,15.48,0,-2.24,0,-11.99
2874,95.896,red,observed,1.0,2.34,,red,1,14.49,0,-2.34,0,-11.11
2877,95.996,red,observed,1.0,2.45,,red,1,14.27,0,-2.45,0,-11.31
2880,96.096,red,observed,1.0,2.13,,red,1,14.38,0,-2.13,0,-11.11
2883,96.196,red,observed,1.0,2.34,,red,1,13.39,0,-2.34,0,-11.79
2886,96.296,red,observed,1.0,2.24,,red,1,13.72,0,-2.24,0,-11.11
2889,96.396,red,observed,1.0,2.02,,red,1,14.27,0,-2.02,0,-11.31
2892,96.496,red,observed,1.0,2.56,,red,1,14.05,0,-2.56,0,-10.57
2895,96.596,red,observed,1.0,2.13,,red,1,13.83,0,-2.13,0,-10.84
2898,96.697,red,observed,1.0,2.66,,red,1,14.16,0,-2.66,0,-11.11
2901,96.797,red,observed,1.0,2.88,,red,1,14.82,0,-2.88,0,-11.72
2904,96.897,red,observed,1.0,2.34,,red,1,13.83,0,-2.34,0,-11.11
2907,96.997,red,observed,1.0,2.98,,red,1,13.72,0,-2.98,0,-11.11
2910,97.097,red,observed,1.0,3.09,,red,1,14.05,0,-3.09,0,-11.38
2913,97.197,red,observed,1.0,3.3,,red,1,13.5,0,-3.3,0,-11.11
2916,97.297,red,observed,1.0,3.62,,red,1,13.17,0,-3.62,0,-11.45
2919,97.397,red,observed,1.0,3.2,,red,1,14.38,0,-3.2,0,-11.11
2922,97.497,red,observed,1.0,2.77,,red,1,14.71,0,-2.77,0,-11.25
2925,97.598,red,observed,1.0,2.02,,red,1,13.61,0,-2.02,0,-10.98
2928,97.698,red,observed,1.0,2.45,,red,1,14.49,0,-2.45,0,-10.57
2931,97.798,red,observed,1.0,2.24,,red,1,14.82,0,-2.24,0,-11.52
2934,97.898,red,observed,1.0,2.13,,red,1,13.94,0,-2.13,0,-11.18
2937,97.998,red,observed,1.0,2.66,,red,1,14.38,0,-2.66,0,-11.25
2940,98.098,red,observed,1.0,2.66,,red,1,14.16,0,-2.66,0,-11.45
2943,98.198,red,observed,1.0,2.88,,red,1,13.61,0,-2.88,0,-11.31
2946,98.298,red,observed,1.0,2.77,,red,1,14.05,0,-2.77,0,-11.25
2949,98.398,red,observed,1.0,2.77,,red,1,13.72,0,-2.77,0,-11.25
2952,98.498,red,observed,1.0,2.13,,red,1,14.93,0,-2.13,0,-11.31
2955,98.598,red,observed,1.0,2.24,,red,1,13.94,0,-2.24,0,-10.71
2958,98.699,red,observed,1.0,3.2,,red,1,13.28,0,-3.2,0,-10.91
2961,98.799,red,observed,1.0,2.13,,red,1,13.72,0,-2.13,0,-11.59
2964,98.899,red,observed,1.0,2.13,,red,1,14.49,0,-2.13,0,-10.71
2967,98.999,red,observed,1.0,2.24,,red,1,13.61,0,-2.24,0,-11.45
2970,99.099,red_amber,observed,0.959,1.92,,red_amber,1,15.48,1,1.92,0,-11.11
2973,99.199,red_amber,observed,1.0,2.02,,red_amber,1,14.49,1,2.02,0,-11.04
2976,99.299,unknown,occluded,0.0,2.13,occluded,occluded,1,14.27,1,2.13,0,-11.11
2979,99.399,unknown,occluded,0.0,2.24,occluded,occluded,1,14.49,1,2.24,0,-11.18
2982,99.499,unknown,occluded,0.0,2.13,occluded,occluded,1,13.39,1,2.13,0,-11.25
2985,99.6,unknown,occluded,0.0,2.34,occluded,occluded,1,12.73,1,2.34,0,-11.25
2988,99.7,unknown,occluded,0.0,2.24,occluded,occluded,1,13.06,1,2.24,0,-10.84
2991,99.8,unknown,occluded,0.0,2.02,occluded,occluded,1,13.61,1,2.02,0,-10.3
2994,99.9,unknown,occluded,0.0,2.24,occluded,occluded,1,13.17,1,2.24,0,-11.72
2997,100.0,unknown,occluded,0.0,2.45,occluded,occluded,1,14.05,1,2.45,0,-11.25
3000,100.1,red_amber,low_confidence,1.0,2.56,short_unsupported_run,red_amber,1,13.72,1,2.56,0,-10.84
3003,100.2,red_amber,low_confidence,0.586,1.17,short_unsupported_run,red_amber,1,13.39,1,1.17,0,-10.84
3006,100.3,red_amber,low_confidence,0.639,1.28,short_unsupported_run,red_amber,1,13.94,1,1.28,0,-11.25
3009,100.4,red_amber,low_confidence,0.48,0.96,lamp_near_threshold,red_amber,1,12.4,1,0.96,0,-11.18
3012,100.5,red_amber,low_confidence,0.586,1.17,short_unsupported_run,red_amber,1,14.49,1,1.17,0,-10.91
3015,100.6,red_amber,low_confidence,0.533,1.07,short_unsupported_run,red_amber,1,12.95,1,1.07,0,-10.91
3018,100.701,red_amber,low_confidence,1.0,2.34,short_unsupported_run,red_amber,1,12.73,1,2.34,0,-10.71
3021,100.801,red_amber,low_confidence,0.799,1.6,short_unsupported_run,red_amber,1,11.64,1,1.6,0,-11.25
3024,100.901,red_amber,low_confidence,0.48,0.96,lamp_near_threshold,red_amber,1,12.07,1,0.96,0,-11.72
3027,101.001,red_amber,low_confidence,0.32,0.64,lamp_near_threshold,red_amber,1,14.27,1,0.64,0,-11.52
3030,101.101,red_amber,low_confidence,0.959,1.92,short_unsupported_run,red_amber,1,11.53,1,1.92,0,-11.79
3033,101.201,red_amber,low_confidence,1.0,2.56,short_unsupported_run,red_amber,1,12.18,1,2.56,0,-10.98
