frame,t_sec,state,observation,confidence,margin_sd,reason,v3_label,red_on,red_z,amber_on,amber_z,green_on,green_z
2307,76.977,amber,observed,1.0,12.43,,amber,0,-29.14,1,16.53,0,-12.43
2310,77.077,amber,observed,1.0,12.55,,amber,0,-28.38,1,16.45,0,-12.55
2313,77.177,amber,observed,1.0,12.57,,amber,0,-28.33,1,16.6,0,-12.57
2316,77.277,amber,observed,1.0,12.31,,amber,0,-28.65,1,15.95,0,-12.31
2319,77.377,amber,observed,1.0,12.35,,amber,0,-29.1,1,17.96,0,-12.35
2322,77.477,amber,observed,1.0,12.65,,amber,0,-28.51,1,16.45,0,-12.65
2325,77.578,amber,observed,1.0,12.55,,amber,0,-28.74,1,16.6,0,-12.55
2328,77.678,amber,observed,1.0,12.45,,amber,0,-28.87,1,17.1,0,-12.45
2331,77.778,amber,observed,1.0,12.37,,amber,0,-28.87,1,17.46,0,-12.37
2334,77.878,amber,observed,1.0,12.41,,amber,0,-28.42,1,15.95,0,-12.41
2337,77.978,amber,observed,1.0,12.65,,amber,0,-28.51,1,16.88,0,-12.65
2340,78.078,amber,observed,1.0,12.33,,amber,0,-27.62,1,15.52,0,-12.33
2343,78.178,red,observed,1.0,12.43,,red,1,29.46,0,-17.03,0,-12.43
2346,78.278,red,observed,1.0,12.77,,red,1,28.33,0,-17.38,0,-12.77
2349,78.378,red,observed,1.0,12.25,,red,1,28.69,0,-17.38,0,-12.25
2352,78.478,red,observed,1.0,12.41,,red,1,28.69,0,-16.74,0,-12.41
2355,78.578,red,observed,1.0,12.65,,red,1,28.24,0,-17.31,0,-12.65
2358,78.679,red,observed,1.0,12.37,,red,1,28.33,0,-17.6,0,-12.37
2361,78.779,red,observed,1.0,12.53,,red,1,26.85,0,-18.74,0,-12.53
2364,78.879,red,observed,1.0,12.37,,red,1,28.07,0,-17.67,0,-12.37
2367,78.979,red,observed,1.0,12.27,,red,1,27.71,0,-17.46,0,-12.27
2370,79.079,red,observed,1.0,12.23,,red,1,27.48,0,-17.67,0,-12.23
2373,79.179,red,observed,1.0,12.47,,red,1,28.65,0,-17.81,0,-12.47
2376,79.279,red,observed,1.0,12.35,,red,1,27.71,0,-17.74,0,-12.35
2379,79.379,red,observed,1.0,12.31,,red,1,28.42,0,-17.38,0,-12.31
2382,79.479,red,observed,1.0,12.41,,red,1,28.69,0,-17.46,0,-12.41
2385,79.58,red,observed,1.0,12.41,,red,1,28.65,0,-17.81,0,-12.41
2388,79.68,red,observed,1.0,12.49,,red,1,28.51,0,-17.31,0,-12.49
2391,79.78,red,observed,1.0,12.47,,red,1,29.01,0,-17.17,0,-12.47
2394,79.88,red,observed,1.0,12.25,,red,1,28.78,0,-18.24,0,-12.25
2397,79.98,red,observed,1.0,12.49,,red,1,29.19,0,-17.6,0,-12.49
2400,80.08,red,observed,1.0,12.41,,red,1,28.56,0,-17.96,0,-12.41
2403,80.18,red,observed,1.0,12.23,,red,1,28.42,0,-17.96,0,-12.23
2406,80.28,red,observed,1.0,12.51,,red,1,27.75,0,-17.03,0,-12.51
2409,80.38,red,observed,1.0,12.49,,red,1,28.29,0,-17.6,0,-12.49
2412,80.48,red,observed,1.0,12.41,,red,1,28.56,0,-17.03,0,-12.41
2415,80.58,red,observed,1.0,12.55,,red,1,28.87,0,-17.46,0,-12.55
2418,80.681,red,observed,1.0,12.45,,red,1,28.33,0,-17.81,0,-12.45
2421,80.781,red,observed,1.0,12.21,,red,1,29.23,0,-17.31,0,-12.21
2424,80.881,red,observed,1.0,12.35,,red,1,29.1,0,-18.03,0,-12.35
2427,80.981,red,observed,1.0,12.45,,red,1,28.96,0,-17.74,0,-12.45
2430,81.081,red,observed,1.0,12.53,,red,1,28.29,0,-18.17,0,-12.53
2433,81.181,red,observed,1.0,12.57,,red,1,28.33,0,-16.88,0,-12.57
2436,81.281,red,observed,1.0,12.39,,red,1,28.47,0,-16.6,0,-12.39
2439,81.381,red,observed,1.0,12.39,,red,1,28.33,0,-17.24,0,-12.39
2442,81.481,red,observed,1.0,12.43,,red,1,28.29,0,-17.17,0,-12.43
2445,81.582,red,observed,1.0,12.41,,red,1,28.24,0,-17.31,0,-12.41
2448,81.682,red,observed,1.0,12.25,,red,1,28.51,0,-16.6,0,-12.25
2451,81.782,red,observed,1.0,12.43,,red,1,28.11,0,-16.03,0,-12.43
2454,81.882,red,observed,1.0,12.43,,red,1,29.14,0,-16.45,0,-12.43
2457,81.982,red,observed,1.0,12.53,,red,1,28.69,0,-16.6,0,-12.53
2460,82.082,red,observed,1.0,12.49,,red,1,28.74,0,-17.31,0,-12.49
2463,82.182,red,observed,1.0,12.55,,red,1,28.38,0,-16.24,0,-12.55
2466,82.282,red,observed,1.0,12.51,,red,1,27.8,0,-16.74,0,-12.51
2469,82.382,red,observed,1.0,12.49,,red,1,28.69,0,-16.6,0,-12.49
2472,82.482,red,observed,1.0,12.55,,red,1,28.65,0,-17.03,0,-12.55
2475,82.582,red,observed,1.0,12.31,,red,1,28.74,0,-16.74,0,-12.31
2478,82.683,red,observed,1.0,12.63,,red,1,28.11,0,-17.17,0,-12.63
2481,82.783,red,observed,1.0,12.45,,red,1,27.89,0,-17.1,0,-12.45
2484,82.883,red,observed,1.0,12.59,,red,1,28.15,0,-16.53,0,-12.59
2487,82.983,red,observed,1.0,12.57,,red,1,28.33,0,-17.24,0,-12.57
2490,83.083,red,observed,1.0,12.17,,red,1,28.29,0,-17.38,0,-12.17
2493,83.183,red,observed,1.0,12.63,,red,1,28.33,0,-17.46,0,-12.63
2496,83.283,red,observed,1.0,12.37,,red,1,28.33,0,-17.31,0,-12.37
2499,83.383,red,observed,1.0,12.29,,red,1,28.56,0,-16.81,0,-12.29
2502,83.483,red,observed,1.0,12.43,,red,1,28.11,0,-17.74,0,-12.43
2505,83.584,red,observed,1.0,12.47,,red,1,27.98,0,-16.67,0,-12.47
2508,83.684,red,observed,1.0,12.35,,red,1,27.8,0,-17.81,0,-12.35
2511,83.784,red,observed,1.0,12.25,,red,1,27.84,0,-16.96,0,-12.25
2514,83.884,red,observed,1.0,12.37,,red,1,27.53,0,-16.88,0,-12.37
2517,83.984,red,observed,1.0,12.55,,red,1,27.84,0,-16.6,0,-12.55
2520,84.084,red,observed,1.0,12.67,,red,1,27.89,0,-17.89,0,-12.67
2523,84.184,red,observed,1.0,12.65,,red,1,27.48,0,-17.17,0,-12.65
2526,84.284,red,observed,1.0,12.29,,red,1,27.98,0,-17.31,0,-12.29
2529,84.384,red,observed,1.0,12.49,,red,1,27.57,0,-17.46,0,-12.49
2532,84.484,red,observed,1.0,12.51,,red,1,28.11,0,-16.6,0,-12.51
2535,84.584,red,observed,1.0,12.35,,red,1,27.8,0,-16.74,0,-12.35
2538,84.685,red,observed,1.0,12.43,,red,1,27.89,0,-17.17,0,-12.43
2541,84.785,red,observed,1.0,12.43,,red,1,26.94,0,-16.53,0,-12.43
2544,84.885,red,observed,1.0,12.31,,red,1,27.39,0,-16.88,0,-12.31
2547,84.985,red,observed,1.0,12.59,,red,1,27.48,0,-17.17,0,-12.59
2550,85.085,red,observed,1.0,12.19,,red,1,27.8,0,-16.53,0,-12.19
2553,85.185,red,observed,1.0,12.45,,red,1,27.48,0,-16.88,0,-12.45
2556,85.285,red,observed,1.0,12.73,,red,1,27.84,0,-17.24,0,-12.73
2559,85.385,red,observed,1.0,12.43,,red,1,28.07,0,-16.45,0,-12.43
2562,85.485,red,observed,1.0,12.55,,red,1,27.98,0,-16.88,0,-12.55
2565,85.586,red,observed,1.0,12.43,,red,1,27.53,0,-17.17,0,-12.43
2568,85.686,red,observed,1.0,12.49,,red,1,27.93,0,-16.45,0,-12.49
2571,85.786,red,observed,1.0,12.61,,red,1,28.29,0,-16.6,0,-12.61
2574,85.886,red,observed,1.0,12.55,,red,1,27.08,0,-15.67,0,-12.55
2577,85.986,red,observed,1.0,12.63,,red,1,27.75,0,-17.1,0,-12.63
2580,86.086,red,observed,1.0,12.49,,red,1,27.8,0,-17.03,0,-12.49
2583,86.186,red,observed,1.0,12.23,,red,1,27.84,0,-17.31,0,-12.23
2586,86.286,red,observed,1.0,12.33,,red,1,27.35,0,-16.81,0,-12.33
2589,86.386,red,observed,1.0,12.35,,red,1,27.66,0,-16.53,0,-12.35
2592,86.486,red,observed,1.0,12.41,,red,1,27.21,0,-16.6,0,-12.41
2595,86.586,red,observed,1.0,12.59,,red,1,26.85,0,-16.24,0,-12.59
2598,86.687,red,observed,1.0,12.33,,red,1,27.48,0,-17.17,0,-12.33
2601,86.787,red,observed,1.0,12.43,,red,1,27.57,0,-16.74,0,-12.43
2604,86.887,red,observed,1.0,12.41,,red,1,27.53,0,-17.17,0,-12.41
2607,86.987,red,observed,1.0,12.41,,red,1,26.54,0,-16.96,0,-12.41
2610,87.087,red,observed,1.0,12.45,,red,1,27.57,0,-16.38,0,-12.45
2613,87.187,red,observed,1.0,12.45,,red,1,27.89,0,-15.95,0,-12.45
2616,87.287,red,observed,1.0,12.43,,red,1,27.57,0,-16.88,0,-12.43
2619,87.387,red,observed,1.0,12.45,,red,1,27.44,0,-16.6,0,-12.45
2622,87.487,red,observed,1.0,12.51,,red,1,27.98,0,-16.6,0,-12.51
2625,87.588,red,observed,1.0,12.49,,red,1,27.62,0,-17.31,0,-12.49
2628,87.688,red,observed,1.0,12.47,,red,1,27.89,0,-16.74,0,-12.47
2631,87.788,red,observed,1.0,12.45,,red,1,27.53,0,-16.96,0,-12.45
2634,87.888,red,observed,1.0,12.45,,red,1,27.48,0,-16.6,0,-12.45
2637,87.988,red,observed,1.0,12.65,,red,1,27.57,0,-16.81,0,-12.65
2640,88.088,red,observed,1.0,12.53,,red,1,27.44,0,-16.67,0,-12.53
2643,88.188,red,observed,1.0,12.37,,red,1,27.71,0,-16.88,0,-12.37
2646,88.288,red,observed,1.0,12.67,,red,1,27.93,0,-16.74,0,-12.67
2649,88.388,red,observed,1.0,12.83,,red,1,27.44,0,-17.24,0,-12.83
2652,88.488,red,observed,1.0,12.43,,red,1,27.93,0,-16.45,0,-12.43
2655,88.588,red,observed,1.0,12.51,,red,1,27.98,0,-16.17,0,-12.51
2658,88.689,red,observed,1.0,12.43,,red,1,27.57,0,-16.53,0,-12.43
2661,88.789,red,observed,1.0,12.53,,red,1,27.48,0,-16.81,0,-12.53
2664,88.889,red,observed,1.0,12.49,,red,1,27.53,0,-16.88,0,-12.49
2667,88.989,red,observed,1.0,12.51,,red,1,27.48,0,-16.67,0,-12.51
2670,89.089,red,observed,1.0,12.51,,red,1,27.8,0,-16.96,0,-12.51
2673,89.189,red,observed,1.0,12.47,,red,1,27.75,0,-16.38,0,-12.47
2676,89.289,red,observed,1.0,12.45,,red,1,27.3,0,-16.6,0,-12.45
2679,89.389,red,observed,1.0,12.53,,red,1,27.12,0,-16.74,0,-12.53
2682,89.489,red,observed,1.0,12.61,,red,1,28.02,0,-16.17,0,-12.61
2685,89.59,red,observed,1.0,12.51,,red,1,26.94,0,-16.81,0,-12.51
2688,89.69,red,observed,1.0,12.41,,red,1,27.3,0,-16.53,0,-12.41
2691,89.79,red,observed,1.0,12.39,,red,1,27.48,0,-17.31,0,-12.39
2694,89.89,red,observed,1.0,12.33,,red,1,27.3,0,-16.6,0,-12.33
2697,89.99,red,observed,1.0,12.51,,red,1,27.44,0,-15.88,0,-12.51
2700,90.09,red,observed,1.0,12.51,,red,1,27.57,0,-17.17,0,-12.51
2703,90.19,red,observed,1.0,12.47,,red,1,27.12,0,-17.24,0,-12.47
2706,90.29,red,observed,1.0,12.65,,red,1,27.39,0,-16.45,0,-12.65
2709,90.39,red,observed,1.0,12.61,,red,1,27.8,0,-17.1,0,-12.61
2712,90.49,red,observed,1.0,12.61,,red,1,27.62,0,-16.81,0,-12.61
2715,90.59,red,observed,1.0,12.49,,red,1,27.21,0,-16.67,0,-12.49
2718,90.691,red,observed,1.0,12.37,,red,1,27.08,0,-16.6,0,-12.37
2721,90.791,red,observed,1.0,12.43,,red,1,27.66,0,-16.88,0,-12.43
2724,90.891,red,observed,1.0,12.59,,red,1,27.48,0,-17.03,0,-12.59
2727,90.991,red,observed,1.0,12.59,,red,1,27.44,0,-17.74,0,-12.59
2730,91.091,red,observed,1.0,12.69,,red,1,27.12,0,-17.03,0,-12.69
2733,91.191,red,observed,1.0,12.75,,red,1,27.08,0,-17.1,0,-12.75
2736,91.291,red,observed,1.0,12.53,,red,1,26.9,0,-17.1,0,-12.53
2739,91.391,red,observed,1.0,12.55,,red,1,28.2,0,-16.67,0,-12.55
2742,91.491,red,observed,1.0,12.53,,red,1,27.39,0,-16.24,0,-12.53
2745,91.592,red,observed,1.0,12.41,,red,1,27.17,0,-16.88,0,-12.41
2748,91.692,red,observed,1.0,12.49,,red,1,27.57,0,-17.31,0,-12.49
2751,91.792,red,observed,1.0,12.45,,red,1,28.65,0,-16.88,0,-12.45
2754,91.892,red,observed,1.0,12.47,,red,1,26.99,0,-16.81,0,-12.47
2757,91.992,red,observed,1.0,12.59,,red,1,27.3,0,-17.1,0,-12.59
2760,92.092,red,observed,1.0,12.37,,red,1,27.75,0,-16.96,0,-12.37
2763,92.192,red,observed,1.0,12.59,,red,1,26.85,0,-16.81,0,-12.59
2766,92.292,red,observed,1.0,12.43,,red,1,27.8,0,-16.81,0,-12.43
2769,92.392,red,observed,1.0,12.73,,red,1,27.8,0,-16.53,0,-12.73
2772,92.492,red,observed,1.0,12.51,,red,1,28.15,0,-16.81,0,-12.51
2775,92.592,red,observed,1.0,12.61,,red,1,28.02,0,-17.24,0,-12.61
2778,92.693,red,observed,1.0,12.47,,red,1,28.38,0,-17.17,0,-12.47
2781,92.793,red,observed,1.0,12.39,,red,1,28.47,0,-16.67,0,-12.39
2784,92.893,red,observed,1.0,12.45,,red,1,28.2,0,-17.53,0,-12.45
2787,92.993,red,observed,1.0,12.57,,red,1,27.98,0,-17.89,0,-12.57
2790,93.093,red,observed,1.0,12.51,,red,1,28.15,0,-16.67,0,-12.51
2793,93.193,red,observed,1.0,12.37,,red,1,28.2,0,-17.38,0,-12.37
2796,93.293,red,observed,1.0,12.63,,red,1,28.07,0,-16.31,0,-12.63
2799,93.393,red,observed,1.0,12.55,,red,1,27.84,0,-17.38,0,-12.55
2802,93.493,red,observed,1.0,12.53,,red,1,28.24,0,-16.24,0,-12.53
2805,93.594,red,observed,1.0,12.55,,red,1,28.02,0,-16.96,0,-12.55
2808,93.694,red,observed,1.0,12.57,,red,1,27.93,0,-16.45,0,-12.57
2811,93.794,red,observed,1.0,12.41,,red,1,28.2,0,-16.45,0,-12.41
2814,93.894,red,observed,1.0,12.35,,red,1,28.38,0,-17.03,0,-12.35
2817,93.994,red,observed,1.0,12.55,,red,1,27.57,0,-16.1,0,-12.55
2820,94.094,red,observed,1.0,12.47,,red,1,27.8,0,-17.1,0,-12.47
2823,94.194,red,observed,1.0,12.57,,red,1,27.71,0,-17.46,0,-12.57
2826,94.294,red,observed,1.0,12.55,,red,1,27.71,0,-16.67,0,-12.55
2829,94.394,red,observed,1.0,12.61,,red,1,28.33,0,-17.31,0,-12.61
2832,94.494,red,observed,1.0,12.53,,red,1,28.33,0,-16.17,0,-12.53
2835,94.594,red,observed,1.0,12.45,,red,1,28.33,0,-16.6,0,-12.45
2838,94.695,red,observed,1.0,12.61,,red,1,27.62,0,-16.88,0,-12.61
2841,94.795,red,observed,1.0,12.31,,red,1,27.89,0,-16.45,0,-12.31
2844,94.895,red,observed,1.0,12.75,,red,1,27.89,0,-17.24,0,-12.75
2847,94.995,red,observed,1.0,12.45,,red,1,27.89,0,-16.67,0,-12.45
2850,95.095,red,observed,1.0,12.59,,red,1,27.98,0,-17.03,0,-12.59
2853,95.195,red,observed,1.0,12.51,,red,1,27.98,0,-17.38,0,-12.51
2856,95.295,red,observed,1.0,12.51,,red,1,27.08,0,-17.1,0,-12.51
2859,95.395,red,observed,1.0,12.57,,red,1,27.89,0,-16.74,0,-12.57
2862,95.495,red,observed,1.0,12.55,,red,1,28.07,0,-17.24,0,-12.55
2865,95.596,red,observed,1.0,12.53,,red,1,27.98,0,-17.24,0,-12.53
2868,95.696,red,observed,1.0,12.47,,red,1,28.15,0,-16.53,0,-12.47
2871,95.796,red,observed,1.0,12.59,,red,1,27.89,0,-16.81,0,-12.59
2874,95.896,red,observed,1.0,12.51,,red,1,26.49,0,-16.74,0,-12.51
2877,95.996,red,observed,1.0,12.39,,red,1,27.26,0,-16.17,0,-12.39
2880,96.096,red,observed,1.0,12.49,,red,1,27.03,0,-17.17,0,-12.49
2883,96.196,red,observed,1.0,12.53,,red,1,26.94,0,-17.31,0,-12.53
2886,96.296,red,observed,1.0,12.53,,red,1,26.99,0,-17.1,0,-12.53
2889,96.396,red,observed,1.0,12.43,,red,1,26.27,0,-15.95,0,-12.43
2892,96.496,red,observed,1.0,12.65,,red,1,26.67,0,-17.38,0,-12.65
2895,96.596,red,observed,1.0,12.53,,red,1,27.03,0,-17.1,0,-12.53
2898,96.697,red,observed,1.0,12.47,,red,1,27.62,0,-16.88,0,-12.47
2901,96.797,red,observed,1.0,12.49,,red,1,27.21,0,-16.74,0,-12.49
2904,96.897,red,observed,1.0,12.61,,red,1,27.48,0,-16.6,0,-12.61
2907,96.997,red,observed,1.0,12.47,,red,1,27.35,0,-17.1,0,-12.47
2910,97.097,red,observed,1.0,12.45,,red,1,26.81,0,-16.53,0,-12.45
2913,97.197,red,observed,1.0,12.53,,red,1,26.81,0,-16.31,0,-12.53
2916,97.297,red,observed,1.0,12.23,,red,1,27.75,0,-16.88,0,-12.23
2919,97.397,red,observed,1.0,12.73,,red,1,27.44,0,-17.67,0,-12.73
2922,97.497,red,observed,1.0,12.37,,red,1,27.84,0,-16.24,0,-12.37
2925,97.598,red,observed,1.0,12.45,,red,1,26.9,0,-16.67,0,-12.45
2928,97.698,red,observed,1.0,12.61,,red,1,27.75,0,-17.17,0,-12.61
2931,97.798,red,observed,1.0,12.41,,red,1,27.62,0,-16.38,0,-12.41
2934,97.898,red,observed,1.0,12.51,,red,1,27.84,0,-16.17,0,-12.51
2937,97.998,red,observed,1.0,12.57,,red,1,27.57,0,-16.38,0,-12.57
2940,98.098,red,observed,1.0,12.59,,red,1,27.21,0,-16.6,0,-12.59
2943,98.198,red,observed,1.0,12.53,,red,1,27.26,0,-16.88,0,-12.53
2946,98.298,red,observed,1.0,12.57,,red,1,27.44,0,-17.6,0,-12.57
2949,98.398,red,observed,1.0,12.65,,red,1,27.8,0,-16.53,0,-12.65
2952,98.498,red,observed,1.0,12.63,,red,1,27.48,0,-17.38,0,-12.63
2955,98.598,red,observed,1.0,12.37,,red,1,27.35,0,-16.67,0,-12.37
2958,98.699,red,observed,1.0,12.69,,red,1,27.62,0,-16.67,0,-12.69
2961,98.799,red,observed,1.0,12.65,,red,1,27.44,0,-16.45,0,-12.65
2964,98.899,red,observed,1.0,12.55,,red,1,27.08,0,-17.03,0,-12.55
2967,98.999,red,observed,1.0,12.41,,red,1,27.71,0,-16.53,0,-12.41
2970,99.099,red,observed,1.0,12.43,,red,1,26.94,0,-16.81,0,-12.43
2973,99.199,red,observed,1.0,12.47,,red,1,27.08,0,-17.31,0,-12.47
2976,99.299,red,observed,1.0,12.53,,red,1,27.21,0,-16.81,0,-12.53
2979,99.399,red,observed,1.0,12.65,,red,1,27.44,0,-16.74,0,-12.65
2982,99.499,red,observed,1.0,12.41,,red,1,27.53,0,-16.6,0,-12.41
2985,99.6,red,observed,1.0,12.59,,red,1,27.89,0,-16.6,0,-12.59
2988,99.7,red,observed,1.0,12.69,,red,1,27.35,0,-17.24,0,-12.69
2991,99.8,red,observed,1.0,12.45,,red,1,27.21,0,-16.88,0,-12.45
2994,99.9,red,observed,1.0,12.51,,red,1,27.89,0,-16.6,0,-12.51
2997,100.0,red,observed,1.0,12.55,,red,1,27.3,0,-16.81,0,-12.55
3000,100.1,red,observed,1.0,12.45,,red,1,27.57,0,-16.81,0,-12.45
3003,100.2,red,observed,1.0,12.49,,red,1,27.39,0,-16.17,0,-12.49
3006,100.3,red,observed,1.0,12.59,,red,1,27.48,0,-16.45,0,-12.59
3009,100.4,red,observed,1.0,12.61,,red,1,28.07,0,-16.88,0,-12.61
3012,100.5,red,observed,1.0,12.41,,red,1,27.66,0,-16.74,0,-12.41
3015,100.6,red,observed,1.0,12.47,,red,1,27.3,0,-16.74,0,-12.47
3018,100.701,red,observed,1.0,12.61,,red,1,28.02,0,-16.81,0,-12.61
3021,100.801,red,observed,1.0,12.39,,red,1,27.48,0,-16.81,0,-12.39
3024,100.901,red,observed,1.0,12.45,,red,1,28.33,0,-16.6,0,-12.45
3027,101.001,red,observed,1.0,12.45,,red,1,27.39,0,-16.96,0,-12.45
3030,101.101,red,observed,1.0,12.63,,red,1,27.75,0,-17.24,0,-12.63
3033,101.201,red,observed,1.0,12.51,,red,1,28.6,0,-17.24,0,-12.51
3036,101.301,red,observed,1.0,12.59,,red,1,27.89,0,-17.17,0,-12.59
3039,101.401,red,observed,1.0,12.47,,red,1,28.07,0,-17.53,0,-12.47
3042,101.501,red,observed,1.0,12.53,,red,1,27.62,0,-17.24,0,-12.53
3045,101.602,red,observed,1.0,12.45,,red,1,27.98,0,-16.45,0,-12.45
3048,101.702,red,observed,1.0,12.63,,red,1,27.75,0,-17.1,0,-12.63
3051,101.802,red,observed,1.0,12.59,,red,1,27.8,0,-16.45,0,-12.59
3054,101.902,red,observed,1.0,12.49,,red,1,28.29,0,-16.53,0,-12.49
3057,102.002,red,observed,1.0,12.69,,red,1,28.42,0,-16.74,0,-12.69
3060,102.102,red,observed,1.0,12.45,,red,1,27.98,0,-16.45,0,-12.45
3063,102.202,red,observed,1.0,12.53,,red,1,27.48,0,-16.53,0,-12.53
3066,102.302,red,observed,1.0,12.41,,red,1,28.6,0,-16.88,0,-12.41
3069,102.402,red,observed,1.0,12.45,,red,1,27.57,0,-16.96,0,-12.45
3072,102.502,red,observed,1.0,12.39,,red,1,27.89,0,-16.45,0,-12.39
3075,102.602,red,observed,1.0,12.55,,red,1,27.89,0,-16.03,0,-12.55
3078,102.703,red,observed,1.0,12.31,,red,1,28.24,0,-16.45,0,-12.31
3081,102.803,red,observed,1.0,12.45,,red,1,28.38,0,-16.45,0,-12.45
3084,102.903,red,observed,1.0,12.45,,red,1,28.42,0,-16.81,0,-12.45
3087,103.003,red,observed,1.0,12.59,,red,1,28.38,0,-17.31,0,-12.59
3090,103.103,red,observed,1.0,12.59,,red,1,28.11,0,-16.74,0,-12.59
3093,103.203,red,observed,1.0,12.51,,red,1,28.15,0,-16.17,0,-12.51
3096,103.303,red,observed,1.0,12.43,,red,1,28.29,0,-16.45,0,-12.43
3099,103.403,red,observed,1.0,12.31,,red,1,27.84,0,-16.45,0,-12.31
3102,103.503,red,observed,1.0,12.41,,red,1,27.89,0,-16.67,0,-12.41
3105,103.604,red,observed,1.0,12.55,,red,1,27.71,0,-17.17,0,-12.55
3108,103.704,red,observed,1.0,12.45,,red,1,28.78,0,-16.81,0,-12.45
3111,103.804,red,observed,1.0,12.49,,red,1,28.69,0,-16.67,0,-12.49
3114,103.904,red,observed,1.0,12.49,,red,1,27.62,0,-16.17,0,-12.49
3117,104.004,red,observed,1.0,12.61,,red,1,27.93,0,-16.67,0,-12.61
3120,104.104,red,observed,1.0,12.35,,red,1,28.02,0,-16.67,0,-12.35
3123,104.204,red,observed,1.0,12.43,,red,1,27.93,0,-16.1,0,-12.43
3126,104.304,red,observed,1.0,12.59,,red,1,27.12,0,-16.45,0,-12.59
3129,104.404,red,observed,1.0,12.29,,red,1,26.63,0,-16.38,0,-12.29
3132,104.504,red,observed,1.0,12.39,,red,1,28.02,0,-16.6,0,-12.39
3135,104.604,red,observed,1.0,12.61,,red,1,26.9,0,-17.1,0,-12.61
3138,104.705,red,observed,1.0,12.57,,red,1,27.08,0,-16.53,0,-12.57
3141,104.805,red,observed,1.0,12.53,,red,1,27.44,0,-16.17,0,-12.53
3144,104.905,red,observed,1.0,12.45,,red,1,27.53,0,-16.81,0,-12.45
3147,105.005,red,observed,1.0,12.57,,red,1,27.35,0,-16.67,0,-12.57
3150,105.105,red,observed,1.0,12.51,,red,1,27.39,0,-17.1,0,-12.51
3153,105.205,red,observed,1.0,12.23,,red,1,27.48,0,-16.6,0,-12.23
3156,105.305,red,observed,1.0,12.47,,red,1,26.94,0,-17.24,0,-12.47
3159,105.405,red,observed,1.0,12.61,,red,1,26.58,0,-16.6,0,-12.61
3162,105.505,red,observed,1.0,12.67,,red,1,27.44,0,-17.53,0,-12.67
3165,105.606,red,observed,1.0,12.51,,red,1,27.48,0,-16.31,0,-12.51
3168,105.706,red,observed,1.0,12.43,,red,1,27.08,0,-16.96,0,-12.43
3171,105.806,red,observed,1.0,12.47,,red,1,27.26,0,-16.17,0,-12.47
3174,105.906,red,observed,1.0,12.47,,red,1,27.71,0,-16.67,0,-12.47
3177,106.006,red,observed,1.0,12.31,,red,1,27.3,0,-17.31,0,-12.31
3180,106.106,red,observed,1.0,12.59,,red,1,27.66,0,-16.53,0,-12.59
3183,106.206,red,observed,1.0,12.35,,red,1,27.48,0,-16.67,0,-12.35
3186,106.306,red,observed,1.0,12.61,,red,1,27.75,0,-16.31,0,-12.61
3189,106.406,red,observed,1.0,12.37,,red,1,27.53,0,-16.45,0,-12.37
3192,106.506,red,observed,1.0,12.35,,red,1,27.21,0,-16.17,0,-12.35
3195,106.606,red,observed,1.0,12.57,,red,1,27.39,0,-16.6,0,-12.57
3198,106.707,red,observed,1.0,12.45,,red,1,27.53,0,-16.96,0,-12.45
3201,106.807,red,observed,1.0,12.51,,red,1,27.75,0,-16.88,0,-12.51
3204,106.907,red,observed,1.0,12.57,,red,1,27.66,0,-17.03,0,-12.57
3207,107.007,red,observed,1.0,12.43,,red,1,27.48,0,-16.88,0,-12.43
3210,107.107,red,observed,1.0,12.43,,red,1,26.72,0,-16.6,0,-12.43
3213,107.207,red,observed,1.0,12.51,,red,1,26.63,0,-16.67,0,-12.51
3216,107.307,red,observed,1.0,12.37,,red,1,27.21,0,-16.31,0,-12.37
3219,107.407,red,observed,1.0,12.33,,red,1,26.67,0,-16.74,0,-12.33
3222,107.507,red,observed,1.0,12.51,,red,1,28.33,0,-16.88,0,-12.51
3225,107.608,red,observed,1.0,12.47,,red,1,27.35,0,-16.67,0,-12.47
3228,107.708,red,observed,1.0,12.59,,red,1,27.66,0,-17.6,0,-12.59
3231,107.808,red,observed,1.0,12.53,,red,1,27.71,0,-16.53,0,-12.53
3234,107.908,red,observed,1.0,12.47,,red,1,27.48,0,-15.81,0,-12.47
3237,108.008,red,observed,1.0,12.47,,red,1,28.11,0,-16.38,0,-12.47
3240,108.108,red,observed,1.0,12.49,,red,1,27.71,0,-16.53,0,-12.49
3243,108.208,red,observed,1.0,12.57,,red,1,27.8,0,-16.38,0,-12.57
3246,108.308,red,observed,1.0,12.53,,red,1,27.21,0,-16.53,0,-12.53
3249,108.408,red,observed,1.0,12.55,,red,1,27.57,0,-16.03,0,-12.55
3252,108.508,red,observed,1.0,12.57,,red,1,28.11,0,-16.38,0,-12.57
3255,108.608,red,observed,1.0,12.33,,red,1,27.62,0,-16.45,0,-12.33
3258,108.709,red,observed,1.0,12.43,,red,1,28.11,0,-16.67,0,-12.43
3261,108.809,red,observed,1.0,12.47,,red,1,28.42,0,-16.74,0,-12.47
3264,108.909,red,observed,1.0,12.63,,red,1,27.93,0,-17.03,0,-12.63
3267,109.009,red,observed,1.0,12.69,,red,1,27.89,0,-16.74,0,-12.69
3270,109.109,red,observed,1.0,12.35,,red,1,28.47,0,-16.88,0,-12.35
3273,109.209,red,observed,1.0,12.37,,red,1,28.02,0,-17.31,0,-12.37
