frame,t_sec,state,observation,confidence,margin_sd,reason,v3_label,red_on,red_z,green_on,green_z
2508,83.684,red,observed,1.0,15.77,,red,1,21.93,0,-15.77
2511,83.784,red,observed,1.0,16.07,,red,1,23.79,0,-16.07
2514,83.884,red,observed,1.0,15.84,,red,1,21.72,0,-15.84
2517,83.984,red,observed,1.0,15.54,,red,1,22.96,0,-15.54
2520,84.084,red,observed,1.0,15.47,,red,1,22.76,0,-15.47
2523,84.184,red,observed,1.0,15.62,,red,1,22.86,0,-15.62
2526,84.284,red,observed,1.0,15.54,,red,1,23.28,0,-15.54
2529,84.384,red,observed,1.0,16.07,,red,1,22.03,0,-16.07
2532,84.484,red,observed,1.0,15.92,,red,1,21.93,0,-15.92
2535,84.584,red,observed,1.0,16.22,,red,1,22.55,0,-16.22
2538,84.685,red,observed,1.0,16.07,,red,1,22.76,0,-16.07
2541,84.785,red,observed,1.0,15.84,,red,1,21.62,0,-15.84
2544,84.885,red,observed,1.0,15.92,,red,1,22.65,0,-15.92
2547,84.985,red,observed,1.0,15.24,,red,1,22.55,0,-15.24
2550,85.085,red,observed,1.0,15.47,,red,1,21.21,0,-15.47
2553,85.185,red,observed,1.0,15.54,,red,1,22.55,0,-15.54
2556,85.285,red,observed,1.0,15.84,,red,1,20.79,0,-15.84
2559,85.385,red,observed,1.0,16.14,,red,1,21.31,0,-16.14
2562,85.485,red,observed,1.0,15.54,,red,1,21.72,0,-15.54
2565,85.586,red,observed,1.0,15.77,,red,1,23.07,0,-15.77
2568,85.686,red,observed,1.0,15.62,,red,1,21.62,0,-15.62
2571,85.786,red,observed,1.0,15.92,,red,1,23.48,0,-15.92
2574,85.886,red,observed,1.0,15.92,,red,1,21.83,0,-15.92
2577,85.986,red,observed,1.0,15.99,,red,1,21.72,0,-15.99
2580,86.086,red,observed,1.0,15.39,,red,1,21.93,0,-15.39
2583,86.186,red,observed,1.0,16.07,,red,1,22.96,0,-16.07
2586,86.286,red,observed,1.0,15.92,,red,1,21.62,0,-15.92
2589,86.386,red,observed,1.0,15.54,,red,1,22.76,0,-15.54
2592,86.486,red,observed,1.0,15.54,,red,1,21.72,0,-15.54
2595,86.586,red,observed,1.0,15.54,,red,1,21.31,0,-15.54
2598,86.687,red,observed,1.0,15.24,,red,1,21.83,0,-15.24
2601,86.787,red,observed,1.0,15.99,,red,1,21.83,0,-15.99
2604,86.887,red,observed,1.0,15.32,,red,1,21.83,0,-15.32
2607,86.987,red,observed,1.0,16.29,,red,1,23.17,0,-16.29
2610,87.087,red,observed,1.0,15.69,,red,1,22.14,0,-15.69
2613,87.187,red,observed,1.0,15.69,,red,1,22.55,0,-15.69
2616,87.287,red,observed,1.0,16.14,,red,1,22.86,0,-16.14
2619,87.387,red,observed,1.0,15.77,,red,1,22.76,0,-15.77
2622,87.487,red,observed,1.0,15.84,,red,1,23.07,0,-15.84
2625,87.588,red,observed,1.0,15.92,,red,1,22.96,0,-15.92
2628,87.688,red,observed,1.0,15.54,,red,1,23.38,0,-15.54
2631,87.788,red,observed,1.0,16.14,,red,1,23.28,0,-16.14
2634,87.888,red,observed,1.0,16.29,,red,1,22.14,0,-16.29
2637,87.988,red,observed,1.0,15.92,,red,1,22.34,0,-15.92
2640,88.088,red,observed,1.0,15.32,,red,1,22.76,0,-15.32
2643,88.188,red,observed,1.0,15.84,,red,1,21.1,0,-15.84
2646,88.288,red,observed,1.0,15.99,,red,1,22.14,0,-15.99
2649,88.388,red,observed,1.0,16.44,,red,1,22.45,0,-16.44
2652,88.488,red,observed,1.0,15.84,,red,1,21.83,0,-15.84
2655,88.588,red,observed,1.0,15.54,,red,1,23.28,0,-15.54
2658,88.689,red,observed,1.0,15.92,,red,1,22.03,0,-15.92
2661,88.789,red,observed,1.0,15.92,,red,1,22.45,0,-15.92
2664,88.889,red,observed,1.0,15.69,,red,1,20.9,0,-15.69
2667,88.989,red,observed,1.0,15.92,,red,1,22.86,0,-15.92
2670,89.089,red,observed,1.0,15.77,,red,1,22.45,0,-15.77
2673,89.189,red,observed,1.0,15.77,,red,1,23.79,0,-15.77
2676,89.289,red,observed,1.0,15.77,,red,1,23.59,0,-15.77
2679,89.389,red,observed,1.0,15.77,,red,1,23.38,0,-15.77
2682,89.489,red,observed,1.0,15.92,,red,1,23.07,0,-15.92
2685,89.59,red,observed,1.0,15.84,,red,1,24.1,0,-15.84
2688,89.69,red,observed,1.0,15.54,,red,1,22.14,0,-15.54
2691,89.79,red,observed,1.0,15.39,,red,1,22.45,0,-15.39
2694,89.89,red,observed,1.0,15.92,,red,1,22.76,0,-15.92
2697,89.99,red,observed,1.0,15.69,,red,1,21.52,0,-15.69
2700,90.09,red,observed,1.0,15.92,,red,1,23.9,0,-15.92
2703,90.19,red,observed,1.0,15.84,,red,1,21.72,0,-15.84
2706,90.29,red,observed,1.0,16.22,,red,1,23.38,0,-16.22
2709,90.39,red,observed,1.0,15.69,,red,1,23.59,0,-15.69
2712,90.49,red,observed,1.0,15.84,,red,1,23.9,0,-15.84
2715,90.59,red,observed,1.0,16.14,,red,1,23.38,0,-16.14
2718,90.691,red,observed,1.0,15.77,,red,1,22.65,0,-15.77
2721,90.791,red,observed,1.0,15.09,,red,1,22.55,0,-15.09
2724,90.891,red,observed,1.0,15.84,,red,1,23.28,0,-15.84
2727,90.991,red,observed,1.0,15.92,,red,1,22.45,0,-15.92
2730,91.091,red,observed,1.0,15.69,,red,1,24.31,0,-15.69
2733,91.191,red,observed,1.0,15.62,,red,1,24.0,0,-15.62
2736,91.291,red,observed,1.0,15.69,,red,1,24.0,0,-15.69
2739,91.391,red,observed,1.0,16.59,,red,1,23.17,0,-16.59
2742,91.491,red,observed,1.0,15.62,,red,1,23.59,0,-15.62
2745,91.592,red,observed,1.0,15.62,,red,1,24.31,0,-15.62
2748,91.692,red,observed,1.0,16.29,,red,1,23.48,0,-16.29
2751,91.792,red,observed,1.0,15.84,,red,1,23.17,0,-15.84
2754,91.892,red,observed,1.0,15.54,,red,1,22.76,0,-15.54
2757,91.992,red,observed,1.0,15.54,,red,1,23.79,0,-15.54
2760,92.092,red,observed,1.0,15.92,,red,1,22.96,0,-15.92
2763,92.192,red,observed,1.0,15.77,,red,1,22.76,0,-15.77
2766,92.292,red,observed,1.0,16.22,,red,1,23.38,0,-16.22
2769,92.392,red,observed,1.0,16.07,,red,1,23.79,0,-16.07
2772,92.492,red,observed,1.0,15.62,,red,1,22.55,0,-15.62
2775,92.592,red,observed,1.0,15.69,,red,1,22.24,0,-15.69
2778,92.693,red,observed,1.0,15.54,,red,1,23.48,0,-15.54
2781,92.793,red,observed,1.0,15.54,,red,1,23.59,0,-15.54
2784,92.893,red,observed,1.0,15.69,,red,1,23.48,0,-15.69
2787,92.993,red,observed,1.0,15.62,,red,1,23.79,0,-15.62
2790,93.093,red,observed,1.0,15.92,,red,1,23.59,0,-15.92
2793,93.193,red,observed,1.0,16.07,,red,1,23.38,0,-16.07
2796,93.293,red,observed,1.0,15.39,,red,1,22.96,0,-15.39
2799,93.393,red,observed,1.0,15.99,,red,1,23.59,0,-15.99
2802,93.493,red,observed,1.0,15.84,,red,1,23.07,0,-15.84
2805,93.594,red,observed,1.0,16.29,,red,1,22.34,0,-16.29
2808,93.694,red,observed,1.0,16.52,,red,1,22.55,0,-16.52
2811,93.794,red,observed,1.0,15.92,,red,1,23.79,0,-15.92
2814,93.894,red,observed,1.0,15.84,,red,1,22.34,0,-15.84
2817,93.994,red,observed,1.0,15.99,,red,1,23.17,0,-15.99
2820,94.094,red,observed,1.0,15.84,,red,1,22.86,0,-15.84
2823,94.194,red,observed,1.0,15.92,,red,1,21.72,0,-15.92
2826,94.294,red,observed,1.0,15.84,,red,1,24.1,0,-15.84
2829,94.394,red,observed,1.0,15.54,,red,1,22.24,0,-15.54
2832,94.494,red,observed,1.0,15.69,,red,1,22.45,0,-15.69
2835,94.594,red,observed,1.0,15.84,,red,1,22.76,0,-15.84
2838,94.695,red,observed,1.0,16.14,,red,1,23.69,0,-16.14
2841,94.795,red,observed,1.0,16.52,,red,1,24.0,0,-16.52
2844,94.895,red,observed,1.0,15.84,,red,1,23.17,0,-15.84
2847,94.995,red,observed,1.0,15.77,,red,1,22.03,0,-15.77
2850,95.095,red,observed,1.0,16.22,,red,1,22.65,0,-16.22
2853,95.195,red,observed,1.0,15.69,,red,1,23.9,0,-15.69
2856,95.295,red,observed,1.0,15.69,,red,1,21.83,0,-15.69
2859,95.395,red,observed,1.0,16.07,,red,1,21.83,0,-16.07
2862,95.495,red,observed,1.0,15.54,,red,1,22.34,0,-15.54
2865,95.596,red,observed,1.0,16.14,,red,1,21.93,0,-16.14
2868,95.696,red,observed,1.0,15.47,,red,1,21.21,0,-15.47
2871,95.796,red,observed,1.0,16.22,,red,1,22.86,0,-16.22
2874,95.896,red,observed,1.0,16.14,,red,1,22.45,0,-16.14
2877,95.996,red,observed,1.0,15.39,,red,1,23.38,0,-15.39
2880,96.096,red,observed,1.0,15.99,,red,1,23.07,0,-15.99
2883,96.196,red,observed,1.0,15.92,,red,1,23.07,0,-15.92
2886,96.296,red,observed,1.0,15.77,,red,1,23.38,0,-15.77
2889,96.396,red,observed,1.0,15.62,,red,1,23.69,0,-15.62
2892,96.496,red,observed,1.0,15.47,,red,1,22.14,0,-15.47
2895,96.596,red,observed,1.0,16.07,,red,1,22.34,0,-16.07
2898,96.697,red,observed,1.0,15.99,,red,1,22.86,0,-15.99
2901,96.797,red,observed,1.0,15.69,,red,1,21.72,0,-15.69
2904,96.897,red,observed,1.0,15.69,,red,1,23.38,0,-15.69
2907,96.997,red,observed,1.0,15.92,,red,1,23.59,0,-15.92
2910,97.097,red,observed,1.0,15.84,,red,1,22.45,0,-15.84
2913,97.197,red,observed,1.0,15.84,,red,1,22.45,0,-15.84
2916,97.297,red,observed,1.0,15.84,,red,1,22.45,0,-15.84
2919,97.397,red,observed,1.0,15.32,,red,1,22.24,0,-15.32
2922,97.497,red,observed,1.0,15.47,,red,1,22.03,0,-15.47
2925,97.598,red,observed,1.0,15.39,,red,1,22.76,0,-15.39
2928,97.698,red,observed,1.0,15.92,,red,1,23.17,0,-15.92
2931,97.798,red,observed,1.0,15.92,,red,1,22.14,0,-15.92
2934,97.898,red,observed,1.0,15.69,,red,1,22.24,0,-15.69
2937,97.998,red,observed,1.0,16.14,,red,1,22.65,0,-16.14
2940,98.098,red,observed,1.0,15.84,,red,1,22.24,0,-15.84
2943,98.198,red,observed,1.0,15.99,,red,1,21.1,0,-15.99
2946,98.298,red,observed,1.0,15.99,,red,1,22.03,0,-15.99
2949,98.398,red,observed,1.0,16.07,,red,1,22.45,0,-16.07
2952,98.498,red,observed,1.0,16.14,,red,1,22.34,0,-16.14
2955,98.598,red,observed,1.0,15.92,,red,1,23.69,0,-15.92
2958,98.699,red,observed,1.0,16.59,,red,1,21.52,0,-16.59
2961,98.799,red,observed,1.0,15.92,,red,1,22.14,0,-15.92
2964,98.899,red,observed,1.0,15.92,,red,1,22.03,0,-15.92
2967,98.999,red,observed,1.0,16.29,,red,1,21.83,0,-16.29
2970,99.099,red,observed,1.0,16.14,,red,1,22.45,0,-16.14
2973,99.199,red,observed,1.0,16.14,,red,1,22.55,0,-16.14
2976,99.299,red,observed,1.0,15.99,,red,1,21.1,0,-15.99
2979,99.399,red,observed,1.0,16.37,,red,1,21.31,0,-16.37
2982,99.499,red,observed,1.0,15.54,,red,1,21.0,0,-15.54
2985,99.6,red,observed,1.0,15.92,,red,1,21.72,0,-15.92
2988,99.7,red,observed,1.0,16.44,,red,1,22.24,0,-16.44
2991,99.8,red,observed,1.0,16.14,,red,1,22.86,0,-16.14
2994,99.9,red,observed,1.0,15.62,,red,1,22.55,0,-15.62
2997,100.0,red,observed,1.0,16.14,,red,1,22.45,0,-16.14
3000,100.1,red,observed,1.0,16.22,,red,1,21.52,0,-16.22
3003,100.2,red,observed,1.0,16.29,,red,1,21.62,0,-16.29
3006,100.3,red,observed,1.0,15.77,,red,1,20.79,0,-15.77
3009,100.4,red,observed,1.0,15.84,,red,1,21.31,0,-15.84
3012,100.5,red,observed,1.0,15.09,,red,1,20.28,0,-15.09
3015,100.6,red,observed,1.0,15.99,,red,1,22.14,0,-15.99
3018,100.701,red,observed,1.0,16.29,,red,1,21.41,0,-16.29
3021,100.801,red,observed,1.0,15.54,,red,1,21.72,0,-15.54
3024,100.901,red,observed,1.0,16.07,,red,1,23.07,0,-16.07
3027,101.001,red,observed,1.0,15.54,,red,1,21.62,0,-15.54
3030,101.101,red,observed,1.0,15.47,,red,1,22.76,0,-15.47
3033,101.201,red,observed,1.0,15.99,,red,1,21.83,0,-15.99
3036,101.301,red,observed,1.0,16.67,,red,1,21.62,0,-16.67
3039,101.401,red,observed,1.0,15.77,,red,1,21.62,0,-15.77
3042,101.501,red,observed,1.0,15.47,,red,1,21.62,0,-15.47
3045,101.602,red,observed,1.0,15.69,,red,1,22.45,0,-15.69
3048,101.702,red,observed,1.0,15.77,,red,1,22.14,0,-15.77
3051,101.802,red,observed,1.0,15.77,,red,1,21.62,0,-15.77
3054,101.902,red,observed,1.0,15.99,,red,1,21.1,0,-15.99
3057,102.002,red,observed,1.0,16.37,,red,1,22.45,0,-16.37
3060,102.102,green,observed,1.0,15.99,,green,0,-22.45,1,15.99
3063,102.202,green,observed,1.0,15.39,,green,0,-23.48,1,15.39
3066,102.302,green,observed,1.0,15.47,,green,0,-24.1,1,15.47
3069,102.402,green,observed,1.0,15.47,,green,0,-24.1,1,15.47
3072,102.502,green,observed,1.0,16.07,,green,0,-23.48,1,16.07
3075,102.602,green,observed,1.0,16.22,,green,0,-23.9,1,16.22
3078,102.703,green,observed,1.0,16.22,,green,0,-23.9,1,16.22
3081,102.803,green,observed,1.0,16.14,,green,0,-23.79,1,16.14
3084,102.903,green,observed,1.0,16.59,,green,0,-23.69,1,16.59
3087,103.003,green,observed,1.0,16.89,,green,0,-23.59,1,16.89
3090,103.103,green,observed,1.0,16.97,,green,0,-24.1,1,16.97
3093,103.203,green,observed,1.0,16.52,,green,0,-23.69,1,16.52
3096,103.303,green,observed,1.0,16.22,,green,0,-23.48,1,16.22
3099,103.403,green,observed,1.0,16.74,,green,0,-23.17,1,16.74
3102,103.503,green,observed,1.0,16.89,,green,0,-24.0,1,16.89
3105,103.604,green,observed,1.0,17.12,,green,0,-25.03,1,17.12
3108,103.704,green,observed,1.0,17.42,,green,0,-23.38,1,17.42
3111,103.804,green,observed,1.0,16.44,,green,0,-24.72,1,16.44
3114,103.904,green,observed,1.0,16.59,,green,0,-23.28,1,16.59
3117,104.004,green,observed,1.0,17.49,,green,0,-24.31,1,17.49
3120,104.104,green,observed,1.0,16.52,,green,0,-24.62,1,16.52
3123,104.204,green,observed,1.0,16.89,,green,0,-23.79,1,16.89
3126,104.304,green,observed,1.0,16.67,,green,0,-24.0,1,16.67
3129,104.404,green,observed,1.0,16.97,,green,0,-24.0,1,16.97
3132,104.504,green,observed,1.0,17.87,,green,0,-24.1,1,17.87
3135,104.604,green,observed,1.0,17.04,,green,0,-23.9,1,17.04
3138,104.705,green,observed,1.0,17.04,,green,0,-24.0,1,17.04
3141,104.805,green,observed,1.0,16.97,,green,0,-24.1,1,16.97
3144,104.905,green,observed,1.0,16.74,,green,0,-24.72,1,16.74
3147,105.005,green,observed,1.0,16.67,,green,0,-23.48,1,16.67
3150,105.105,green,observed,1.0,17.19,,green,0,-24.1,1,17.19
3153,105.205,green,observed,1.0,17.12,,green,0,-23.48,1,17.12
3156,105.305,green,observed,1.0,17.49,,green,0,-23.79,1,17.49
3159,105.405,green,observed,1.0,17.27,,green,0,-23.59,1,17.27
3162,105.505,green,observed,1.0,17.04,,green,0,-24.31,1,17.04
3165,105.606,green,observed,1.0,17.42,,green,0,-24.0,1,17.42
3168,105.706,green,observed,1.0,17.12,,green,0,-24.31,1,17.12
3171,105.806,green,observed,1.0,16.74,,green,0,-23.9,1,16.74
3174,105.906,green,observed,1.0,17.42,,green,0,-24.21,1,17.42
3177,106.006,green,observed,1.0,16.82,,green,0,-23.28,1,16.82
3180,106.106,green,observed,1.0,17.42,,green,0,-23.79,1,17.42
3183,106.206,green,observed,1.0,16.67,,green,0,-24.0,1,16.67
3186,106.306,green,observed,1.0,17.12,,green,0,-23.69,1,17.12
3189,106.406,green,observed,1.0,16.59,,green,0,-24.21,1,16.59
3192,106.506,green,observed,1.0,17.49,,green,0,-24.21,1,17.49
3195,106.606,green,observed,1.0,17.12,,green,0,-24.0,1,17.12
3198,106.707,green,observed,1.0,16.82,,green,0,-24.52,1,16.82
3201,106.807,green,observed,1.0,17.49,,green,0,-23.59,1,17.49
3204,106.907,green,observed,1.0,17.94,,green,0,-24.21,1,17.94
3207,107.007,green,observed,1.0,16.97,,green,0,-24.21,1,16.97
3210,107.107,green,observed,1.0,16.82,,green,0,-24.0,1,16.82
3213,107.207,green,observed,1.0,16.37,,green,0,-24.21,1,16.37
3216,107.307,green,observed,1.0,16.82,,green,0,-24.62,1,16.82
3219,107.407,green,observed,1.0,17.27,,green,0,-23.59,1,17.27
3222,107.507,green,observed,1.0,16.89,,green,0,-22.96,1,16.89
3225,107.608,green,observed,1.0,16.22,,green,0,-23.48,1,16.22
3228,107.708,green,observed,1.0,16.59,,green,0,-23.48,1,16.59
3231,107.808,green,observed,1.0,16.37,,green,0,-23.69,1,16.37
3234,107.908,green,observed,1.0,16.37,,green,0,-23.59,1,16.37
3237,108.008,green,observed,1.0,16.29,,green,0,-23.69,1,16.29
3240,108.108,green,observed,1.0,16.14,,green,0,-23.79,1,16.14
3243,108.208,green,observed,1.0,16.74,,green,0,-23.79,1,16.74
3246,108.308,green,observed,1.0,16.44,,green,0,-23.59,1,16.44
3249,108.408,green,observed,1.0,16.74,,green,0,-25.14,1,16.74
3252,108.508,green,observed,1.0,15.69,,green,0,-23.9,1,15.69
3255,108.608,green,observed,1.0,15.92,,green,0,-24.1,1,15.92
3258,108.709,green,observed,1.0,15.77,,green,0,-24.0,1,15.77
3261,108.809,green,observed,1.0,14.79,,green,0,-23.59,1,14.79
3264,108.909,green,observed,1.0,16.22,,green,0,-24.0,1,16.22
3267,109.009,green,observed,1.0,15.54,,green,0,-24.1,1,15.54
3270,109.109,green,observed,1.0,15.02,,green,0,-23.69,1,15.02
3273,109.209,green,observed,1.0,15.84,,green,0,-23.59,1,15.84
3276,109.309,green,observed,1.0,15.54,,green,0,-24.31,1,15.54
3279,109.409,green,observed,1.0,15.24,,green,0,-24.31,1,15.24
3282,109.509,green,observed,1.0,15.32,,green,0,-23.9,1,15.32
3285,109.61,green,observed,1.0,15.32,,green,0,-23.79,1,15.32
3288,109.71,green,observed,1.0,15.17,,green,0,-25.03,1,15.17
3291,109.81,green,observed,1.0,15.02,,green,0,-24.83,1,15.02
3294,109.91,green,observed,1.0,15.69,,green,0,-24.21,1,15.69
3297,110.01,green,observed,1.0,15.17,,green,0,-24.41,1,15.17
3300,110.11,green,observed,1.0,15.32,,green,0,-24.52,1,15.32
3303,110.21,green,observed,1.0,15.02,,green,0,-23.79,1,15.02
3306,110.31,green,observed,1.0,14.26,,green,0,-23.17,1,14.26
3309,110.41,green,observed,1.0,15.17,,green,0,-23.9,1,15.17
3312,110.51,green,observed,1.0,14.71,,green,0,-24.0,1,14.71
3315,110.61,green,observed,1.0,14.26,,green,0,-23.9,1,14.26
3318,110.711,green,observed,1.0,14.26,,green,0,-24.0,1,14.26
3321,110.811,green,observed,1.0,14.34,,green,0,-24.0,1,14.34
3324,110.911,green,observed,1.0,13.89,,green,0,-24.0,1,13.89
3327,111.011,green,observed,1.0,13.81,,green,0,-23.9,1,13.81
3330,111.111,green,observed,1.0,14.94,,green,0,-24.62,1,14.94
3333,111.211,green,observed,1.0,14.26,,green,0,-23.9,1,14.26
3336,111.311,green,observed,1.0,14.41,,green,0,-24.52,1,14.41
3339,111.411,green,observed,1.0,14.34,,green,0,-23.59,1,14.34
3342,111.511,green,observed,1.0,13.66,,green,0,-24.41,1,13.66
3345,111.612,green,observed,1.0,14.64,,green,0,-24.31,1,14.64
3348,111.712,green,observed,1.0,14.34,,green,0,-24.41,1,14.34
3351,111.812,green,observed,1.0,13.96,,green,0,-24.21,1,13.96
3354,111.912,green,observed,1.0,14.19,,green,0,-24.21,1,14.19
3357,112.012,green,observed,1.0,14.49,,green,0,-24.62,1,14.49
3360,112.112,green,observed,1.0,14.34,,green,0,-23.69,1,14.34
3363,112.212,green,observed,1.0,13.89,,green,0,-23.69,1,13.89
3366,112.312,green,observed,1.0,14.04,,green,0,-23.79,1,14.04
3369,112.412,green,observed,1.0,14.04,,green,0,-23.48,1,14.04
3372,112.512,green,observed,1.0,14.34,,green,0,-24.1,1,14.34
3375,112.612,green,observed,1.0,14.87,,green,0,-23.9,1,14.87
3378,112.713,green,observed,1.0,14.11,,green,0,-23.79,1,14.11
3381,112.813,green,observed,1.0,15.02,,green,0,-24.0,1,15.02
3384,112.913,green,observed,1.0,14.56,,green,0,-23.48,1,14.56
3387,113.013,green,observed,1.0,14.56,,green,0,-24.0,1,14.56
3390,113.113,green,observed,1.0,15.17,,green,0,-24.21,1,15.17
3393,113.213,green,observed,1.0,14.41,,green,0,-23.59,1,14.41
3396,113.313,green,observed,1.0,15.62,,green,0,-23.48,1,15.62
3399,113.413,green,observed,1.0,14.87,,green,0,-23.59,1,14.87
3402,113.513,green,observed,1.0,14.79,,green,0,-23.59,1,14.79
3405,113.614,green,observed,1.0,15.69,,green,0,-23.69,1,15.69
3408,113.714,green,observed,1.0,14.64,,green,0,-23.17,1,14.64
3411,113.814,green,observed,1.0,14.71,,green,0,-23.17,1,14.71
3414,113.914,green,observed,1.0,15.77,,green,0,-23.9,1,15.77
3417,114.014,green,observed,1.0,16.59,,green,0,-23.9,1,16.59
3420,114.114,green,observed,1.0,15.62,,green,0,-22.65,1,15.62
3423,114.214,green,observed,1.0,15.17,,green,0,-23.48,1,15.17
3426,114.314,green,observed,1.0,14.94,,green,0,-23.38,1,14.94
3429,114.414,green,observed,1.0,15.99,,green,0,-24.21,1,15.99
3432,114.514,green,observed,1.0,15.77,,green,0,-23.69,1,15.77
3435,114.614,green,observed,1.0,15.24,,green,0,-23.28,1,15.24
3438,114.715,green,observed,1.0,16.44,,green,0,-23.38,1,16.44
3441,114.815,green,observed,1.0,15.84,,green,0,-23.48,1,15.84
3444,114.915,green,observed,1.0,17.57,,green,0,-24.1,1,17.57
3447,115.015,green,observed,1.0,16.37,,green,0,-24.21,1,16.37
3450,115.115,green,observed,1.0,17.12,,green,0,-23.79,1,17.12
3453,115.215,green,observed,1.0,16.97,,green,0,-24.0,1,16.97
3456,115.315,green,observed,1.0,16.97,,green,0,-23.59,1,16.97
3459,115.415,green,observed,1.0,16.29,,green,0,-24.0,1,16.29
3462,115.515,green,observed,1.0,16.97,,green,0,-23.07,1,16.97
3465,115.616,green,observed,1.0,16.97,,green,0,-22.76,1,16.97
3468,115.716,green,observed,1.0,18.02,,green,0,-23.48,1,18.02
3471,115.816,green,observed,1.0,17.42,,green,0,-23.79,1,17.42
3474,115.916,green,observed,1.0,18.39,,green,0,-23.79,1,18.39
3477,116.016,green,observed,1.0,17.12,,green,0,-23.48,1,17.12
3480,116.116,green,observed,1.0,17.94,,green,0,-24.0,1,17.94
3483,116.216,green,observed,1.0,17.72,,green,0,-24.1,1,17.72
3486,116.316,green,observed,1.0,17.79,,green,0,-23.69,1,17.79
3489,116.416,green,observed,1.0,18.77,,green,0,-24.0,1,18.77
3492,116.516,green,observed,1.0,18.69,,green,0,-23.38,1,18.69
3495,116.616,green,observed,1.0,17.49,,green,0,-23.38,1,17.49
3498,116.717,green,observed,1.0,17.79,,green,0,-23.48,1,17.79
3501,116.817,green,observed,1.0,17.72,,green,0,-23.28,1,17.72
3504,116.917,green,observed,1.0,18.02,,green,0,-24.72,1,18.02
3507,117.017,green,observed,1.0,18.17,,green,0,-23.59,1,18.17
3510,117.117,green,observed,1.0,18.24,,green,0,-23.69,1,18.24
3513,117.217,green,observed,1.0,17.57,,green,0,-23.48,1,17.57
3516,117.317,green,observed,1.0,17.87,,green,0,-24.21,1,17.87
3519,117.417,green,observed,1.0,17.27,,green,0,-22.86,1,17.27
3522,117.517,green,observed,1.0,17.57,,green,0,-23.38,1,17.57
3525,117.618,green,observed,1.0,17.42,,green,0,-23.38,1,17.42
3528,117.718,green,observed,1.0,17.79,,green,0,-23.79,1,17.79
3531,117.818,green,observed,1.0,16.97,,green,0,-24.31,1,16.97
3534,117.918,green,observed,1.0,18.24,,green,0,-23.17,1,18.24
3537,118.018,green,observed,1.0,17.94,,green,0,-23.48,1,17.94
3540,118.118,green,observed,1.0,17.19,,green,0,-23.48,1,17.19
3543,118.218,green,observed,1.0,17.34,,green,0,-22.76,1,17.34
3546,118.318,green,observed,1.0,17.72,,green,0,-23.17,1,17.72
3549,118.418,green,observed,1.0,18.39,,green,0,-23.17,1,18.39
3552,118.518,green,observed,1.0,17.04,,green,0,-23.79,1,17.04
3555,118.618,green,observed,1.0,17.42,,green,0,-23.17,1,17.42
3558,118.719,green,observed,1.0,17.04,,green,0,-23.48,1,17.04
3561,118.819,green,observed,1.0,16.59,,green,0,-24.0,1,16.59
3564,118.919,green,observed,1.0,17.12,,green,0,-23.28,1,17.12
3567,119.019,green,observed,1.0,16.82,,green,0,-23.38,1,16.82
3570,119.119,green,observed,1.0,17.34,,green,0,-23.59,1,17.34
3573,119.219,green,observed,1.0,16.22,,green,0,-23.28,1,16.22
3576,119.319,green,observed,1.0,16.74,,green,0,-23.38,1,16.74
3579,119.419,green,observed,1.0,16.59,,green,0,-23.48,1,16.59
3582,119.519,green,observed,1.0,16.52,,green,0,-23.79,1,16.52
3585,119.62,green,observed,1.0,16.22,,green,0,-23.38,1,16.22
3588,119.72,green,observed,1.0,16.22,,green,0,-23.17,1,16.22
3591,119.82,green,observed,1.0,16.52,,green,0,-23.48,1,16.52
3594,119.92,green,observed,1.0,15.62,,green,0,-23.69,1,15.62
3597,120.02,green,observed,1.0,16.44,,green,0,-23.48,1,16.44
3600,120.12,green,observed,1.0,15.39,,green,0,-23.59,1,15.39
3603,120.22,green,observed,1.0,16.29,,green,0,-23.48,1,16.29
3606,120.32,green,observed,1.0,15.77,,green,0,-23.38,1,15.77
3609,120.42,green,observed,1.0,16.22,,green,0,-23.28,1,16.22
3612,120.52,green,observed,1.0,15.32,,green,0,-24.72,1,15.32
3615,120.62,green,observed,1.0,15.32,,green,0,-23.17,1,15.32
3618,120.721,green,observed,1.0,15.84,,green,0,-23.59,1,15.84
3621,120.821,green,observed,1.0,15.09,,green,0,-22.76,1,15.09
3624,120.921,green,observed,1.0,15.47,,green,0,-23.17,1,15.47
3627,121.021,green,observed,1.0,14.79,,green,0,-22.86,1,14.79
3630,121.121,green,observed,1.0,15.02,,green,0,-23.48,1,15.02
3633,121.221,green,observed,1.0,15.02,,green,0,-24.1,1,15.02
3636,121.321,green,observed,1.0,15.17,,green,0,-23.79,1,15.17
3639,121.421,green,observed,1.0,15.32,,green,0,-23.59,1,15.32
3642,121.521,green,observed,1.0,14.94,,green,0,-23.48,1,14.94
3645,121.622,green,observed,1.0,15.02,,green,0,-23.59,1,15.02
3648,121.722,green,observed,1.0,13.96,,green,0,-23.48,1,13.96
3651,121.822,green,observed,1.0,14.41,,green,0,-23.17,1,14.41
3654,121.922,green,observed,1.0,14.26,,green,0,-24.52,1,14.26
3657,122.022,green,observed,1.0,14.56,,green,0,-23.48,1,14.56
3660,122.122,green,observed,1.0,14.41,,green,0,-23.48,1,14.41
3663,122.222,green,observed,1.0,13.66,,green,0,-23.79,1,13.66
3666,122.322,green,observed,1.0,14.56,,green,0,-24.0,1,14.56
