frame,t_sec,state,observation,confidence,margin_sd,reason,v3_label,red_on,red_z,amber_on,amber_z,green_on,green_z
984,32.833,red_amber,observed,1.0,19.49,,red_amber,1,19.49,1,22.31,0,-23.2
987,32.933,red_amber,observed,1.0,19.57,,red_amber,1,19.57,1,21.32,0,-23.53
990,33.033,red_amber,observed,1.0,19.65,,red_amber,1,19.65,1,21.85,0,-23.76
993,33.133,red_amber,observed,1.0,19.62,,red_amber,1,19.62,1,21.72,0,-23.69
996,33.233,red_amber,observed,1.0,19.13,,red_amber,1,19.13,1,20.53,0,-23.26
999,33.333,red_amber,observed,1.0,19.41,,red_amber,1,19.41,1,21.06,0,-23.03
1002,33.433,red_amber,observed,1.0,19.49,,red_amber,1,19.49,1,21.52,0,-23.17
1005,33.534,red_amber,observed,1.0,19.49,,red_amber,1,19.49,1,21.39,0,-23.46
1008,33.634,red_amber,observed,1.0,19.38,,red_amber,1,19.38,1,21.26,0,-23.26
1011,33.734,red_amber,observed,1.0,19.79,,red_amber,1,19.79,1,21.39,0,-23.63
1014,33.834,red_amber,observed,1.0,19.57,,red_amber,1,19.57,1,21.06,0,-23.56
1017,33.934,red_amber,observed,1.0,19.22,,red_amber,1,19.22,1,21.39,0,-23.33
1020,34.034,red_amber,observed,1.0,19.51,,red_amber,1,19.51,1,21.19,0,-23.4
1023,34.134,red_amber,observed,1.0,19.6,,red_amber,1,19.6,1,21.45,0,-23.26
1026,34.234,red_amber,observed,1.0,19.46,,red_amber,1,19.46,1,21.32,0,-23.66
1029,34.334,red_amber,observed,1.0,19.84,,red_amber,1,19.84,1,21.65,0,-23.2
1032,34.434,red_amber,observed,1.0,19.41,,red_amber,1,19.41,1,20.93,0,-23.26
1035,34.534,green,observed,1.0,19.76,,green,0,-19.76,0,-22.24,1,21.91
1038,34.635,green,observed,1.0,21.15,,green,0,-21.15,0,-22.64,1,22.01
1041,34.735,green,observed,1.0,21.18,,green,0,-21.18,0,-23.36,1,22.18
1044,34.835,green,observed,1.0,21.15,,green,0,-21.15,0,-22.51,1,21.94
1047,34.935,green,observed,1.0,20.79,,green,0,-20.79,0,-22.9,1,22.34
1050,35.035,green,observed,1.0,20.79,,green,0,-20.79,0,-23.3,1,21.85
1053,35.135,green,observed,1.0,20.74,,green,0,-20.74,0,-23.03,1,21.81
1056,35.235,green,observed,1.0,20.88,,green,0,-20.88,0,-23.82,1,22.08
1059,35.335,green,observed,1.0,21.07,,green,0,-21.07,0,-22.77,1,21.94
1062,35.435,green,observed,1.0,20.88,,green,0,-20.88,0,-23.23,1,21.91
1065,35.536,green,observed,1.0,20.93,,green,0,-20.93,0,-23.56,1,21.94
1068,35.636,green,observed,1.0,20.96,,green,0,-20.96,0,-23.43,1,21.88
1071,35.736,green,observed,1.0,20.6,,green,0,-20.6,0,-22.84,1,22.01
1074,35.836,green,observed,1.0,21.04,,green,0,-21.04,0,-23.82,1,21.91
1077,35.936,green,observed,1.0,21.01,,green,0,-21.01,0,-23.76,1,21.91
1080,36.036,green,observed,1.0,21.26,,green,0,-21.26,0,-23.36,1,22.24
1083,36.136,green,observed,1.0,20.96,,green,0,-20.96,0,-23.76,1,22.18
1086,36.236,green,observed,1.0,20.88,,green,0,-20.88,0,-23.56,1,21.88
1089,36.336,green,observed,1.0,20.96,,green,0,-20.96,0,-22.77,1,22.21
1092,36.436,green,observed,1.0,20.58,,green,0,-20.58,0,-23.89,1,22.34
1095,36.537,green,observed,1.0,20.47,,green,0,-20.47,0,-23.36,1,22.57
1098,36.637,green,observed,1.0,20.71,,green,0,-20.71,0,-23.36,1,22.34
1101,36.737,green,observed,1.0,20.44,,green,0,-20.44,0,-22.77,1,22.37
1104,36.837,green,observed,1.0,20.69,,green,0,-20.69,0,-23.03,1,22.27
1107,36.937,green,observed,1.0,20.93,,green,0,-20.93,0,-23.36,1,22.31
1110,37.037,green,observed,1.0,21.18,,green,0,-21.18,0,-23.43,1,22.41
1113,37.137,green,observed,1.0,21.01,,green,0,-21.01,0,-22.38,1,22.24
1116,37.237,green,observed,1.0,20.98,,green,0,-20.98,0,-23.49,1,22.31
1119,37.337,green,observed,1.0,20.79,,green,0,-20.79,0,-23.17,1,22.57
1122,37.437,green,observed,1.0,20.63,,green,0,-20.63,0,-23.23,1,22.24
1125,37.538,green,observed,1.0,20.88,,green,0,-20.88,0,-23.17,1,22.51
1128,37.638,green,observed,1.0,20.85,,green,0,-20.85,0,-23.17,1,22.74
1131,37.738,green,observed,1.0,20.85,,green,0,-20.85,0,-22.71,1,22.37
1134,37.838,green,observed,1.0,20.69,,green,0,-20.69,0,-22.77,1,22.21
1137,37.938,green,observed,1.0,20.74,,green,0,-20.74,0,-22.84,1,22.74
1140,38.038,green,observed,1.0,20.82,,green,0,-20.82,0,-22.84,1,22.64
1143,38.138,green,observed,1.0,20.88,,green,0,-20.88,0,-23.82,1,22.18
1146,38.238,green,observed,1.0,20.82,,green,0,-20.82,0,-22.71,1,22.21
1149,38.338,green,observed,1.0,21.07,,green,0,-21.07,0,-23.03,1,22.34
1152,38.438,green,observed,1.0,20.88,,green,0,-20.88,0,-23.43,1,22.51
1155,38.538,green,observed,1.0,20.98,,green,0,-20.98,0,-22.84,1,22.41
1158,38.639,green,observed,1.0,20.85,,green,0,-20.85,0,-22.64,1,22.31
1161,38.739,green,observed,1.0,20.74,,green,0,-20.74,0,-22.77,1,22.41
1164,38.839,green,observed,1.0,20.85,,green,0,-20.85,0,-22.64,1,22.41
1167,38.939,green,observed,1.0,20.93,,green,0,-20.93,0,-23.17,1,22.31
1170,39.039,green,observed,1.0,20.69,,green,0,-20.69,0,-22.38,1,22.51
1173,39.139,green,observed,1.0,20.85,,green,0,-20.85,0,-23.36,1,22.54
1176,39.239,green,observed,1.0,21.09,,green,0,-21.09,0,-23.49,1,22.01
1179,39.339,green,observed,1.0,20.25,,green,0,-20.25,0,-22.44,1,22.24
1182,39.439,green,observed,1.0,20.69,,green,0,-20.69,0,-22.84,1,22.51
1185,39.54,green,observed,1.0,20.9,,green,0,-20.9,0,-22.97,1,22.31
1188,39.64,green,observed,1.0,20.82,,green,0,-20.82,0,-22.84,1,21.98
1191,39.74,green,observed,1.0,21.07,,green,0,-21.07,0,-23.43,1,22.21
1194,39.84,green,observed,1.0,21.04,,green,0,-21.04,0,-23.36,1,22.27
1197,39.94,green,observed,1.0,20.88,,green,0,-20.88,0,-22.51,1,22.27
1200,40.04,green,observed,1.0,21.01,,green,0,-21.01,0,-23.3,1,22.18
1203,40.14,green,observed,1.0,21.2,,green,0,-21.2,0,-23.23,1,22.34
1206,40.24,green,observed,1.0,20.71,,green,0,-20.71,0,-22.44,1,22.41
1209,40.34,green,observed,1.0,20.79,,green,0,-20.79,0,-23.17,1,22.37
1212,40.44,green,observed,1.0,20.9,,green,0,-20.9,0,-22.9,1,22.44
1215,40.54,green,observed,1.0,20.98,,green,0,-20.98,0,-22.97,1,22.27
1218,40.641,green,observed,1.0,20.52,,green,0,-20.52,0,-23.36,1,22.57
1221,40.741,green,observed,1.0,20.88,,green,0,-20.88,0,-23.36,1,22.44
1224,40.841,green,observed,1.0,20.44,,green,0,-20.44,0,-24.02,1,22.54
1227,40.941,green,observed,1.0,21.26,,green,0,-21.26,0,-23.36,1,22.24
1230,41.041,green,observed,1.0,20.69,,green,0,-20.69,0,-23.3,1,22.21
1233,41.141,green,observed,1.0,20.58,,green,0,-20.58,0,-23.56,1,22.21
1236,41.241,green,observed,1.0,20.74,,green,0,-20.74,0,-22.77,1,22.18
1239,41.341,green,observed,1.0,20.47,,green,0,-20.47,0,-22.51,1,22.31
1242,41.441,green,observed,1.0,20.79,,green,0,-20.79,0,-23.36,1,21.81
1245,41.542,green,observed,1.0,20.58,,green,0,-20.58,0,-22.38,1,22.08
1248,41.642,green,observed,1.0,20.82,,green,0,-20.82,0,-23.17,1,22.08
1251,41.742,green,observed,1.0,20.69,,green,0,-20.69,0,-22.97,1,21.91
1254,41.842,green,observed,1.0,20.96,,green,0,-20.96,0,-23.49,1,21.61
1257,41.942,green,observed,1.0,20.6,,green,0,-20.6,0,-22.84,1,22.04
1260,42.042,green,observed,1.0,20.79,,green,0,-20.79,0,-23.17,1,21.88
1263,42.142,green,observed,1.0,20.96,,green,0,-20.96,0,-23.23,1,22.14
1266,42.242,green,observed,1.0,20.74,,green,0,-20.74,0,-22.51,1,21.71
1269,42.342,green,observed,1.0,20.93,,green,0,-20.93,0,-23.1,1,21.94
1272,42.442,green,observed,1.0,20.93,,green,0,-20.93,0,-23.69,1,21.88
1275,42.543,green,observed,1.0,20.6,,green,0,-20.6,0,-23.96,1,21.91
1278,42.643,green,observed,1.0,21.07,,green,0,-21.07,0,-23.1,1,21.98
1281,42.743,green,observed,1.0,20.39,,green,0,-20.39,0,-22.71,1,22.34
1284,42.843,green,observed,1.0,20.85,,green,0,-20.85,0,-23.03,1,22.21
1287,42.943,green,observed,1.0,20.79,,green,0,-20.79,0,-22.9,1,22.11
1290,43.043,green,observed,1.0,20.55,,green,0,-20.55,0,-23.23,1,22.18
1293,43.143,green,observed,1.0,20.85,,green,0,-20.85,0,-22.57,1,22.18
1296,43.243,green,observed,1.0,20.93,,green,0,-20.93,0,-23.49,1,22.44
1299,43.343,green,observed,1.0,20.69,,green,0,-20.69,0,-23.03,1,22.37
1302,43.443,green,observed,1.0,20.93,,green,0,-20.93,0,-22.64,1,22.31
1305,43.544,green,observed,1.0,20.85,,green,0,-20.85,0,-23.43,1,22.44
1308,43.644,green,observed,1.0,20.55,,green,0,-20.55,0,-23.17,1,22.47
1311,43.744,green,observed,1.0,20.63,,green,0,-20.63,0,-23.43,1,22.7
1314,43.844,green,observed,1.0,20.63,,green,0,-20.63,0,-22.64,1,22.54
1317,43.944,green,observed,1.0,20.82,,green,0,-20.82,0,-22.9,1,22.44
1320,44.044,green,observed,1.0,20.82,,green,0,-20.82,0,-22.64,1,22.8
1323,44.144,green,observed,1.0,20.74,,green,0,-20.74,0,-22.9,1,23.07
1326,44.244,green,observed,1.0,20.98,,green,0,-20.98,0,-23.03,1,23.07
1329,44.344,green,observed,1.0,21.04,,green,0,-21.04,0,-23.23,1,23.1
1332,44.444,green,observed,1.0,20.93,,green,0,-20.93,0,-23.43,1,22.84
1335,44.544,green,observed,1.0,20.71,,green,0,-20.71,0,-23.17,1,23.36
1338,44.645,green,observed,1.0,20.63,,green,0,-20.63,0,-23.1,1,22.77
1341,44.745,green,observed,1.0,21.04,,green,0,-21.04,0,-23.49,1,23.36
1344,44.845,green,observed,1.0,20.77,,green,0,-20.77,0,-22.84,1,23.2
1347,44.945,green,observed,1.0,20.77,,green,0,-20.77,0,-22.71,1,23.4
1350,45.045,green,observed,1.0,20.85,,green,0,-20.85,0,-22.57,1,23.23
1353,45.145,green,observed,1.0,20.79,,green,0,-20.79,0,-22.64,1,23.2
1356,45.245,green,observed,1.0,20.85,,green,0,-20.85,0,-22.84,1,23.46
1359,45.345,green,observed,1.0,20.93,,green,0,-20.93,0,-22.9,1,23.2
1362,45.445,green,observed,1.0,20.93,,green,0,-20.93,0,-23.23,1,23.36
1365,45.546,green,observed,1.0,20.98,,green,0,-20.98,0,-23.03,1,23.33
1368,45.646,green,observed,1.0,20.96,,green,0,-20.96,0,-24.09,1,23.13
1371,45.746,green,observed,1.0,20.77,,green,0,-20.77,0,-23.69,1,23.17
1374,45.846,green,observed,1.0,21.09,,green,0,-21.09,0,-23.76,1,23.4
1377,45.946,green,observed,1.0,20.93,,green,0,-20.93,0,-23.03,1,23.4
1380,46.046,green,observed,1.0,20.58,,green,0,-20.58,0,-23.63,1,23.1
1383,46.146,green,observed,1.0,20.96,,green,0,-20.96,0,-23.03,1,23.3
1386,46.246,green,observed,1.0,20.82,,green,0,-20.82,0,-23.3,1,23.03
1389,46.346,green,observed,1.0,21.01,,green,0,-21.01,0,-23.3,1,23.07
1392,46.446,green,observed,1.0,20.74,,green,0,-20.74,0,-22.77,1,23.59
1395,46.546,green,observed,1.0,20.77,,green,0,-20.77,0,-23.1,1,23.43
1398,46.647,green,observed,1.0,21.04,,green,0,-21.04,0,-23.23,1,23.53
1401,46.747,green,observed,1.0,20.66,,green,0,-20.66,0,-23.23,1,23.26
1404,46.847,green,observed,1.0,20.82,,green,0,-20.82,0,-23.3,1,23.23
1407,46.947,green,observed,1.0,21.07,,green,0,-21.07,0,-23.3,1,23.17
1410,47.047,green,observed,1.0,20.93,,green,0,-20.93,0,-23.56,1,22.97
1413,47.147,green,observed,1.0,20.96,,green,0,-20.96,0,-22.71,1,22.84
1416,47.247,green,observed,1.0,20.93,,green,0,-20.93,0,-23.76,1,22.93
1419,47.347,green,observed,1.0,20.82,,green,0,-20.82,0,-22.71,1,23.07
1422,47.447,green,observed,1.0,21.42,,green,0,-21.42,0,-23.3,1,22.84
1425,47.548,green,observed,1.0,20.63,,green,0,-20.63,0,-23.89,1,22.84
1428,47.648,green,observed,1.0,20.96,,green,0,-20.96,0,-24.02,1,22.54
1431,47.748,green,observed,1.0,20.82,,green,0,-20.82,0,-23.1,1,22.93
1434,47.848,green,observed,1.0,21.07,,green,0,-21.07,0,-22.84,1,23.0
1437,47.948,green,observed,1.0,21.18,,green,0,-21.18,0,-23.69,1,22.9
1440,48.048,green,observed,1.0,20.69,,green,0,-20.69,0,-23.23,1,22.9
1443,48.148,green,observed,1.0,20.96,,green,0,-20.96,0,-23.76,1,22.24
1446,48.248,green,observed,1.0,21.04,,green,0,-21.04,0,-23.89,1,22.37
1449,48.348,green,observed,1.0,21.23,,green,0,-21.23,0,-23.23,1,22.01
1452,48.448,green,observed,1.0,21.15,,green,0,-21.15,0,-23.56,1,22.27
1455,48.549,green,observed,1.0,20.88,,green,0,-20.88,0,-22.9,1,22.14
1458,48.649,green,observed,1.0,20.69,,green,0,-20.69,0,-23.49,1,22.14
1461,48.749,green,observed,1.0,20.71,,green,0,-20.71,0,-23.56,1,22.04
1464,48.849,green,observed,1.0,20.71,,green,0,-20.71,0,-23.43,1,22.11
1467,48.949,green,observed,1.0,20.96,,green,0,-20.96,0,-22.97,1,21.91
1470,49.049,green,observed,1.0,20.63,,green,0,-20.63,0,-22.9,1,22.11
1473,49.149,green,observed,1.0,20.96,,green,0,-20.96,0,-23.03,1,21.85
1476,49.249,green,observed,1.0,20.63,,green,0,-20.63,0,-22.97,1,21.85
1479,49.349,green,observed,1.0,21.12,,green,0,-21.12,0,-23.1,1,21.98
1482,49.449,green,observed,1.0,20.66,,green,0,-20.66,0,-22.71,1,22.31
1485,49.55,green,observed,1.0,21.01,,green,0,-21.01,0,-22.77,1,22.21
1488,49.65,green,observed,1.0,21.07,,green,0,-21.07,0,-21.98,1,22.21
1491,49.75,green,observed,1.0,20.88,,green,0,-20.88,0,-23.43,1,22.01
1494,49.85,green,observed,1.0,20.63,,green,0,-20.63,0,-22.77,1,22.57
1497,49.95,green,observed,1.0,21.2,,green,0,-21.2,0,-23.49,1,22.14
1500,50.05,green,observed,1.0,21.12,,green,0,-21.12,0,-22.9,1,22.7
1503,50.15,green,observed,1.0,20.58,,green,0,-20.58,0,-23.49,1,22.14
1506,50.25,green,observed,1.0,20.74,,green,0,-20.74,0,-23.1,1,22.44
1509,50.35,green,observed,1.0,20.82,,green,0,-20.82,0,-23.36,1,22.27
1512,50.45,green,observed,1.0,21.12,,green,0,-21.12,0,-22.57,1,22.47
1515,50.55,green,observed,1.0,21.09,,green,0,-21.09,0,-23.56,1,22.11
1518,50.651,green,observed,1.0,21.28,,green,0,-21.28,0,-22.71,1,22.04
1521,50.751,green,observed,1.0,21.01,,green,0,-21.01,0,-22.77,1,22.11
1524,50.851,green,observed,1.0,20.63,,green,0,-20.63,0,-24.15,1,22.6
1527,50.951,green,observed,1.0,20.77,,green,0,-20.77,0,-23.03,1,22.18
1530,51.051,green,observed,1.0,20.9,,green,0,-20.9,0,-23.17,1,21.98
1533,51.151,green,observed,1.0,20.82,,green,0,-20.82,0,-23.69,1,22.67
1536,51.251,green,observed,1.0,20.79,,green,0,-20.79,0,-23.17,1,22.34
1539,51.351,green,observed,1.0,21.2,,green,0,-21.2,0,-23.17,1,22.44
1542,51.451,green,observed,1.0,20.79,,green,0,-20.79,0,-23.43,1,22.18
1545,51.552,green,observed,1.0,21.07,,green,0,-21.07,0,-23.63,1,22.24
1548,51.652,green,observed,1.0,20.85,,green,0,-20.85,0,-22.77,1,22.54
1551,51.752,green,observed,1.0,21.04,,green,0,-21.04,0,-22.64,1,22.47
1554,51.852,green,observed,1.0,20.85,,green,0,-20.85,0,-23.76,1,22.51
1557,51.952,green,observed,1.0,20.9,,green,0,-20.9,0,-23.56,1,22.74
1560,52.052,green,observed,1.0,21.04,,green,0,-21.04,0,-23.36,1,22.31
1563,52.152,green,observed,1.0,21.07,,green,0,-21.07,0,-23.17,1,22.54
1566,52.252,green,observed,1.0,20.96,,green,0,-20.96,0,-24.15,1,22.57
1569,52.352,green,observed,1.0,20.85,,green,0,-20.85,0,-23.82,1,22.57
1572,52.452,green,observed,1.0,20.52,,green,0,-20.52,0,-23.1,1,22.74
1575,52.552,green,observed,1.0,20.66,,green,0,-20.66,0,-23.36,1,22.77
1578,52.653,green,observed,1.0,21.04,,green,0,-21.04,0,-22.57,1,22.84
1581,52.753,green,observed,1.0,20.71,,green,0,-20.71,0,-22.97,1,22.54
1584,52.853,green,observed,1.0,20.93,,green,0,-20.93,0,-23.89,1,22.97
1587,52.953,green,observed,1.0,21.15,,green,0,-21.15,0,-23.56,1,22.93
1590,53.053,green,observed,1.0,21.01,,green,0,-21.01,0,-23.89,1,22.97
1593,53.153,green,observed,1.0,21.01,,green,0,-21.01,0,-23.1,1,23.0
1596,53.253,green,observed,1.0,21.07,,green,0,-21.07,0,-23.56,1,23.1
1599,53.353,green,observed,1.0,21.01,,green,0,-21.01,0,-22.84,1,23.23
1602,53.453,green,observed,1.0,21.12,,green,0,-21.12,0,-23.69,1,23.3
1605,53.554,green,observed,1.0,21.15,,green,0,-21.15,0,-23.36,1,23.17
1608,53.654,green,observed,1.0,21.15,,green,0,-21.15,0,-23.49,1,23.23
1611,53.754,green,observed,1.0,21.09,,green,0,-21.09,0,-23.17,1,23.69
1614,53.854,green,observed,1.0,21.09,,green,0,-21.09,0,-22.9,1,23.43
1617,53.954,green,observed,1.0,21.15,,green,0,-21.15,0,-23.76,1,23.46
1620,54.054,green,observed,1.0,21.01,,green,0,-21.01,0,-24.35,1,23.46
1623,54.154,green,observed,1.0,20.93,,green,0,-20.93,0,-23.23,1,23.26
1626,54.254,green,observed,1.0,21.15,,green,0,-21.15,0,-23.03,1,23.56
1629,54.354,green,observed,1.0,21.01,,green,0,-21.01,0,-23.43,1,24.06
1632,54.454,green,observed,1.0,21.04,,green,0,-21.04,0,-23.43,1,23.69
1635,54.555,green,observed,1.0,20.93,,green,0,-20.93,0,-23.03,1,24.02
1638,54.655,green,observed,1.0,20.96,,green,0,-20.96,0,-23.63,1,23.99
1641,54.755,green,observed,1.0,20.85,,green,0,-20.85,0,-23.63,1,24.19
1644,54.855,green,observed,1.0,20.88,,green,0,-20.88,0,-23.69,1,24.25
1647,54.955,green,observed,1.0,20.79,,green,0,-20.79,0,-23.43,1,24.22
1650,55.055,green,observed,1.0,20.88,,green,0,-20.88,0,-23.23,1,23.69
1653,55.155,green,observed,1.0,20.82,,green,0,-20.82,0,-23.1,1,23.63
1656,55.255,green,observed,1.0,21.34,,green,0,-21.34,0,-24.02,1,23.99
1659,55.355,green,observed,1.0,21.09,,green,0,-21.09,0,-24.15,1,24.09
1662,55.455,green,observed,1.0,21.28,,green,0,-21.28,0,-23.1,1,24.09
1665,55.556,green,observed,1.0,20.88,,green,0,-20.88,0,-23.63,1,24.12
1668,55.656,green,observed,1.0,21.31,,green,0,-21.31,0,-24.09,1,24.16
1671,55.756,green,observed,1.0,20.96,,green,0,-20.96,0,-22.71,1,24.02
1674,55.856,green,observed,1.0,21.28,,green,0,-21.28,0,-23.76,1,24.22
1677,55.956,green,observed,1.0,20.52,,green,0,-20.52,0,-24.02,1,24.19
1680,56.056,green,observed,1.0,20.96,,green,0,-20.96,0,-23.63,1,24.42
1683,56.156,green,observed,1.0,20.79,,green,0,-20.79,0,-24.02,1,24.19
1686,56.256,green,observed,1.0,21.09,,green,0,-21.09,0,-24.28,1,24.62
1689,56.356,green,observed,1.0,20.74,,green,0,-20.74,0,-23.23,1,24.52
1692,56.456,green,observed,1.0,20.88,,green,0,-20.88,0,-23.96,1,24.35
1695,56.556,green,observed,1.0,20.9,,green,0,-20.9,0,-24.15,1,24.16
1698,56.657,green,observed,1.0,20.74,,green,0,-20.74,0,-23.96,1,24.06
1701,56.757,green,observed,1.0,21.2,,green,0,-21.2,0,-23.23,1,24.68
1704,56.857,green,observed,1.0,20.96,,green,0,-20.96,0,-23.56,1,24.45
1707,56.957,green,observed,1.0,20.9,,green,0,-20.9,0,-22.9,1,24.75
1710,57.057,green,observed,1.0,21.28,,green,0,-21.28,0,-23.69,1,24.22
1713,57.157,green,observed,1.0,20.98,,green,0,-20.98,0,-24.75,1,23.89
1716,57.257,green,observed,1.0,20.69,,green,0,-20.69,0,-24.22,1,23.79
1719,57.357,green,observed,1.0,21.01,,green,0,-21.01,0,-23.76,1,24.12
1722,57.457,green,observed,1.0,20.98,,green,0,-20.98,0,-23.49,1,23.96
1725,57.558,green,observed,1.0,21.2,,green,0,-21.2,0,-22.97,1,23.86
1728,57.658,green,observed,1.0,21.42,,green,0,-21.42,0,-23.69,1,23.73
1731,57.758,green,observed,1.0,20.96,,green,0,-20.96,0,-23.17,1,23.63
1734,57.858,green,observed,1.0,20.85,,green,0,-20.85,0,-22.9,1,23.5
1737,57.958,green,observed,1.0,20.85,,green,0,-20.85,0,-23.3,1,23.56
1740,58.058,green,observed,1.0,21.39,,green,0,-21.39,0,-24.61,1,23.79
1743,58.158,green,observed,1.0,20.93,,green,0,-20.93,0,-23.23,1,23.89
1746,58.258,green,observed,1.0,21.12,,green,0,-21.12,0,-22.84,1,23.76
1749,58.358,green,observed,1.0,20.77,,green,0,-20.77,0,-24.35,1,23.76
1752,58.458,green,observed,1.0,20.79,,green,0,-20.79,0,-23.69,1,23.66
1755,58.558,green,observed,1.0,20.85,,green,0,-20.85,0,-23.96,1,23.76
1758,58.659,green,observed,1.0,20.82,,green,0,-20.82,0,-23.63,1,23.89
1761,58.759,green,observed,1.0,20.88,,green,0,-20.88,0,-23.56,1,23.79
1764,58.859,green,observed,1.0,20.88,,green,0,-20.88,0,-24.28,1,23.56
1767,58.959,green,observed,1.0,20.93,,green,0,-20.93,0,-23.03,1,24.35
1770,59.059,green,observed,1.0,20.98,,green,0,-20.98,0,-23.3,1,23.92
1773,59.159,green,observed,1.0,20.96,,green,0,-20.96,0,-24.02,1,24.16
1776,59.259,green,observed,1.0,20.69,,green,0,-20.69,0,-23.1,1,24.06
1779,59.359,green,observed,1.0,20.88,,green,0,-20.88,0,-23.3,1,24.16
1782,59.459,green,observed,1.0,20.9,,green,0,-20.9,0,-23.49,1,23.86
1785,59.56,green,observed,1.0,20.93,,green,0,-20.93,0,-23.69,1,24.39
1788,59.66,green,observed,1.0,21.15,,green,0,-21.15,0,-23.63,1,24.19
1791,59.76,green,observed,1.0,21.07,,green,0,-21.07,0,-23.89,1,24.35
1794,59.86,green,observed,1.0,20.96,,green,0,-20.96,0,-23.82,1,24.62
1797,59.96,green,observed,1.0,20.93,,green,0,-20.93,0,-24.09,1,24.49
1800,60.06,green,observed,1.0,20.96,,green,0,-20.96,0,-24.02,1,24.49
1803,60.16,green,observed,1.0,21.56,,green,0,-21.56,0,-23.96,1,24.75
1806,60.26,green,observed,1.0,20.85,,green,0,-20.85,0,-23.36,1,24.32
1809,60.36,green,observed,1.0,21.28,,green,0,-21.28,0,-24.15,1,24.45
1812,60.46,green,observed,1.0,21.18,,green,0,-21.18,0,-23.43,1,24.19
1815,60.56,green,observed,1.0,20.82,,green,0,-20.82,0,-23.82,1,24.75
1818,60.661,green,observed,1.0,21.45,,green,0,-21.45,0,-23.69,1,24.39
1821,60.761,green,observed,1.0,21.28,,green,0,-21.28,0,-23.76,1,24.49
1824,60.861,green,observed,1.0,20.98,,green,0,-20.98,0,-23.17,1,24.32
1827,60.961,green,observed,1.0,21.28,,green,0,-21.28,0,-24.09,1,24.62
1830,61.061,green,observed,1.0,20.88,,green,0,-20.88,0,-24.42,1,24.35
1833,61.161,green,observed,1.0,20.69,,green,0,-20.69,0,-23.69,1,24.49
1836,61.261,green,observed,1.0,21.04,,green,0,-21.04,0,-23.82,1,24.32
1839,61.361,green,observed,1.0,21.09,,green,0,-21.09,0,-24.48,1,24.35
1842,61.461,green,observed,1.0,21.07,,green,0,-21.07,0,-24.28,1,24.16
1845,61.562,green,observed,1.0,21.04,,green,0,-21.04,0,-23.56,1,24.35
1848,61.662,green,observed,1.0,21.37,,green,0,-21.37,0,-23.1,1,24.42
1851,61.762,green,observed,1.0,20.93,,green,0,-20.93,0,-23.49,1,24.39
1854,61.862,green,observed,1.0,21.23,,green,0,-21.23,0,-22.97,1,24.35
1857,61.962,green,observed,1.0,20.79,,green,0,-20.79,0,-24.02,1,24.35
1860,62.062,green,observed,1.0,20.98,,green,0,-20.98,0,-23.63,1,24.52
1863,62.162,green,observed,1.0,20.88,,green,0,-20.88,0,-24.15,1,24.65
1866,62.262,green,observed,1.0,21.04,,green,0,-21.04,0,-23.96,1,24.52
1869,62.362,green,observed,1.0,20.74,,green,0,-20.74,0,-23.76,1,25.08
1872,62.462,green,observed,1.0,21.12,,green,0,-21.12,0,-24.35,1,24.82
1875,62.562,green,observed,1.0,20.85,,green,0,-20.85,0,-24.61,1,24.85
1878,62.663,green,observed,1.0,21.37,,green,0,-21.37,0,-23.63,1,24.55
1881,62.763,green,observed,1.0,21.18,,green,0,-21.18,0,-23.56,1,24.55
1884,62.863,green,observed,1.0,21.12,,green,0,-21.12,0,-23.76,1,24.52
1887,62.963,green,observed,1.0,21.07,,green,0,-21.07,0,-23.76,1,24.78
1890,63.063,green,observed,1.0,21.31,,green,0,-21.31,0,-23.23,1,24.45
1893,63.163,green,observed,1.0,21.15,,green,0,-21.15,0,-24.15,1,24.72
1896,63.263,green,observed,1.0,21.18,,green,0,-21.18,0,-23.69,1,25.08
1899,63.363,green,observed,1.0,21.39,,green,0,-21.39,0,-23.96,1,25.18
1902,63.463,green,observed,1.0,20.69,,green,0,-20.69,0,-23.56,1,25.08
1905,63.564,green,observed,1.0,20.88,,green,0,-20.88,0,-24.55,1,24.62
1908,63.664,green,observed,1.0,21.18,,green,0,-21.18,0,-24.35,1,24.82
1911,63.764,green,observed,1.0,21.15,,green,0,-21.15,0,-24.02,1,25.15
1914,63.864,green,observed,1.0,20.79,,green,0,-20.79,0,-24.61,1,24.95
1917,63.964,green,observed,1.0,21.28,,green,0,-21.28,0,-23.56,1,25.01
1920,64.064,green,observed,1.0,21.18,,green,0,-21.18,0,-24.28,1,25.28
1923,64.164,green,observed,1.0,20.82,,green,0,-20.82,0,-24.68,1,25.01
1926,64.264,green,observed,1.0,20.63,,green,0,-20.63,0,-24.02,1,25.11
1929,64.364,green,observed,1.0,20.71,,green,0,-20.71,0,-24.68,1,25.15
1932,64.464,green,observed,1.0,21.31,,green,0,-21.31,0,-23.76,1,25.05
1935,64.564,green,observed,1.0,21.04,,green,0,-21.04,0,-24.09,1,25.34
1938,64.665,green,observed,1.0,21.04,,green,0,-21.04,0,-23.76,1,25.44
1941,64.765,green,observed,1.0,21.15,,green,0,-21.15,0,-23.36,1,25.28
1944,64.865,green,observed,1.0,21.39,,green,0,-21.39,0,-25.27,1,25.38
1947,64.965,green,observed,1.0,21.18,,green,0,-21.18,0,-23.69,1,25.41
