frame,t_sec,state,observation,confidence,margin_sd,reason,v3_label,red_on,red_z,amber_on,amber_z,green_on,green_z
2520,84.084,red,observed,1.0,4.35,,red,1,16.48,0,-4.35,0,-14.19
2523,84.184,red,observed,1.0,4.19,,red,1,15.97,0,-4.19,0,-14.38
2526,84.284,red,observed,1.0,4.02,,red,1,16.1,0,-4.02,0,-14.1
2529,84.384,red,observed,1.0,2.58,,red,1,17.0,0,-2.58,0,-14.83
2532,84.484,red,observed,1.0,2.74,,red,1,13.91,0,-2.74,0,-15.02
2535,84.584,red,observed,1.0,3.7,,red,1,14.29,0,-3.7,0,-14.56
2538,84.685,red,observed,1.0,4.02,,red,1,14.81,0,-4.02,0,-13.83
2541,84.785,red,observed,1.0,3.86,,red,1,15.45,0,-3.86,0,-14.56
2544,84.885,red,observed,1.0,3.86,,red,1,14.68,0,-3.86,0,-14.38
2547,84.985,red,observed,0.885,1.77,,red,1,15.45,0,-1.77,0,-14.65
2550,85.085,red,observed,1.0,3.22,,red,1,16.35,0,-3.22,0,-15.38
2553,85.185,red,observed,1.0,3.06,,red,1,16.74,0,-3.06,0,-14.56
2556,85.285,red,observed,1.0,3.54,,red,1,15.58,0,-3.54,0,-14.65
2559,85.385,red,observed,1.0,2.41,,red,1,16.61,0,-2.41,0,-14.65
2562,85.485,red,observed,1.0,2.41,,red,1,15.71,0,-2.41,0,-14.65
2565,85.586,red,observed,1.0,3.06,,red,1,16.1,0,-3.06,0,-14.83
2568,85.686,red,observed,1.0,2.41,,red,1,15.97,0,-2.41,0,-14.93
2571,85.786,red,observed,1.0,3.38,,red,1,15.32,0,-3.38,0,-14.47
2574,85.886,red,observed,1.0,4.35,,red,1,17.0,0,-4.35,0,-15.48
2577,85.986,red,observed,1.0,3.54,,red,1,17.13,0,-3.54,0,-15.2
2580,86.086,red,observed,1.0,4.19,,red,1,16.61,0,-4.19,0,-15.11
2583,86.186,red,observed,1.0,4.35,,red,1,16.1,0,-4.35,0,-15.66
2586,86.286,red,observed,1.0,3.86,,red,1,15.97,0,-3.86,0,-15.02
2589,86.386,red,observed,1.0,2.58,,red,1,17.25,0,-2.58,0,-15.02
2592,86.486,red,observed,1.0,2.58,,red,1,15.97,0,-2.58,0,-14.29
2595,86.586,red,observed,1.0,4.19,,red,1,17.0,0,-4.19,0,-14.47
2598,86.687,red,observed,1.0,3.38,,red,1,15.71,0,-3.38,0,-14.01
2601,86.787,red,observed,1.0,3.38,,red,1,16.48,0,-3.38,0,-14.74
2604,86.887,red,observed,1.0,3.38,,red,1,15.97,0,-3.38,0,-15.02
2607,86.987,red,observed,1.0,3.7,,red,1,15.45,0,-3.7,0,-14.38
2610,87.087,red,observed,1.0,3.38,,red,1,17.25,0,-3.38,0,-14.56
2613,87.187,red,observed,1.0,3.22,,red,1,15.32,0,-3.22,0,-15.29
2616,87.287,red,observed,1.0,3.06,,red,1,16.48,0,-3.06,0,-14.83
2619,87.387,red,observed,1.0,3.7,,red,1,14.42,0,-3.7,0,-14.93
2622,87.487,red,observed,1.0,3.54,,red,1,14.16,0,-3.54,0,-13.92
2625,87.588,red,observed,1.0,2.9,,red,1,15.32,0,-2.9,0,-14.83
2628,87.688,red,observed,1.0,2.58,,red,1,15.45,0,-2.58,0,-15.11
2631,87.788,red,observed,1.0,3.22,,red,1,16.35,0,-3.22,0,-14.74
2634,87.888,red,observed,1.0,2.58,,red,1,15.71,0,-2.58,0,-15.2
2637,87.988,red,observed,1.0,2.09,,red,1,14.81,0,-2.09,0,-15.38
2640,88.088,red,observed,1.0,2.74,,red,1,17.0,0,-2.74,0,-14.65
2643,88.188,red,observed,1.0,2.74,,red,1,16.87,0,-2.74,0,-14.74
2646,88.288,red,observed,1.0,2.9,,red,1,14.94,0,-2.9,0,-14.74
2649,88.388,red,observed,1.0,3.22,,red,1,15.19,0,-3.22,0,-14.74
2652,88.488,red,observed,1.0,3.54,,red,1,15.07,0,-3.54,0,-14.56
2655,88.588,red,observed,1.0,3.22,,red,1,15.32,0,-3.22,0,-14.29
2658,88.689,red,observed,1.0,3.86,,red,1,14.81,0,-3.86,0,-14.29
2661,88.789,red,observed,1.0,3.7,,red,1,16.1,0,-3.7,0,-14.1
2664,88.889,red,observed,1.0,3.06,,red,1,16.22,0,-3.06,0,-14.56
2667,88.989,red,observed,1.0,4.35,,red,1,14.94,0,-4.35,0,-14.01
2670,89.089,red,observed,1.0,5.31,,red,1,16.22,0,-5.31,0,-14.83
2673,89.189,red,observed,1.0,4.51,,red,1,15.19,0,-4.51,0,-15.66
2676,89.289,red,observed,1.0,5.47,,red,1,15.58,0,-5.47,0,-15.02
2679,89.389,red,observed,1.0,4.02,,red,1,17.38,0,-4.02,0,-14.93
2682,89.489,red,observed,1.0,4.19,,red,1,15.58,0,-4.19,0,-14.29
2685,89.59,red,observed,1.0,4.35,,red,1,15.58,0,-4.35,0,-14.65
2688,89.69,red,observed,1.0,2.58,,red,1,15.19,0,-2.58,0,-14.93
2691,89.79,red,observed,1.0,3.7,,red,1,15.45,0,-3.7,0,-14.47
2694,89.89,red,observed,1.0,3.38,,red,1,14.55,0,-3.38,0,-14.47
2697,89.99,red,observed,1.0,4.19,,red,1,16.35,0,-4.19,0,-14.38
2700,90.09,red,observed,1.0,3.86,,red,1,15.84,0,-3.86,0,-14.56
2703,90.19,red,observed,1.0,2.09,,red,1,15.32,0,-2.09,0,-14.74
2706,90.29,red,observed,1.0,3.7,,red,1,15.58,0,-3.7,0,-14.47
2709,90.39,red,observed,1.0,3.38,,red,1,15.45,0,-3.38,0,-14.74
2712,90.49,red,observed,1.0,3.54,,red,1,16.22,0,-3.54,0,-14.19
2715,90.59,red,observed,1.0,3.54,,red,1,15.19,0,-3.54,0,-15.93
2718,90.691,red,observed,1.0,4.51,,red,1,15.45,0,-4.51,0,-14.93
2721,90.791,red,observed,1.0,2.9,,red,1,15.32,0,-2.9,0,-14.38
2724,90.891,red,observed,1.0,4.19,,red,1,14.29,0,-4.19,0,-14.56
2727,90.991,red,observed,1.0,2.41,,red,1,14.94,0,-2.41,0,-14.56
2730,91.091,red,observed,1.0,4.67,,red,1,14.29,0,-4.67,0,-14.1
2733,91.191,red,observed,1.0,4.51,,red,1,16.1,0,-4.51,0,-14.47
2736,91.291,red,observed,1.0,3.7,,red,1,14.55,0,-3.7,0,-14.56
2739,91.391,red,observed,1.0,2.9,,red,1,14.55,0,-2.9,0,-14.93
2742,91.491,red,observed,1.0,3.86,,red,1,14.16,0,-3.86,0,-14.29
2745,91.592,red,observed,1.0,3.7,,red,1,14.29,0,-3.7,0,-14.47
2748,91.692,red_amber,low_confidence,0.402,0.8,lamp_near_threshold,red_amber,1,13.91,1,0.8,0,-15.02
2751,91.792,red_amber,low_confidence,0.0,0.0,lamp_near_threshold,red_amber,1,14.04,0,0.0,0,-14.56
2754,91.892,red_amber,observed,1.0,2.58,,red_amber,1,15.07,1,2.58,0,-14.19
2757,91.992,red_amber,observed,1.0,3.38,,red_amber,1,13.91,1,3.38,0,-14.38
2760,92.092,red_amber,observed,1.0,3.86,,red_amber,1,15.19,1,3.86,0,-14.74
2763,92.192,red_amber,observed,1.0,3.7,,red_amber,1,14.94,1,3.7,0,-15.11
2766,92.292,red_amber,observed,1.0,4.83,,red_amber,1,15.97,1,4.83,0,-14.56
2769,92.392,red_amber,observed,1.0,3.7,,red_amber,1,15.58,1,3.7,0,-14.38
2772,92.492,red_amber,observed,1.0,3.54,,red_amber,1,14.55,1,3.54,0,-14.19
2775,92.592,red_amber,observed,1.0,3.7,,red_amber,1,14.68,1,3.7,0,-14.65
2778,92.693,red_amber,observed,1.0,2.25,,red_amber,1,15.07,1,2.25,0,-14.29
2781,92.793,red_amber,observed,1.0,2.41,,red_amber,1,14.16,1,2.41,0,-14.01
2784,92.893,red_amber,observed,1.0,3.06,,red_amber,1,15.19,1,3.06,0,-14.29
2787,92.993,red_amber,observed,1.0,2.41,,red_amber,1,16.1,1,2.41,0,-14.47
2790,93.093,red_amber,observed,1.0,2.9,,red_amber,1,14.81,1,2.9,0,-14.29
2793,93.193,red_amber,observed,1.0,2.41,,red_amber,1,14.04,1,2.41,0,-14.65
2796,93.293,red_amber,observed,1.0,2.41,,red_amber,1,15.19,1,2.41,0,-14.74
2799,93.393,unknown,occluded,0.0,3.06,occluded,occluded,1,14.81,1,3.06,0,-15.2
2802,93.493,red_amber,observed,1.0,3.22,,red_amber,1,14.29,1,3.22,0,-14.47
2805,93.594,red_amber,observed,0.966,1.93,,red_amber,1,15.32,1,1.93,0,-14.65
2808,93.694,red_amber,observed,1.0,2.41,,red_amber,1,14.29,1,2.41,0,-14.1
2811,93.794,red_amber,observed,1.0,2.58,,red_amber,1,14.04,1,2.58,0,-14.65
2814,93.894,red_amber,observed,1.0,2.58,,red_amber,1,14.04,1,2.58,0,-14.74
2817,93.994,red_amber,observed,1.0,2.74,,red_amber,1,14.94,1,2.74,0,-15.2
2820,94.094,red_amber,observed,1.0,2.9,,red_amber,1,14.68,1,2.9,0,-14.47
2823,94.194,red_amber,observed,1.0,3.06,,red_amber,1,13.78,1,3.06,0,-14.29
2826,94.294,red_amber,observed,0.724,1.45,,red_amber,1,15.32,1,1.45,0,-14.74
2829,94.394,red_amber,observed,1.0,2.74,,red_amber,1,13.91,1,2.74,0,-14.83
2832,94.494,red_amber,observed,0.805,1.61,,red_amber,1,14.81,1,1.61,0,-15.02
2835,94.594,red_amber,low_confidence,0.483,0.97,lamp_near_threshold,red_amber,1,14.04,1,0.97,0,-14.38
2838,94.695,green,observed,1.0,3.06,,green,0,-14.04,0,-3.06,1,13.46
2841,94.795,green,observed,1.0,4.02,,green,0,-14.94,0,-4.02,1,13.46
2844,94.895,green,observed,1.0,4.51,,green,0,-15.32,0,-4.51,1,13.83
2847,94.995,green,observed,1.0,4.19,,green,0,-15.84,0,-4.19,1,14.65
2850,95.095,green,observed,1.0,4.02,,green,0,-15.84,0,-4.02,1,13.83
2853,95.195,green,observed,1.0,4.02,,green,0,-15.32,0,-4.02,1,14.19
2856,95.295,green,observed,1.0,3.7,,green,0,-15.97,0,-3.7,1,14.56
2859,95.395,green,observed,1.0,3.86,,green,0,-16.61,0,-3.86,1,13.46
2862,95.495,green,observed,1.0,3.86,,green,0,-14.55,0,-3.86,1,13.37
2865,95.596,green,observed,1.0,3.7,,green,0,-13.65,0,-3.7,1,15.2
2868,95.696,green,observed,1.0,3.22,,green,0,-15.45,0,-3.22,1,13.83
2871,95.796,green,observed,1.0,4.99,,green,0,-15.97,0,-4.99,1,14.38
2874,95.896,green,observed,1.0,4.67,,green,0,-16.1,0,-4.67,1,13.74
2877,95.996,green,observed,1.0,4.83,,green,0,-16.35,0,-4.83,1,15.2
2880,96.096,green,observed,1.0,5.47,,green,0,-16.35,0,-5.47,1,15.38
2883,96.196,green,observed,1.0,5.31,,green,0,-16.48,0,-5.31,1,13.92
2886,96.296,green,observed,1.0,4.51,,green,0,-15.58,0,-4.51,1,13.1
2889,96.396,green,observed,1.0,5.47,,green,0,-16.35,0,-5.47,1,14.74
2892,96.496,green,observed,1.0,3.7,,green,0,-15.71,0,-3.7,1,13.55
2895,96.596,green,observed,1.0,4.67,,green,0,-15.84,0,-4.67,1,13.46
2898,96.697,green,observed,1.0,5.15,,green,0,-16.48,0,-5.15,1,13.64
2901,96.797,green,observed,1.0,5.47,,green,0,-15.58,0,-5.47,1,14.93
2904,96.897,green,observed,1.0,5.15,,green,0,-16.35,0,-5.15,1,13.83
2907,96.997,green,observed,1.0,5.63,,green,0,-15.97,0,-5.63,1,12.73
2910,97.097,green,observed,1.0,3.22,,green,0,-16.74,0,-3.22,1,12.64
2913,97.197,green,observed,1.0,5.63,,green,0,-16.87,0,-5.63,1,13.74
2916,97.297,green,observed,1.0,2.9,,green,0,-17.0,0,-2.9,1,13.46
2919,97.397,green,observed,1.0,3.7,,green,0,-15.84,0,-3.7,1,13.92
2922,97.497,green,observed,1.0,3.7,,green,0,-16.35,0,-3.7,1,14.65
2925,97.598,green,observed,1.0,4.19,,green,0,-17.0,0,-4.19,1,14.38
2928,97.698,green,observed,1.0,4.51,,green,0,-17.51,0,-4.51,1,15.2
2931,97.798,green,observed,1.0,4.51,,green,0,-16.74,0,-4.51,1,15.02
2934,97.898,green,observed,1.0,4.35,,green,0,-17.51,0,-4.35,1,15.29
2937,97.998,green,observed,1.0,3.06,,green,0,-15.58,0,-3.06,1,15.29
2940,98.098,green,observed,1.0,3.86,,green,0,-16.35,0,-3.86,1,14.93
2943,98.198,green,observed,1.0,4.35,,green,0,-16.61,0,-4.35,1,14.74
2946,98.298,green,observed,1.0,4.02,,green,0,-15.97,0,-4.02,1,15.29
2949,98.398,green,observed,1.0,3.7,,green,0,-15.58,0,-3.7,1,15.2
2952,98.498,green,observed,1.0,3.7,,green,0,-15.84,0,-3.7,1,15.29
2955,98.598,green,observed,1.0,3.22,,green,0,-16.48,0,-3.22,1,15.66
2958,98.699,green,observed,1.0,3.86,,green,0,-16.48,0,-3.86,1,14.93
2961,98.799,green,observed,1.0,4.02,,green,0,-15.71,0,-4.02,1,15.2
2964,98.899,green,observed,1.0,4.19,,green,0,-16.22,0,-4.19,1,15.57
2967,98.999,green,observed,1.0,4.51,,green,0,-15.84,0,-4.51,1,15.57
2970,99.099,green,observed,1.0,3.86,,green,0,-15.97,0,-3.86,1,14.74
2973,99.199,green,observed,1.0,3.86,,green,0,-15.97,0,-3.86,1,15.84
2976,99.299,green,observed,1.0,3.38,,green,0,-16.48,0,-3.38,1,15.29
2979,99.399,green,observed,1.0,3.7,,green,0,-15.32,0,-3.7,1,15.2
2982,99.499,green,observed,1.0,3.7,,green,0,-15.58,0,-3.7,1,16.03
2985,99.6,green,observed,1.0,3.86,,green,0,-16.48,0,-3.86,1,15.93
2988,99.7,green,observed,1.0,2.9,,green,0,-16.74,0,-2.9,1,14.65
2991,99.8,green,observed,1.0,2.9,,green,0,-16.1,0,-2.9,1,15.66
2994,99.9,green,observed,1.0,3.7,,green,0,-15.97,0,-3.7,1,16.12
2997,100.0,green,observed,1.0,3.22,,green,0,-16.35,0,-3.22,1,16.03
3000,100.1,green,observed,1.0,2.25,,green,0,-17.0,0,-2.25,1,15.84
3003,100.2,green,observed,1.0,2.09,,green,0,-16.22,0,-2.09,1,15.93
3006,100.3,green,observed,1.0,4.67,,green,0,-16.22,0,-4.67,1,15.84
3009,100.4,green,observed,1.0,3.38,,green,0,-14.55,0,-3.38,1,16.03
3012,100.5,green,observed,1.0,3.7,,green,0,-15.19,0,-3.7,1,15.02
3015,100.6,green,observed,1.0,3.06,,green,0,-15.19,0,-3.06,1,16.03
3018,100.701,green,observed,1.0,3.86,,green,0,-15.97,0,-3.86,1,16.21
3021,100.801,green,observed,1.0,4.02,,green,0,-16.22,0,-4.02,1,15.93
3024,100.901,green,observed,1.0,4.02,,green,0,-15.84,0,-4.02,1,15.29
3027,101.001,green,observed,1.0,3.7,,green,0,-16.22,0,-3.7,1,15.93
3030,101.101,green,observed,1.0,3.38,,green,0,-15.84,0,-3.38,1,16.12
3033,101.201,green,observed,1.0,3.54,,green,0,-15.71,0,-3.54,1,16.3
3036,101.301,green,observed,1.0,5.15,,green,0,-16.48,0,-5.15,1,15.57
3039,101.401,green,observed,1.0,2.58,,green,0,-15.97,0,-2.58,1,15.75
3042,101.501,green,observed,1.0,3.54,,green,0,-16.1,0,-3.54,1,16.3
3045,101.602,green,observed,1.0,3.7,,green,0,-15.07,0,-3.7,1,15.48
3048,101.702,green,observed,1.0,4.19,,green,0,-15.84,0,-4.19,1,16.03
3051,101.802,green,observed,1.0,3.7,,green,0,-16.74,0,-3.7,1,15.84
3054,101.902,green,observed,1.0,4.35,,green,0,-15.84,0,-4.35,1,16.85
3057,102.002,green,observed,1.0,2.74,,green,0,-15.71,0,-2.74,1,15.75
3060,102.102,green,observed,1.0,4.35,,green,0,-16.74,0,-4.35,1,16.12
3063,102.202,green,observed,1.0,3.38,,green,0,-15.84,0,-3.38,1,16.21
3066,102.302,green,observed,1.0,2.25,,green,0,-15.58,0,-2.25,1,17.03
3069,102.402,green,observed,1.0,4.19,,green,0,-14.94,0,-4.19,1,16.21
3072,102.502,green,observed,1.0,2.41,,green,0,-15.84,0,-2.41,1,16.57
3075,102.602,green,observed,1.0,4.19,,green,0,-16.48,0,-4.19,1,15.57
3078,102.703,green,observed,1.0,4.35,,green,0,-16.1,0,-4.35,1,15.84
3081,102.803,green,observed,1.0,4.35,,green,0,-14.94,0,-4.35,1,16.48
3084,102.903,green,observed,1.0,4.67,,green,0,-16.22,0,-4.67,1,15.75
3087,103.003,green,observed,1.0,4.51,,green,0,-15.32,0,-4.51,1,17.58
3090,103.103,green,observed,1.0,4.83,,green,0,-15.97,0,-4.83,1,15.11
3093,103.203,green,observed,1.0,2.74,,green,0,-16.35,0,-2.74,1,15.02
3096,103.303,green,observed,1.0,4.02,,green,0,-16.48,0,-4.02,1,15.93
3099,103.403,green,observed,1.0,4.35,,green,0,-15.71,0,-4.35,1,17.12
3102,103.503,green,observed,1.0,2.41,,green,0,-16.1,0,-2.41,1,17.12
3105,103.604,green,observed,1.0,3.22,,green,0,-16.1,0,-3.22,1,14.65
3108,103.704,green,observed,0.966,1.93,,green,0,-15.84,0,-1.93,1,16.85
3111,103.804,green,observed,1.0,2.58,,green,0,-15.97,0,-2.58,1,14.65
3114,103.904,green,observed,1.0,2.58,,green,0,-16.35,0,-2.58,1,15.75
3117,104.004,green,observed,1.0,3.54,,green,0,-15.58,0,-3.54,1,16.39
3120,104.104,green,observed,1.0,2.9,,green,0,-15.71,0,-2.9,1,15.57
3123,104.204,green,observed,1.0,2.9,,green,0,-15.84,0,-2.9,1,15.75
3126,104.304,green,observed,1.0,2.58,,green,0,-16.74,0,-2.58,1,13.83
3129,104.404,green,observed,1.0,3.22,,green,0,-16.1,0,-3.22,1,15.29
3132,104.504,green,observed,1.0,3.22,,green,0,-16.35,0,-3.22,1,15.29
3135,104.604,green,observed,1.0,3.06,,green,0,-16.48,0,-3.06,1,14.1
3138,104.705,green,observed,1.0,4.19,,green,0,-16.22,0,-4.19,1,14.93
3141,104.805,green,observed,1.0,4.51,,green,0,-16.35,0,-4.51,1,15.48
3144,104.905,green,observed,1.0,4.35,,green,0,-15.71,0,-4.35,1,14.83
3147,105.005,green,observed,1.0,4.02,,green,0,-16.1,0,-4.02,1,14.29
3150,105.105,green,observed,1.0,3.7,,green,0,-16.35,0,-3.7,1,14.1
3153,105.205,green,observed,1.0,3.38,,green,0,-15.97,0,-3.38,1,15.84
3156,105.305,green,observed,1.0,3.06,,green,0,-16.1,0,-3.06,1,15.2
3159,105.405,green,observed,1.0,2.09,,green,0,-14.68,0,-2.09,1,15.75
3162,105.505,green,observed,1.0,4.02,,green,0,-16.35,0,-4.02,1,13.83
3165,105.606,green,observed,1.0,2.25,,green,0,-15.58,0,-2.25,1,15.38
3168,105.706,green,observed,1.0,3.54,,green,0,-16.48,0,-3.54,1,15.66
3171,105.806,green,observed,1.0,2.9,,green,0,-16.74,0,-2.9,1,14.93
3174,105.906,green,observed,1.0,2.74,,green,0,-15.58,0,-2.74,1,14.56
3177,106.006,green,observed,1.0,2.74,,green,0,-16.22,0,-2.74,1,15.38
3180,106.106,green,observed,1.0,3.86,,green,0,-15.97,0,-3.86,1,14.65
3183,106.206,green,observed,1.0,2.9,,green,0,-15.71,0,-2.9,1,14.93
3186,106.306,green,observed,1.0,4.02,,green,0,-15.84,0,-4.02,1,13.55
3189,106.406,green,observed,1.0,3.22,,green,0,-16.22,0,-3.22,1,13.37
3192,106.506,green,observed,1.0,3.06,,green,0,-16.22,0,-3.06,1,14.74
3195,106.606,green,observed,1.0,3.7,,green,0,-16.1,0,-3.7,1,14.38
3198,106.707,green,observed,1.0,2.9,,green,0,-16.74,0,-2.9,1,13.55
3201,106.807,green,observed,1.0,2.25,,green,0,-16.74,0,-2.25,1,15.2
3204,106.907,green,observed,1.0,2.9,,green,0,-16.48,0,-2.9,1,14.74
3207,107.007,green,observed,1.0,2.58,,green,0,-16.35,0,-2.58,1,13.83
3210,107.107,green,observed,1.0,4.19,,green,0,-15.97,0,-4.19,1,15.29
3213,107.207,green,observed,1.0,4.19,,green,0,-16.1,0,-4.19,1,15.66
3216,107.307,green,observed,1.0,4.02,,green,0,-16.35,0,-4.02,1,15.11
3219,107.407,green,observed,1.0,2.74,,green,0,-15.97,0,-2.74,1,13.55
3222,107.507,green,observed,1.0,4.67,,green,0,-16.22,0,-4.67,1,14.47
3225,107.608,green,observed,1.0,4.83,,green,0,-16.87,0,-4.83,1,14.29
3228,107.708,green,observed,1.0,4.67,,green,0,-14.94,0,-4.67,1,15.29
3231,107.808,green,observed,0.966,1.93,,green,0,-16.1,0,-1.93,1,15.02
3234,107.908,green,observed,1.0,4.19,,green,0,-16.48,0,-4.19,1,14.19
3237,108.008,green,observed,1.0,3.86,,green,0,-15.84,0,-3.86,1,15.02
3240,108.108,green,observed,1.0,4.35,,green,0,-16.22,0,-4.35,1,15.11
3243,108.208,green,observed,1.0,4.19,,green,0,-15.58,0,-4.19,1,15.29
3246,108.308,green,observed,1.0,4.02,,green,0,-16.35,0,-4.02,1,14.1
3249,108.408,green,observed,1.0,3.86,,green,0,-17.13,0,-3.86,1,14.47
3252,108.508,green,observed,1.0,4.35,,green,0,-16.61,0,-4.35,1,14.74
3255,108.608,green,observed,1.0,3.22,,green,0,-17.51,0,-3.22,1,16.57
3258,108.709,green,observed,1.0,3.54,,green,0,-14.68,0,-3.54,1,15.48
3261,108.809,green,observed,1.0,5.47,,green,0,-15.32,0,-5.47,1,15.38
3264,108.909,green,observed,1.0,4.83,,green,0,-16.35,0,-4.83,1,15.38
3267,109.009,green,observed,1.0,4.67,,green,0,-16.61,0,-4.67,1,14.83
3270,109.109,green,observed,1.0,6.12,,green,0,-15.97,0,-6.12,1,16.67
3273,109.209,green,observed,1.0,4.19,,green,0,-15.84,0,-4.19,1,15.48
3276,109.309,green,observed,1.0,4.35,,green,0,-17.38,0,-4.35,1,15.75
3279,109.409,green,observed,1.0,4.19,,green,0,-16.35,0,-4.19,1,16.12
3282,109.509,green,observed,1.0,4.02,,green,0,-16.35,0,-4.02,1,16.21
3285,109.61,green,observed,1.0,4.19,,green,0,-16.48,0,-4.19,1,16.03
3288,109.71,green,observed,1.0,4.02,,green,0,-16.48,0,-4.02,1,15.93
3291,109.81,green,observed,1.0,4.51,,green,0,-15.71,0,-4.51,1,16.12
3294,109.91,green,observed,1.0,4.35,,green,0,-15.58,0,-4.35,1,15.38
3297,110.01,green,observed,1.0,4.99,,green,0,-17.13,0,-4.99,1,16.03
3300,110.11,green,observed,1.0,2.58,,green,0,-16.87,0,-2.58,1,15.57
3303,110.21,green,observed,1.0,2.58,,green,0,-16.48,0,-2.58,1,17.03
3306,110.31,green,observed,1.0,5.15,,green,0,-15.97,0,-5.15,1,16.21
3309,110.41,green,observed,1.0,3.06,,green,0,-16.35,0,-3.06,1,15.11
3312,110.51,green,observed,1.0,2.58,,green,0,-15.84,0,-2.58,1,14.83
3315,110.61,green,observed,1.0,2.41,,green,0,-16.22,0,-2.41,1,15.11
3318,110.711,green,observed,1.0,2.9,,green,0,-16.48,0,-2.9,1,17.03
3321,110.811,green,observed,1.0,3.38,,green,0,-16.22,0,-3.38,1,15.11
3324,110.911,green,observed,1.0,3.22,,green,0,-16.87,0,-3.22,1,16.21
3327,111.011,green,observed,1.0,2.9,,green,0,-17.25,0,-2.9,1,15.84
3330,111.111,green,observed,1.0,3.54,,green,0,-17.13,0,-3.54,1,14.19
3333,111.211,green,observed,1.0,3.38,,green,0,-15.71,0,-3.38,1,16.3
3336,111.311,green,observed,1.0,3.54,,green,0,-15.32,0,-3.54,1,18.59
3339,111.411,green,observed,1.0,3.38,,green,0,-15.32,0,-3.38,1,17.4
3342,111.511,green,observed,0.885,1.77,,green,0,-15.32,0,-1.77,1,16.48
3345,111.612,green,observed,0.644,1.29,,green,0,-15.71,0,-1.29,1,17.22
3348,111.712,green,observed,1.0,2.41,,green,0,-16.61,0,-2.41,1,17.31
3351,111.812,green,observed,1.0,4.19,,green,0,-16.22,0,-4.19,1,15.93
3354,111.912,green,observed,1.0,4.19,,green,0,-17.13,0,-4.19,1,16.67
3357,112.012,green,observed,1.0,3.38,,green,0,-16.22,0,-3.38,1,17.49
3360,112.112,green,observed,1.0,3.22,,green,0,-16.61,0,-3.22,1,15.75
3363,112.212,green,observed,1.0,3.38,,green,0,-16.87,0,-3.38,1,16.12
3366,112.312,green,observed,1.0,3.54,,green,0,-15.97,0,-3.54,1,17.12
3369,112.412,green,observed,1.0,4.19,,green,0,-17.13,0,-4.19,1,17.22
3372,112.512,green,observed,1.0,2.09,,green,0,-15.84,0,-2.09,1,17.49
3375,112.612,green,observed,1.0,4.02,,green,0,-16.48,0,-4.02,1,15.66
3378,112.713,green,observed,1.0,3.54,,green,0,-15.71,0,-3.54,1,16.21
3381,112.813,green,observed,1.0,3.06,,green,0,-16.87,0,-3.06,1,17.4
3384,112.913,green,observed,1.0,4.02,,green,0,-15.58,0,-4.02,1,16.76
3387,113.013,green,observed,1.0,4.19,,green,0,-16.1,0,-4.19,1,17.12
3390,113.113,green,observed,1.0,4.67,,green,0,-16.61,0,-4.67,1,16.21
3393,113.213,green,observed,1.0,3.7,,green,0,-16.35,0,-3.7,1,17.12
3396,113.313,green,observed,1.0,4.02,,green,0,-15.71,0,-4.02,1,16.3
3399,113.413,green,observed,1.0,4.51,,green,0,-16.1,0,-4.51,1,16.39
3402,113.513,green,observed,1.0,2.9,,green,0,-15.45,0,-2.9,1,15.84
3405,113.614,green,observed,1.0,2.58,,green,0,-16.1,0,-2.58,1,16.21
3408,113.714,green,observed,0.966,1.93,,green,0,-15.84,0,-1.93,1,16.48
3411,113.814,green,observed,0.966,1.93,,green,0,-15.97,0,-1.93,1,16.48
3414,113.914,green,observed,1.0,3.7,,green,0,-15.45,0,-3.7,1,16.57
3417,114.014,green,observed,1.0,3.7,,green,0,-15.58,0,-3.7,1,16.21
3420,114.114,green,observed,1.0,3.86,,green,0,-17.25,0,-3.86,1,16.48
3423,114.214,green,observed,1.0,2.25,,green,0,-16.1,0,-2.25,1,15.75
3426,114.314,green,observed,1.0,3.38,,green,0,-17.0,0,-3.38,1,16.03
3429,114.414,green,observed,1.0,3.38,,green,0,-16.1,0,-3.38,1,16.48
3432,114.514,green,observed,1.0,2.58,,green,0,-15.97,0,-2.58,1,16.48
3435,114.614,green,observed,1.0,2.74,,green,0,-16.22,0,-2.74,1,17.03
3438,114.715,green,observed,1.0,4.83,,green,0,-15.97,0,-4.83,1,15.93
3441,114.815,green,observed,1.0,3.54,,green,0,-16.74,0,-3.54,1,15.66
3444,114.915,green,observed,1.0,3.86,,green,0,-16.48,0,-3.86,1,17.12
3447,115.015,green,observed,1.0,3.7,,green,0,-16.22,0,-3.7,1,15.38
3450,115.115,green,observed,1.0,3.54,,green,0,-17.38,0,-3.54,1,15.57
3453,115.215,green,observed,1.0,3.22,,green,0,-15.97,0,-3.22,1,15.84
3456,115.315,green,observed,1.0,2.9,,green,0,-16.61,0,-2.9,1,15.02
3459,115.415,green,observed,1.0,3.54,,green,0,-16.74,0,-3.54,1,14.47
3462,115.515,green,observed,1.0,4.19,,green,0,-15.58,0,-4.19,1,16.76
3465,115.616,green,observed,1.0,4.02,,green,0,-16.48,0,-4.02,1,16.3
3468,115.716,green,observed,1.0,3.54,,green,0,-15.32,0,-3.54,1,13.1
3471,115.816,green,observed,1.0,4.02,,green,0,-15.45,0,-4.02,1,13.37
3474,115.916,green,observed,1.0,5.15,,green,0,-15.84,0,-5.15,1,14.38
