frame,t_sec,state,observation,confidence,margin_sd,reason,v3_label,red_on,red_z,green_on,green_z
1185,39.54,green,observed,1.0,15.2,,green,0,-20.53,1,15.2
1188,39.64,green,observed,1.0,15.36,,green,0,-20.65,1,15.36
1191,39.74,green,observed,1.0,15.23,,green,0,-20.65,1,15.23
1194,39.84,green,observed,1.0,15.65,,green,0,-20.69,1,15.65
1197,39.94,green,observed,1.0,15.2,,green,0,-20.84,1,15.2
1200,40.04,green,observed,1.0,15.33,,green,0,-20.46,1,15.33
1203,40.14,green,observed,1.0,15.17,,green,0,-20.72,1,15.17
1206,40.24,green,observed,1.0,15.26,,green,0,-20.88,1,15.26
1209,40.34,green,observed,1.0,15.42,,green,0,-20.23,1,15.42
1212,40.44,green,observed,1.0,15.2,,green,0,-20.72,1,15.2
1215,40.54,green,observed,1.0,15.61,,green,0,-20.53,1,15.61
1218,40.641,green,observed,1.0,15.39,,green,0,-20.69,1,15.39
1221,40.741,green,observed,1.0,15.77,,green,0,-20.72,1,15.77
1224,40.841,green,observed,1.0,15.68,,green,0,-21.03,1,15.68
1227,40.941,green,observed,1.0,15.42,,green,0,-20.72,1,15.42
1230,41.041,green,observed,1.0,15.42,,green,0,-20.53,1,15.42
1233,41.141,green,observed,1.0,15.55,,green,0,-20.91,1,15.55
1236,41.241,green,observed,1.0,15.01,,green,0,-20.65,1,15.01
1239,41.341,green,observed,1.0,15.1,,green,0,-20.31,1,15.1
1242,41.441,green,observed,1.0,15.52,,green,0,-20.76,1,15.52
1245,41.542,green,observed,1.0,14.94,,green,0,-20.69,1,14.94
1248,41.642,green,observed,1.0,15.33,,green,0,-20.76,1,15.33
1251,41.742,green,observed,1.0,15.45,,green,0,-20.76,1,15.45
1254,41.842,green,observed,1.0,15.23,,green,0,-20.72,1,15.23
1257,41.942,green,observed,1.0,14.91,,green,0,-21.1,1,14.91
1260,42.042,green,observed,1.0,15.45,,green,0,-20.91,1,15.45
1263,42.142,green,observed,1.0,14.75,,green,0,-20.76,1,14.75
1266,42.242,green,observed,1.0,15.36,,green,0,-20.69,1,15.36
1269,42.342,green,observed,1.0,15.17,,green,0,-20.31,1,15.17
1272,42.442,green,observed,1.0,14.88,,green,0,-21.07,1,14.88
1275,42.543,green,observed,1.0,15.04,,green,0,-20.57,1,15.04
1278,42.643,green,observed,1.0,14.85,,green,0,-20.65,1,14.85
1281,42.743,green,observed,1.0,14.72,,green,0,-20.91,1,14.72
1284,42.843,green,observed,1.0,14.53,,green,0,-20.88,1,14.53
1287,42.943,green,observed,1.0,14.88,,green,0,-20.84,1,14.88
1290,43.043,green,observed,1.0,14.63,,green,0,-20.8,1,14.63
1293,43.143,green,observed,1.0,14.88,,green,0,-20.8,1,14.88
1296,43.243,green,observed,1.0,14.66,,green,0,-20.88,1,14.66
1299,43.343,green,observed,1.0,14.94,,green,0,-20.88,1,14.94
1302,43.443,green,observed,1.0,14.88,,green,0,-20.69,1,14.88
1305,43.544,green,observed,1.0,14.88,,green,0,-20.95,1,14.88
1308,43.644,green,observed,1.0,14.91,,green,0,-20.57,1,14.91
1311,43.744,green,observed,1.0,14.69,,green,0,-20.95,1,14.69
1314,43.844,green,observed,1.0,14.98,,green,0,-21.14,1,14.98
1317,43.944,green,observed,1.0,15.07,,green,0,-20.61,1,15.07
1320,44.044,green,observed,1.0,15.04,,green,0,-20.65,1,15.04
1323,44.144,green,observed,1.0,15.33,,green,0,-20.99,1,15.33
1326,44.244,green,observed,1.0,15.17,,green,0,-20.46,1,15.17
1329,44.344,green,observed,1.0,15.42,,green,0,-20.38,1,15.42
1332,44.444,green,observed,1.0,15.49,,green,0,-20.35,1,15.49
1335,44.544,green,observed,1.0,15.71,,green,0,-20.57,1,15.71
1338,44.645,green,observed,1.0,15.3,,green,0,-20.84,1,15.3
1341,44.745,green,observed,1.0,15.23,,green,0,-20.5,1,15.23
1344,44.845,green,observed,1.0,15.26,,green,0,-20.46,1,15.26
1347,44.945,green,observed,1.0,15.42,,green,0,-20.65,1,15.42
1350,45.045,green,observed,1.0,15.52,,green,0,-20.53,1,15.52
1353,45.145,green,observed,1.0,15.36,,green,0,-20.35,1,15.36
1356,45.245,green,observed,1.0,15.65,,green,0,-20.5,1,15.65
1359,45.345,green,observed,1.0,15.23,,green,0,-20.42,1,15.23
1362,45.445,green,observed,1.0,15.26,,green,0,-21.22,1,15.26
1365,45.546,green,observed,1.0,15.3,,green,0,-20.69,1,15.3
1368,45.646,green,observed,1.0,15.36,,green,0,-21.22,1,15.36
1371,45.746,green,observed,1.0,15.3,,green,0,-20.69,1,15.3
1374,45.846,green,observed,1.0,15.3,,green,0,-20.95,1,15.3
1377,45.946,green,observed,1.0,15.42,,green,0,-21.14,1,15.42
1380,46.046,green,observed,1.0,15.3,,green,0,-21.18,1,15.3
1383,46.146,green,observed,1.0,15.55,,green,0,-21.22,1,15.55
1386,46.246,green,observed,1.0,15.26,,green,0,-20.8,1,15.26
1389,46.346,green,observed,1.0,15.2,,green,0,-20.5,1,15.2
1392,46.446,green,observed,1.0,16.0,,green,0,-20.27,1,16.0
1395,46.546,green,observed,1.0,16.19,,green,0,-20.35,1,16.19
1398,46.647,green,observed,1.0,15.68,,green,0,-20.84,1,15.68
1401,46.747,green,observed,1.0,15.61,,green,0,-21.03,1,15.61
1404,46.847,green,observed,1.0,15.49,,green,0,-20.57,1,15.49
1407,46.947,green,observed,1.0,15.49,,green,0,-20.5,1,15.49
1410,47.047,green,observed,1.0,15.04,,green,0,-20.46,1,15.04
1413,47.147,green,observed,1.0,16.06,,green,0,-20.88,1,16.06
1416,47.247,green,observed,1.0,16.51,,green,0,-20.72,1,16.51
1419,47.347,green,observed,1.0,16.41,,green,0,-20.46,1,16.41
1422,47.447,green,observed,1.0,16.32,,green,0,-20.38,1,16.32
1425,47.548,green,observed,1.0,15.68,,green,0,-20.8,1,15.68
1428,47.648,green,observed,1.0,15.55,,green,0,-20.72,1,15.55
1431,47.748,green,observed,1.0,16.0,,green,0,-20.57,1,16.0
1434,47.848,green,observed,1.0,15.96,,green,0,-20.72,1,15.96
1437,47.948,green,observed,1.0,16.0,,green,0,-20.72,1,16.0
1440,48.048,green,observed,1.0,16.03,,green,0,-20.65,1,16.03
1443,48.148,green,observed,1.0,16.06,,green,0,-20.72,1,16.06
1446,48.248,green,observed,1.0,15.61,,green,0,-20.35,1,15.61
1449,48.348,green,observed,1.0,15.52,,green,0,-20.69,1,15.52
1452,48.448,green,observed,1.0,16.0,,green,0,-20.31,1,16.0
1455,48.549,green,observed,1.0,15.93,,green,0,-20.57,1,15.93
1458,48.649,green,observed,1.0,16.16,,green,0,-20.5,1,16.16
1461,48.749,green,observed,1.0,16.54,,green,0,-20.76,1,16.54
1464,48.849,green,observed,1.0,16.12,,green,0,-20.69,1,16.12
1467,48.949,green,observed,1.0,16.03,,green,0,-20.84,1,16.03
1470,49.049,green,observed,1.0,15.14,,green,0,-20.5,1,15.14
1473,49.149,green,observed,1.0,15.26,,green,0,-21.03,1,15.26
1476,49.249,green,observed,1.0,15.65,,green,0,-20.27,1,15.65
1479,49.349,green,observed,1.0,15.77,,green,0,-20.57,1,15.77
1482,49.449,green,observed,1.0,16.03,,green,0,-20.61,1,16.03
1485,49.55,green,observed,1.0,15.93,,green,0,-20.53,1,15.93
1488,49.65,green,observed,1.0,15.36,,green,0,-20.65,1,15.36
1491,49.75,green,observed,1.0,16.51,,green,0,-20.99,1,16.51
1494,49.85,green,observed,1.0,15.39,,green,0,-21.1,1,15.39
1497,49.95,green,observed,1.0,15.74,,green,0,-21.18,1,15.74
1500,50.05,green,observed,1.0,15.77,,green,0,-20.53,1,15.77
1503,50.15,green,observed,1.0,15.65,,green,0,-20.99,1,15.65
1506,50.25,green,observed,1.0,15.93,,green,0,-20.65,1,15.93
1509,50.35,green,observed,1.0,15.84,,green,0,-20.76,1,15.84
1512,50.45,green,observed,1.0,15.49,,green,0,-20.65,1,15.49
1515,50.55,green,observed,1.0,15.26,,green,0,-20.65,1,15.26
1518,50.651,green,observed,1.0,15.58,,green,0,-20.88,1,15.58
1521,50.751,green,observed,1.0,16.19,,green,0,-20.72,1,16.19
1524,50.851,green,observed,1.0,15.81,,green,0,-20.72,1,15.81
1527,50.951,green,observed,1.0,15.61,,green,0,-20.46,1,15.61
1530,51.051,green,observed,1.0,14.75,,green,0,-21.14,1,14.75
1533,51.151,green,observed,1.0,15.1,,green,0,-20.88,1,15.1
1536,51.251,green,observed,1.0,15.1,,green,0,-20.53,1,15.1
1539,51.351,green,observed,1.0,15.07,,green,0,-20.76,1,15.07
1542,51.451,green,observed,1.0,15.04,,green,0,-21.14,1,15.04
1545,51.552,green,observed,1.0,15.1,,green,0,-20.88,1,15.1
1548,51.652,green,observed,1.0,15.58,,green,0,-20.65,1,15.58
1551,51.752,green,observed,1.0,15.58,,green,0,-20.65,1,15.58
1554,51.852,green,observed,1.0,15.23,,green,0,-20.35,1,15.23
1557,51.952,green,observed,1.0,15.3,,green,0,-20.61,1,15.3
1560,52.052,green,observed,1.0,15.17,,green,0,-20.72,1,15.17
1563,52.152,green,observed,1.0,15.33,,green,0,-20.8,1,15.33
1566,52.252,green,observed,1.0,15.55,,green,0,-20.91,1,15.55
1569,52.352,green,observed,1.0,15.17,,green,0,-20.72,1,15.17
1572,52.452,green,observed,1.0,15.36,,green,0,-20.69,1,15.36
1575,52.552,green,observed,1.0,15.14,,green,0,-21.03,1,15.14
1578,52.653,green,observed,1.0,15.71,,green,0,-20.61,1,15.71
1581,52.753,green,observed,1.0,15.74,,green,0,-20.53,1,15.74
1584,52.853,green,observed,1.0,15.2,,green,0,-20.88,1,15.2
1587,52.953,green,observed,1.0,15.52,,green,0,-21.07,1,15.52
1590,53.053,green,observed,1.0,15.17,,green,0,-20.69,1,15.17
1593,53.153,green,observed,1.0,15.23,,green,0,-20.61,1,15.23
1596,53.253,green,observed,1.0,15.33,,green,0,-20.35,1,15.33
1599,53.353,green,observed,1.0,15.3,,green,0,-20.38,1,15.3
1602,53.453,green,observed,1.0,15.33,,green,0,-20.5,1,15.33
1605,53.554,green,observed,1.0,15.2,,green,0,-20.46,1,15.2
1608,53.654,green,observed,1.0,15.55,,green,0,-20.46,1,15.55
1611,53.754,green,observed,1.0,15.74,,green,0,-20.53,1,15.74
1614,53.854,green,observed,1.0,15.49,,green,0,-20.5,1,15.49
1617,53.954,green,observed,1.0,15.26,,green,0,-20.23,1,15.26
1620,54.054,green,observed,1.0,15.71,,green,0,-20.8,1,15.71
1623,54.154,green,observed,1.0,15.68,,green,0,-20.88,1,15.68
1626,54.254,green,observed,1.0,15.65,,green,0,-21.1,1,15.65
1629,54.354,green,observed,1.0,15.84,,green,0,-20.61,1,15.84
1632,54.454,green,observed,1.0,15.87,,green,0,-20.8,1,15.87
1635,54.555,green,observed,1.0,15.9,,green,0,-20.84,1,15.9
1638,54.655,green,observed,1.0,16.25,,green,0,-20.91,1,16.25
1641,54.755,green,observed,1.0,15.96,,green,0,-20.46,1,15.96
1644,54.855,green,observed,1.0,16.28,,green,0,-20.5,1,16.28
1647,54.955,green,observed,1.0,16.09,,green,0,-20.61,1,16.09
1650,55.055,green,observed,1.0,16.54,,green,0,-21.03,1,16.54
1653,55.155,green,observed,1.0,16.51,,green,0,-20.95,1,16.51
1656,55.255,green,observed,1.0,15.96,,green,0,-20.46,1,15.96
1659,55.355,green,observed,1.0,15.87,,green,0,-21.07,1,15.87
1662,55.455,green,observed,1.0,16.16,,green,0,-21.03,1,16.16
1665,55.556,green,observed,1.0,16.06,,green,0,-20.95,1,16.06
1668,55.656,green,observed,1.0,16.22,,green,0,-20.46,1,16.22
1671,55.756,green,observed,1.0,16.16,,green,0,-20.5,1,16.16
1674,55.856,green,observed,1.0,16.57,,green,0,-21.03,1,16.57
1677,55.956,green,observed,1.0,16.89,,green,0,-20.72,1,16.89
1680,56.056,green,observed,1.0,16.67,,green,0,-20.88,1,16.67
1683,56.156,green,observed,1.0,16.73,,green,0,-20.5,1,16.73
1686,56.256,green,observed,1.0,16.83,,green,0,-20.5,1,16.83
1689,56.356,green,observed,1.0,16.73,,green,0,-20.91,1,16.73
1692,56.456,green,observed,1.0,16.83,,green,0,-20.69,1,16.83
1695,56.556,green,observed,1.0,16.92,,green,0,-20.76,1,16.92
1698,56.657,green,observed,1.0,16.7,,green,0,-21.56,1,16.7
1701,56.757,green,observed,1.0,17.05,,green,0,-20.99,1,17.05
1704,56.857,green,observed,1.0,17.24,,green,0,-21.07,1,17.24
1707,56.957,green,observed,1.0,17.37,,green,0,-21.29,1,17.37
1710,57.057,green,observed,1.0,17.33,,green,0,-21.1,1,17.33
1713,57.157,green,observed,1.0,17.14,,green,0,-20.69,1,17.14
1716,57.257,green,observed,1.0,16.76,,green,0,-20.95,1,16.76
1719,57.357,green,observed,1.0,16.73,,green,0,-21.03,1,16.73
1722,57.457,green,observed,1.0,16.86,,green,0,-20.8,1,16.86
1725,57.558,green,observed,1.0,17.43,,green,0,-20.99,1,17.43
1728,57.658,green,observed,1.0,17.18,,green,0,-21.18,1,17.18
1731,57.758,green,observed,1.0,17.21,,green,0,-20.76,1,17.21
1734,57.858,green,observed,1.0,16.73,,green,0,-20.91,1,16.73
1737,57.958,green,observed,1.0,16.73,,green,0,-20.84,1,16.73
1740,58.058,green,observed,1.0,16.73,,green,0,-21.14,1,16.73
1743,58.158,green,observed,1.0,16.7,,green,0,-21.29,1,16.7
1746,58.258,green,observed,1.0,16.86,,green,0,-21.33,1,16.86
1749,58.358,green,observed,1.0,16.79,,green,0,-21.03,1,16.79
1752,58.458,green,observed,1.0,17.02,,green,0,-20.91,1,17.02
1755,58.558,green,observed,1.0,17.05,,green,0,-21.03,1,17.05
1758,58.659,green,observed,1.0,17.46,,green,0,-21.07,1,17.46
1761,58.759,green,observed,1.0,17.18,,green,0,-21.18,1,17.18
1764,58.859,green,observed,1.0,17.18,,green,0,-21.22,1,17.18
1767,58.959,green,observed,1.0,16.92,,green,0,-21.14,1,16.92
1770,59.059,green,observed,1.0,17.53,,green,0,-20.57,1,17.53
1773,59.159,green,observed,1.0,17.37,,green,0,-20.88,1,17.37
1776,59.259,green,observed,1.0,17.43,,green,0,-20.88,1,17.43
1779,59.359,green,observed,1.0,16.98,,green,0,-21.03,1,16.98
1782,59.459,green,observed,1.0,17.4,,green,0,-21.03,1,17.4
1785,59.56,green,observed,1.0,17.27,,green,0,-21.22,1,17.27
1788,59.66,green,observed,1.0,17.56,,green,0,-21.52,1,17.56
1791,59.76,green,observed,1.0,17.62,,green,0,-21.37,1,17.62
1794,59.86,green,observed,1.0,17.37,,green,0,-21.22,1,17.37
1797,59.96,green,observed,1.0,17.49,,green,0,-21.33,1,17.49
1800,60.06,green,observed,1.0,17.49,,green,0,-20.99,1,17.49
1803,60.16,green,observed,1.0,17.08,,green,0,-20.95,1,17.08
1806,60.26,green,observed,1.0,17.33,,green,0,-21.25,1,17.33
1809,60.36,green,observed,1.0,17.27,,green,0,-21.1,1,17.27
1812,60.46,green,observed,1.0,17.81,,green,0,-21.29,1,17.81
1815,60.56,green,observed,1.0,17.49,,green,0,-21.14,1,17.49
1818,60.661,green,observed,1.0,17.14,,green,0,-20.61,1,17.14
1821,60.761,green,observed,1.0,17.4,,green,0,-21.18,1,17.4
1824,60.861,green,observed,1.0,17.88,,green,0,-21.25,1,17.88
1827,60.961,green,observed,1.0,17.56,,green,0,-20.76,1,17.56
1830,61.061,green,observed,1.0,17.24,,green,0,-20.84,1,17.24
1833,61.161,green,observed,1.0,17.08,,green,0,-20.91,1,17.08
1836,61.261,green,observed,1.0,17.05,,green,0,-21.03,1,17.05
1839,61.361,green,observed,1.0,17.11,,green,0,-21.25,1,17.11
1842,61.461,green,observed,1.0,17.05,,green,0,-20.91,1,17.05
1845,61.562,green,observed,1.0,16.7,,green,0,-21.1,1,16.7
1848,61.662,green,observed,1.0,16.6,,green,0,-20.88,1,16.6
1851,61.762,green,observed,1.0,17.02,,green,0,-20.8,1,17.02
1854,61.862,green,observed,1.0,16.89,,green,0,-21.41,1,16.89
1857,61.962,green,observed,1.0,17.18,,green,0,-21.29,1,17.18
1860,62.062,green,observed,1.0,16.79,,green,0,-21.33,1,16.79
1863,62.162,green,observed,1.0,16.32,,green,0,-21.14,1,16.32
1866,62.262,green,observed,1.0,17.05,,green,0,-21.25,1,17.05
1869,62.362,green,observed,1.0,16.89,,green,0,-21.07,1,16.89
1872,62.462,green,observed,1.0,16.67,,green,0,-21.07,1,16.67
1875,62.562,green,observed,1.0,16.86,,green,0,-21.48,1,16.86
1878,62.663,green,observed,1.0,17.02,,green,0,-20.84,1,17.02
1881,62.763,green,observed,1.0,17.24,,green,0,-21.1,1,17.24
1884,62.863,green,observed,1.0,17.02,,green,0,-20.88,1,17.02
1887,62.963,green,observed,1.0,16.95,,green,0,-21.18,1,16.95
1890,63.063,green,observed,1.0,16.54,,green,0,-20.76,1,16.54
1893,63.163,green,observed,1.0,16.86,,green,0,-20.69,1,16.86
1896,63.263,green,observed,1.0,16.7,,green,0,-21.22,1,16.7
1899,63.363,green,observed,1.0,16.79,,green,0,-21.18,1,16.79
1902,63.463,green,observed,1.0,16.76,,green,0,-20.61,1,16.76
1905,63.564,green,observed,1.0,16.79,,green,0,-20.91,1,16.79
1908,63.664,green,observed,1.0,16.92,,green,0,-20.84,1,16.92
1911,63.764,green,observed,1.0,16.95,,green,0,-20.31,1,16.95
1914,63.864,green,observed,1.0,17.02,,green,0,-20.99,1,17.02
1917,63.964,green,observed,1.0,17.27,,green,0,-20.88,1,17.27
1920,64.064,green,observed,1.0,17.11,,green,0,-20.84,1,17.11
1923,64.164,green,observed,1.0,17.14,,green,0,-20.91,1,17.14
1926,64.264,green,observed,1.0,17.21,,green,0,-20.42,1,17.21
1929,64.364,green,observed,1.0,17.4,,green,0,-21.07,1,17.4
1932,64.464,green,observed,1.0,17.37,,green,0,-20.91,1,17.37
1935,64.564,green,observed,1.0,17.62,,green,0,-20.72,1,17.62
1938,64.665,green,observed,1.0,17.84,,green,0,-21.48,1,17.84
1941,64.765,green,observed,1.0,17.91,,green,0,-20.95,1,17.91
1944,64.865,green,observed,1.0,17.53,,green,0,-20.8,1,17.53
1947,64.965,green,observed,1.0,17.49,,green,0,-21.03,1,17.49
1950,65.065,green,observed,1.0,17.97,,green,0,-20.46,1,17.97
1953,65.165,green,observed,1.0,17.65,,green,0,-20.76,1,17.65
1956,65.265,green,observed,1.0,17.88,,green,0,-20.99,1,17.88
1959,65.365,green,observed,1.0,17.72,,green,0,-20.72,1,17.72
1962,65.465,green,observed,1.0,17.62,,green,0,-20.8,1,17.62
1965,65.566,green,observed,1.0,18.0,,green,0,-20.69,1,18.0
1968,65.666,green,observed,1.0,17.81,,green,0,-21.1,1,17.81
1971,65.766,green,observed,1.0,18.04,,green,0,-20.99,1,18.04
1974,65.866,green,observed,1.0,17.65,,green,0,-21.07,1,17.65
1977,65.966,green,observed,1.0,17.78,,green,0,-21.48,1,17.78
1980,66.066,green,observed,1.0,17.65,,green,0,-21.29,1,17.65
1983,66.166,green,observed,1.0,18.04,,green,0,-21.44,1,18.04
1986,66.266,green,observed,1.0,18.71,,green,0,-21.63,1,18.71
1989,66.366,green,observed,1.0,18.77,,green,0,-20.76,1,18.77
1992,66.466,dark,low_confidence,0.351,0.7,lamp_near_threshold,green_flash,0,-21.14,0,-0.7
1995,66.566,green_blink,observed,1.0,15.39,,green_flash,0,-20.84,0,-15.39
1998,66.667,green_blink,observed,1.0,15.68,,green_flash,0,-20.99,0,-15.68
2001,66.767,green_blink,observed,1.0,15.55,,green_flash,0,-21.22,0,-15.55
2004,66.867,green_blink,observed,1.0,15.68,,green_flash,0,-20.72,0,-15.68
2007,66.967,green_blink,observed,1.0,18.74,,green,0,-21.33,1,18.74
2010,67.067,green_blink,observed,1.0,17.91,,green,0,-21.41,1,17.91
2013,67.167,green_blink,observed,1.0,18.04,,green,0,-20.91,1,18.04
2016,67.267,green_blink,observed,1.0,18.45,,green,0,-21.18,1,18.45
2019,67.367,green_blink,observed,1.0,18.04,,green,0,-21.29,1,18.04
2022,67.467,green_blink,observed,1.0,2.33,,green_flash,0,-21.18,0,-2.33
2025,67.568,green_blink,observed,1.0,15.45,,green_flash,0,-20.72,0,-15.45
2028,67.668,green_blink,observed,1.0,15.68,,green_flash,0,-20.72,0,-15.68
2031,67.768,green_blink,observed,1.0,15.9,,green_flash,0,-20.95,0,-15.9
2034,67.868,green_blink,observed,1.0,16.0,,green_flash,0,-20.5,0,-16.0
2037,67.968,green_blink,observed,1.0,19.34,,green,0,-21.07,1,19.34
2040,68.068,green_blink,observed,1.0,18.39,,green,0,-21.22,1,18.39
2043,68.168,green_blink,observed,1.0,18.61,,green,0,-21.03,1,18.61
2046,68.268,green_blink,observed,1.0,17.97,,green,0,-21.33,1,17.97
2049,68.368,green_blink,observed,1.0,17.69,,green,0,-21.14,1,17.69
2052,68.468,green_blink,observed,1.0,2.9,,green_flash,0,-21.03,0,-2.9
2055,68.568,green_blink,observed,1.0,15.61,,green_flash,0,-20.88,0,-15.61
2058,68.669,green_blink,observed,1.0,15.87,,green_flash,0,-21.41,0,-15.87
2061,68.769,green_blink,observed,1.0,15.87,,green_flash,0,-21.07,0,-15.87
2064,68.869,green_blink,observed,1.0,15.65,,green_flash,0,-20.76,0,-15.65
2067,68.969,green_blink,observed,1.0,19.02,,green,0,-20.84,1,19.02
2070,69.069,green_blink,observed,1.0,18.1,,green,0,-20.38,1,18.1
2073,69.169,green_blink,observed,1.0,18.32,,green,0,-20.72,1,18.32
2076,69.269,green_blink,observed,1.0,18.99,,green,0,-20.57,1,18.99
2079,69.369,green_blink,observed,1.0,18.9,,green,0,-20.69,1,18.9
2082,69.469,red,observed,1.0,4.33,,red,1,21.07,0,-4.33
2085,69.57,red,observed,1.0,15.68,,red,1,20.88,0,-15.68
2088,69.67,red,observed,1.0,16.16,,red,1,22.32,0,-16.16
2091,69.77,red,observed,1.0,15.87,,red,1,21.1,0,-15.87
2094,69.87,red,observed,1.0,16.12,,red,1,21.33,0,-16.12
2097,69.97,red,observed,1.0,15.93,,red,1,21.29,0,-15.93
2100,70.07,red,observed,1.0,16.28,,red,1,21.37,0,-16.28
2103,70.17,red,observed,1.0,16.22,,red,1,22.24,0,-16.22
2106,70.27,red,observed,1.0,16.47,,red,1,20.95,0,-16.47
2109,70.37,red,observed,1.0,16.0,,red,1,21.41,0,-16.0
2112,70.47,red,observed,1.0,15.81,,red,1,21.25,0,-15.81
2115,70.57,red,observed,1.0,15.87,,red,1,21.63,0,-15.87
2118,70.671,red,observed,1.0,16.0,,red,1,21.48,0,-16.0
2121,70.771,red,observed,1.0,15.81,,red,1,21.9,0,-15.81
2124,70.871,red,observed,1.0,15.71,,red,1,21.44,0,-15.71
2127,70.971,red,observed,1.0,15.81,,red,1,21.79,0,-15.81
2130,71.071,red,observed,1.0,15.81,,red,1,21.1,0,-15.81
2133,71.171,red,observed,1.0,16.32,,red,1,21.25,0,-16.32
2136,71.271,red,observed,1.0,15.93,,red,1,21.75,0,-15.93
2139,71.371,red,observed,1.0,16.0,,red,1,21.75,0,-16.0
2142,71.471,red,observed,1.0,16.0,,red,1,21.37,0,-16.0
2145,71.572,red,observed,1.0,16.22,,red,1,21.56,0,-16.22
2148,71.672,red,observed,1.0,16.06,,red,1,21.48,0,-16.06
2151,71.772,red,observed,1.0,15.84,,red,1,21.67,0,-15.84
2154,71.872,red,observed,1.0,16.16,,red,1,21.97,0,-16.16
2157,71.972,red,observed,1.0,16.03,,red,1,21.33,0,-16.03
2160,72.072,red,observed,1.0,15.9,,red,1,21.79,0,-15.9
2163,72.172,red,observed,1.0,15.96,,red,1,21.52,0,-15.96
2166,72.272,red,observed,1.0,16.22,,red,1,21.56,0,-16.22
2169,72.372,red,observed,1.0,15.96,,red,1,21.75,0,-15.96
2172,72.472,red,observed,1.0,15.71,,red,1,21.63,0,-15.71
2175,72.572,red,observed,1.0,15.81,,red,1,21.14,0,-15.81
2178,72.673,red,observed,1.0,16.09,,red,1,22.32,0,-16.09
2181,72.773,red,observed,1.0,15.96,,red,1,21.6,0,-15.96
2184,72.873,red,observed,1.0,15.96,,red,1,21.6,0,-15.96
2187,72.973,red,observed,1.0,16.12,,red,1,21.71,0,-16.12
2190,73.073,red,observed,1.0,16.22,,red,1,21.6,0,-16.22
2193,73.173,red,observed,1.0,16.22,,red,1,21.56,0,-16.22
2196,73.273,red,observed,1.0,16.51,,red,1,20.95,0,-16.51
2199,73.373,red,observed,1.0,16.32,,red,1,21.29,0,-16.32
2202,73.473,red,observed,1.0,16.0,,red,1,21.18,0,-16.0
2205,73.574,red,observed,1.0,15.93,,red,1,21.9,0,-15.93
2208,73.674,red,observed,1.0,16.09,,red,1,21.52,0,-16.09
2211,73.774,red,observed,1.0,16.32,,red,1,21.6,0,-16.32
2214,73.874,red,observed,1.0,16.32,,red,1,21.37,0,-16.32
2217,73.974,red,observed,1.0,16.41,,red,1,21.52,0,-16.41
2220,74.074,red,observed,1.0,16.0,,red,1,21.67,0,-16.0
2223,74.174,red,observed,1.0,16.12,,red,1,21.82,0,-16.12
2226,74.274,red,observed,1.0,15.93,,red,1,21.75,0,-15.93
2229,74.374,red,observed,1.0,16.22,,red,1,21.97,0,-16.22
2232,74.474,red,observed,1.0,16.0,,red,1,21.63,0,-16.0
2235,74.574,red,observed,1.0,16.44,,red,1,21.79,0,-16.44
2238,74.675,red,observed,1.0,16.35,,red,1,21.6,0,-16.35
2241,74.775,red,observed,1.0,16.0,,red,1,22.09,0,-16.0
2244,74.875,red,observed,1.0,15.84,,red,1,21.41,0,-15.84
2247,74.975,red,observed,1.0,15.93,,red,1,21.6,0,-15.93
2250,75.075,red,observed,1.0,16.16,,red,1,21.44,0,-16.16
2253,75.175,red,observed,1.0,16.35,,red,1,21.48,0,-16.35
2256,75.275,red,observed,1.0,16.0,,red,1,21.52,0,-16.0
2259,75.375,red,observed,1.0,16.25,,red,1,21.67,0,-16.25
2262,75.475,red,observed,1.0,16.28,,red,1,21.48,0,-16.28
2265,75.576,red,observed,1.0,16.19,,red,1,21.33,0,-16.19
2268,75.676,red,observed,1.0,15.81,,red,1,21.97,0,-15.81
2271,75.776,red,observed,1.0,16.32,,red,1,21.71,0,-16.32
2274,75.876,red,observed,1.0,16.19,,red,1,22.01,0,-16.19
2277,75.976,red,observed,1.0,15.9,,red,1,22.05,0,-15.9
2280,76.076,red,observed,1.0,16.22,,red,1,22.35,0,-16.22
2283,76.176,red,observed,1.0,16.38,,red,1,22.2,0,-16.38
2286,76.276,red,observed,1.0,16.32,,red,1,22.47,0,-16.32
2289,76.376,red,observed,1.0,16.16,,red,1,21.94,0,-16.16
2292,76.476,red,observed,1.0,16.09,,red,1,22.05,0,-16.09
2295,76.576,red,observed,1.0,16.09,,red,1,21.94,0,-16.09
2298,76.677,red,observed,1.0,15.93,,red,1,21.63,0,-15.93
2301,76.777,red,observed,1.0,16.03,,red,1,21.52,0,-16.03
2304,76.877,red,observed,1.0,16.47,,red,1,21.56,0,-16.47
2307,76.977,red,observed,1.0,16.41,,red,1,21.71,0,-16.41
2310,77.077,red,observed,1.0,16.51,,red,1,21.48,0,-16.51
2313,77.177,red,observed,1.0,16.28,,red,1,21.56,0,-16.28
2316,77.277,red,observed,1.0,16.09,,red,1,22.09,0,-16.09
2319,77.377,red,observed,1.0,16.0,,red,1,22.54,0,-16.0
2322,77.477,red,observed,1.0,16.22,,red,1,22.05,0,-16.22
2325,77.578,red,observed,1.0,15.87,,red,1,22.01,0,-15.87
2328,77.678,red,observed,1.0,15.74,,red,1,22.2,0,-15.74
2331,77.778,red,observed,1.0,16.09,,red,1,22.16,0,-16.09
