frame,t_sec,state,observation,confidence,margin_sd,reason,v3_label,red_on,red_z,green_on,green_z
2439,81.381,red,observed,1.0,26.08,,red,1,44.59,0,-26.08
2442,81.481,red,observed,1.0,26.5,,red,1,44.51,0,-26.5
2445,81.582,red,observed,1.0,25.56,,red,1,44.27,0,-25.56
2448,81.682,red,observed,1.0,25.82,,red,1,44.35,0,-25.82
2451,81.782,red,observed,1.0,25.66,,red,1,43.47,0,-25.66
2454,81.882,red,observed,1.0,26.24,,red,1,44.27,0,-26.24
2457,81.982,red,observed,1.0,26.5,,red,1,44.27,0,-26.5
2460,82.082,red,observed,1.0,26.24,,red,1,44.03,0,-26.24
2463,82.182,red,observed,1.0,25.87,,red,1,43.79,0,-25.87
2466,82.282,red,observed,1.0,26.08,,red,1,43.95,0,-26.08
2469,82.382,red,observed,1.0,25.87,,red,1,43.63,0,-25.87
2472,82.482,red,observed,1.0,26.61,,red,1,43.07,0,-26.61
2475,82.582,red,observed,1.0,26.08,,red,1,43.87,0,-26.08
2478,82.683,red,observed,1.0,26.14,,red,1,43.31,0,-26.14
2481,82.783,red,observed,1.0,25.98,,red,1,44.19,0,-25.98
2484,82.883,red,observed,1.0,26.14,,red,1,43.63,0,-26.14
2487,82.983,red,observed,1.0,26.24,,red,1,43.39,0,-26.24
2490,83.083,red,observed,1.0,25.77,,red,1,44.51,0,-25.77
2493,83.183,red,observed,1.0,25.87,,red,1,44.67,0,-25.87
2496,83.283,red,observed,1.0,25.82,,red,1,44.35,0,-25.82
2499,83.383,red,observed,1.0,26.03,,red,1,44.11,0,-26.03
2502,83.483,red,observed,1.0,26.24,,red,1,43.71,0,-26.24
2505,83.584,red,observed,1.0,26.19,,red,1,43.63,0,-26.19
2508,83.684,red,observed,1.0,26.29,,red,1,44.35,0,-26.29
2511,83.784,red,observed,1.0,25.87,,red,1,43.79,0,-25.87
2514,83.884,red,observed,1.0,26.5,,red,1,44.35,0,-26.5
2517,83.984,red,observed,1.0,26.14,,red,1,44.43,0,-26.14
2520,84.084,red,observed,1.0,26.45,,red,1,43.87,0,-26.45
2523,84.184,red,observed,1.0,26.4,,red,1,43.71,0,-26.4
2526,84.284,red,observed,1.0,26.35,,red,1,43.79,0,-26.35
2529,84.384,red,observed,1.0,26.19,,red,1,43.95,0,-26.19
2532,84.484,red,observed,1.0,26.03,,red,1,43.39,0,-26.03
2535,84.584,red,observed,1.0,25.77,,red,1,43.63,0,-25.77
2538,84.685,red,observed,1.0,25.87,,red,1,44.27,0,-25.87
2541,84.785,red,observed,1.0,26.29,,red,1,43.63,0,-26.29
2544,84.885,red,observed,1.0,26.03,,red,1,44.03,0,-26.03
2547,84.985,red,observed,1.0,25.93,,red,1,44.27,0,-25.93
2550,85.085,red,observed,1.0,26.08,,red,1,43.47,0,-26.08
2553,85.185,red,observed,1.0,26.5,,red,1,43.95,0,-26.5
2556,85.285,red,observed,1.0,26.5,,red,1,43.95,0,-26.5
2559,85.385,red,observed,1.0,25.98,,red,1,43.87,0,-25.98
2562,85.485,red,observed,1.0,25.93,,red,1,43.87,0,-25.93
2565,85.586,red,observed,1.0,26.24,,red,1,43.63,0,-26.24
2568,85.686,red,observed,1.0,26.56,,red,1,43.31,0,-26.56
2571,85.786,red,observed,1.0,26.45,,red,1,43.55,0,-26.45
2574,85.886,red,observed,1.0,26.29,,red,1,44.11,0,-26.29
2577,85.986,red,observed,1.0,26.19,,red,1,43.79,0,-26.19
2580,86.086,red,observed,1.0,26.08,,red,1,42.99,0,-26.08
2583,86.186,red,observed,1.0,26.24,,red,1,43.87,0,-26.24
2586,86.286,red,observed,1.0,26.29,,red,1,42.91,0,-26.29
2589,86.386,red,observed,1.0,26.03,,red,1,43.55,0,-26.03
2592,86.486,red,observed,1.0,25.4,,red,1,43.55,0,-25.4
2595,86.586,red,observed,1.0,26.08,,red,1,43.23,0,-26.08
2598,86.687,red,observed,1.0,25.98,,red,1,43.79,0,-25.98
2601,86.787,red,observed,1.0,26.35,,red,1,44.35,0,-26.35
2604,86.887,red,observed,1.0,26.24,,red,1,44.35,0,-26.24
2607,86.987,red,observed,1.0,26.56,,red,1,43.55,0,-26.56
2610,87.087,red,observed,1.0,26.19,,red,1,43.71,0,-26.19
2613,87.187,red,observed,1.0,26.24,,red,1,43.71,0,-26.24
2616,87.287,red,observed,1.0,26.4,,red,1,43.63,0,-26.4
2619,87.387,red,observed,1.0,26.45,,red,1,43.23,0,-26.45
2622,87.487,red,observed,1.0,26.08,,red,1,43.47,0,-26.08
2625,87.588,red,observed,1.0,26.03,,red,1,43.87,0,-26.03
2628,87.688,red,observed,1.0,25.87,,red,1,43.95,0,-25.87
2631,87.788,red,observed,1.0,26.4,,red,1,43.47,0,-26.4
2634,87.888,red,observed,1.0,26.24,,red,1,43.39,0,-26.24
2637,87.988,red,observed,1.0,26.87,,red,1,43.31,0,-26.87
2640,88.088,red,observed,1.0,26.29,,red,1,42.59,0,-26.29
2643,88.188,red,observed,1.0,26.08,,red,1,43.15,0,-26.08
2646,88.288,red,observed,1.0,26.35,,red,1,42.44,0,-26.35
2649,88.388,red,observed,1.0,26.56,,red,1,43.47,0,-26.56
2652,88.488,red,observed,1.0,26.35,,red,1,43.55,0,-26.35
2655,88.588,red,observed,1.0,25.61,,red,1,43.95,0,-25.61
2658,88.689,red,observed,1.0,26.66,,red,1,43.39,0,-26.66
2661,88.789,red,observed,1.0,26.19,,red,1,43.63,0,-26.19
2664,88.889,red,observed,1.0,26.5,,red,1,43.55,0,-26.5
2667,88.989,red,observed,1.0,26.35,,red,1,43.39,0,-26.35
2670,89.089,red,observed,1.0,26.03,,red,1,42.36,0,-26.03
2673,89.189,red,observed,1.0,26.14,,red,1,42.99,0,-26.14
2676,89.289,red,observed,1.0,26.5,,red,1,43.71,0,-26.5
2679,89.389,red,observed,1.0,26.03,,red,1,43.87,0,-26.03
2682,89.489,red,observed,1.0,26.19,,red,1,44.03,0,-26.19
2685,89.59,red,observed,1.0,25.77,,red,1,44.19,0,-25.77
2688,89.69,red,observed,1.0,26.66,,red,1,43.79,0,-26.66
2691,89.79,red,observed,1.0,26.24,,red,1,44.03,0,-26.24
2694,89.89,red,observed,1.0,25.66,,red,1,43.71,0,-25.66
2697,89.99,red,observed,1.0,25.87,,red,1,43.71,0,-25.87
2700,90.09,red,observed,1.0,26.08,,red,1,44.59,0,-26.08
2703,90.19,red,observed,1.0,26.29,,red,1,44.43,0,-26.29
2706,90.29,red,observed,1.0,26.08,,red,1,44.35,0,-26.08
2709,90.39,red,observed,1.0,25.93,,red,1,44.51,0,-25.93
2712,90.49,red,observed,1.0,25.93,,red,1,43.63,0,-25.93
2715,90.59,red,observed,1.0,25.61,,red,1,43.47,0,-25.61
2718,90.691,red,observed,1.0,26.45,,red,1,43.95,0,-26.45
2721,90.791,red,observed,1.0,26.45,,red,1,43.87,0,-26.45
2724,90.891,red,observed,1.0,26.82,,red,1,43.95,0,-26.82
2727,90.991,red,observed,1.0,26.08,,red,1,44.03,0,-26.08
2730,91.091,red,observed,1.0,25.98,,red,1,43.79,0,-25.98
2733,91.191,red,observed,1.0,25.93,,red,1,43.23,0,-25.93
2736,91.291,red,observed,1.0,26.56,,red,1,43.87,0,-26.56
2739,91.391,red,observed,1.0,26.5,,red,1,43.95,0,-26.5
2742,91.491,red,observed,1.0,26.03,,red,1,43.87,0,-26.03
2745,91.592,red,observed,1.0,25.61,,red,1,43.87,0,-25.61
2748,91.692,red,observed,1.0,25.82,,red,1,44.43,0,-25.82
2751,91.792,red,observed,1.0,25.82,,red,1,44.19,0,-25.82
2754,91.892,red,observed,1.0,26.61,,red,1,44.75,0,-26.61
2757,91.992,red,observed,1.0,26.08,,red,1,43.79,0,-26.08
2760,92.092,red,observed,1.0,26.14,,red,1,44.19,0,-26.14
2763,92.192,red,observed,1.0,25.82,,red,1,43.23,0,-25.82
2766,92.292,red,observed,1.0,26.29,,red,1,43.63,0,-26.29
2769,92.392,red,observed,1.0,26.29,,red,1,43.07,0,-26.29
2772,92.492,red,observed,1.0,26.5,,red,1,43.55,0,-26.5
2775,92.592,red,observed,1.0,26.29,,red,1,43.79,0,-26.29
2778,92.693,red,observed,1.0,25.72,,red,1,44.11,0,-25.72
2781,92.793,red,observed,1.0,26.24,,red,1,43.39,0,-26.24
2784,92.893,red,observed,1.0,26.4,,red,1,43.23,0,-26.4
2787,92.993,red,observed,1.0,26.19,,red,1,43.23,0,-26.19
2790,93.093,red,observed,1.0,26.24,,red,1,43.87,0,-26.24
2793,93.193,red,observed,1.0,25.98,,red,1,43.55,0,-25.98
2796,93.293,red,observed,1.0,26.24,,red,1,43.63,0,-26.24
2799,93.393,red,observed,1.0,25.82,,red,1,43.87,0,-25.82
2802,93.493,red,observed,1.0,25.93,,red,1,43.23,0,-25.93
2805,93.594,red,observed,1.0,26.4,,red,1,43.55,0,-26.4
2808,93.694,red,observed,1.0,25.82,,red,1,44.51,0,-25.82
2811,93.794,red,observed,1.0,25.93,,red,1,43.63,0,-25.93
2814,93.894,red,observed,1.0,26.35,,red,1,43.47,0,-26.35
2817,93.994,red,observed,1.0,26.4,,red,1,43.39,0,-26.4
2820,94.094,red,observed,1.0,26.24,,red,1,43.07,0,-26.24
2823,94.194,red,observed,1.0,26.24,,red,1,43.87,0,-26.24
2826,94.294,red,observed,1.0,26.56,,red,1,44.03,0,-26.56
2829,94.394,red,observed,1.0,25.82,,red,1,43.63,0,-25.82
2832,94.494,red,observed,1.0,26.56,,red,1,43.23,0,-26.56
2835,94.594,red,observed,1.0,25.87,,red,1,43.95,0,-25.87
2838,94.695,red,observed,1.0,26.24,,red,1,43.63,0,-26.24
2841,94.795,red,observed,1.0,25.77,,red,1,43.55,0,-25.77
2844,94.895,red,observed,1.0,25.87,,red,1,43.23,0,-25.87
2847,94.995,red,observed,1.0,26.29,,red,1,43.95,0,-26.29
2850,95.095,red,observed,1.0,25.82,,red,1,44.27,0,-25.82
2853,95.195,red,observed,1.0,26.08,,red,1,44.03,0,-26.08
2856,95.295,red,observed,1.0,25.98,,red,1,43.55,0,-25.98
2859,95.395,red,observed,1.0,26.14,,red,1,43.87,0,-26.14
2862,95.495,red,observed,1.0,25.93,,red,1,43.95,0,-25.93
2865,95.596,red,observed,1.0,26.5,,red,1,43.47,0,-26.5
2868,95.696,red,observed,1.0,26.14,,red,1,44.03,0,-26.14
2871,95.796,red,observed,1.0,26.45,,red,1,43.71,0,-26.45
2874,95.896,red,observed,1.0,26.61,,red,1,43.31,0,-26.61
2877,95.996,red,observed,1.0,26.19,,red,1,44.19,0,-26.19
2880,96.096,red,observed,1.0,26.56,,red,1,43.55,0,-26.56
2883,96.196,red,observed,1.0,26.19,,red,1,43.39,0,-26.19
2886,96.296,red,observed,1.0,26.29,,red,1,43.47,0,-26.29
2889,96.396,red,observed,1.0,26.92,,red,1,43.87,0,-26.92
2892,96.496,red,observed,1.0,26.4,,red,1,43.39,0,-26.4
2895,96.596,red,observed,1.0,26.19,,red,1,43.23,0,-26.19
2898,96.697,red,observed,1.0,26.14,,red,1,44.19,0,-26.14
2901,96.797,red,observed,1.0,26.14,,red,1,43.55,0,-26.14
2904,96.897,red,observed,1.0,26.19,,red,1,43.63,0,-26.19
2907,96.997,red,observed,1.0,25.98,,red,1,43.15,0,-25.98
2910,97.097,red,observed,1.0,26.24,,red,1,43.55,0,-26.24
2913,97.197,red,observed,1.0,25.93,,red,1,43.87,0,-25.93
2916,97.297,red,observed,1.0,26.24,,red,1,42.67,0,-26.24
2919,97.397,red,observed,1.0,25.77,,red,1,43.63,0,-25.77
2922,97.497,red,observed,1.0,26.29,,red,1,43.55,0,-26.29
2925,97.598,red,observed,1.0,26.03,,red,1,43.87,0,-26.03
2928,97.698,red,observed,1.0,26.03,,red,1,43.47,0,-26.03
2931,97.798,red,observed,1.0,26.14,,red,1,43.39,0,-26.14
2934,97.898,red,observed,1.0,26.35,,red,1,43.79,0,-26.35
2937,97.998,red,observed,1.0,26.61,,red,1,43.23,0,-26.61
2940,98.098,red,observed,1.0,25.82,,red,1,43.79,0,-25.82
2943,98.198,red,observed,1.0,26.19,,red,1,43.71,0,-26.19
2946,98.298,red,observed,1.0,26.66,,red,1,44.11,0,-26.66
2949,98.398,red,observed,1.0,25.72,,red,1,44.03,0,-25.72
2952,98.498,red,observed,1.0,25.87,,red,1,44.11,0,-25.87
2955,98.598,red,observed,1.0,25.87,,red,1,44.19,0,-25.87
2958,98.699,red,observed,1.0,26.35,,red,1,43.95,0,-26.35
2961,98.799,red,observed,1.0,26.19,,red,1,43.95,0,-26.19
2964,98.899,red,observed,1.0,26.66,,red,1,43.39,0,-26.66
2967,98.999,red,observed,1.0,26.24,,red,1,43.79,0,-26.24
2970,99.099,red,observed,1.0,26.03,,red,1,43.31,0,-26.03
2973,99.199,red,observed,1.0,26.14,,red,1,42.83,0,-26.14
2976,99.299,red,observed,1.0,26.08,,red,1,43.39,0,-26.08
2979,99.399,red,observed,1.0,26.66,,red,1,43.47,0,-26.66
2982,99.499,red,observed,1.0,25.61,,red,1,42.75,0,-25.61
2985,99.6,red,observed,1.0,26.14,,red,1,43.47,0,-26.14
2988,99.7,red,observed,1.0,26.29,,red,1,43.55,0,-26.29
2991,99.8,red,observed,1.0,26.82,,red,1,43.87,0,-26.82
2994,99.9,red,observed,1.0,26.56,,red,1,43.39,0,-26.56
2997,100.0,red,observed,1.0,26.4,,red,1,43.79,0,-26.4
3000,100.1,red,observed,1.0,26.66,,red,1,43.63,0,-26.66
3003,100.2,red,observed,1.0,26.14,,red,1,43.39,0,-26.14
3006,100.3,red,observed,1.0,26.45,,red,1,43.55,0,-26.45
3009,100.4,red,observed,1.0,27.24,,red,1,43.79,0,-27.24
3012,100.5,red,observed,1.0,25.93,,red,1,43.79,0,-25.93
3015,100.6,red,observed,1.0,26.14,,red,1,42.83,0,-26.14
3018,100.701,red,observed,1.0,26.5,,red,1,43.15,0,-26.5
3021,100.801,red,observed,1.0,26.19,,red,1,43.71,0,-26.19
3024,100.901,red,observed,1.0,26.19,,red,1,43.39,0,-26.19
3027,101.001,red,observed,1.0,26.56,,red,1,43.39,0,-26.56
3030,101.101,red,observed,1.0,26.5,,red,1,43.95,0,-26.5
3033,101.201,red,observed,1.0,25.72,,red,1,43.47,0,-25.72
3036,101.301,red,observed,1.0,26.24,,red,1,43.71,0,-26.24
3039,101.401,red,observed,1.0,25.98,,red,1,44.03,0,-25.98
3042,101.501,red,observed,1.0,25.87,,red,1,44.43,0,-25.87
3045,101.602,red,observed,1.0,26.61,,red,1,44.75,0,-26.61
3048,101.702,red,observed,1.0,26.03,,red,1,43.87,0,-26.03
3051,101.802,red,observed,1.0,26.35,,red,1,43.79,0,-26.35
3054,101.902,red,observed,1.0,26.4,,red,1,43.87,0,-26.4
3057,102.002,red,observed,1.0,26.35,,red,1,44.11,0,-26.35
3060,102.102,red,observed,1.0,25.98,,red,1,44.19,0,-25.98
3063,102.202,red,observed,1.0,26.19,,red,1,44.27,0,-26.19
3066,102.302,red,observed,1.0,26.29,,red,1,44.43,0,-26.29
3069,102.402,red,observed,1.0,25.98,,red,1,44.43,0,-25.98
3072,102.502,red,observed,1.0,26.14,,red,1,43.95,0,-26.14
3075,102.602,red,observed,1.0,25.72,,red,1,43.95,0,-25.72
3078,102.703,red,observed,1.0,26.56,,red,1,43.63,0,-26.56
3081,102.803,red,observed,1.0,25.98,,red,1,43.07,0,-25.98
3084,102.903,red,observed,1.0,26.35,,red,1,43.79,0,-26.35
3087,103.003,red,observed,1.0,25.93,,red,1,43.47,0,-25.93
3090,103.103,red,observed,1.0,26.24,,red,1,43.95,0,-26.24
3093,103.203,red,observed,1.0,26.24,,red,1,44.51,0,-26.24
3096,103.303,red,observed,1.0,25.82,,red,1,44.27,0,-25.82
3099,103.403,red,observed,1.0,26.19,,red,1,44.35,0,-26.19
3102,103.503,red,observed,1.0,25.82,,red,1,44.11,0,-25.82
3105,103.604,red,observed,1.0,26.45,,red,1,43.79,0,-26.45
3108,103.704,red,observed,1.0,26.45,,red,1,44.27,0,-26.45
3111,103.804,red,observed,1.0,26.45,,red,1,42.83,0,-26.45
3114,103.904,red,observed,1.0,26.08,,red,1,43.79,0,-26.08
3117,104.004,red,observed,1.0,26.5,,red,1,43.71,0,-26.5
3120,104.104,red,observed,1.0,25.93,,red,1,43.87,0,-25.93
3123,104.204,red,observed,1.0,26.03,,red,1,43.71,0,-26.03
3126,104.304,red,observed,1.0,26.19,,red,1,43.47,0,-26.19
3129,104.404,red,observed,1.0,26.08,,red,1,43.47,0,-26.08
3132,104.504,red,observed,1.0,26.24,,red,1,43.71,0,-26.24
3135,104.604,red,observed,1.0,26.4,,red,1,43.47,0,-26.4
3138,104.705,red,observed,1.0,25.77,,red,1,44.35,0,-25.77
3141,104.805,red,observed,1.0,26.5,,red,1,43.55,0,-26.5
3144,104.905,red,observed,1.0,26.08,,red,1,43.55,0,-26.08
3147,105.005,red,observed,1.0,25.98,,red,1,43.95,0,-25.98
3150,105.105,red,observed,1.0,25.93,,red,1,43.87,0,-25.93
3153,105.205,red,observed,1.0,25.87,,red,1,43.31,0,-25.87
3156,105.305,red,observed,1.0,25.87,,red,1,44.11,0,-25.87
3159,105.405,red,observed,1.0,26.29,,red,1,44.03,0,-26.29
3162,105.505,red,observed,1.0,26.24,,red,1,43.39,0,-26.24
3165,105.606,red,observed,1.0,26.08,,red,1,42.83,0,-26.08
3168,105.706,red,observed,1.0,26.24,,red,1,43.47,0,-26.24
3171,105.806,red,observed,1.0,26.61,,red,1,44.27,0,-26.61
3174,105.906,red,observed,1.0,26.14,,red,1,43.87,0,-26.14
3177,106.006,red,observed,1.0,26.19,,red,1,42.83,0,-26.19
3180,106.106,red,observed,1.0,25.93,,red,1,42.75,0,-25.93
3183,106.206,red,observed,1.0,26.61,,red,1,42.59,0,-26.61
3186,106.306,red,observed,1.0,26.61,,red,1,43.15,0,-26.61
3189,106.406,red,observed,1.0,25.93,,red,1,44.51,0,-25.93
3192,106.506,red,observed,1.0,26.45,,red,1,43.23,0,-26.45
3195,106.606,red,observed,1.0,26.71,,red,1,44.03,0,-26.71
3198,106.707,red,observed,1.0,26.35,,red,1,44.43,0,-26.35
3201,106.807,red,observed,1.0,26.24,,red,1,43.15,0,-26.24
3204,106.907,red,observed,1.0,26.03,,red,1,43.39,0,-26.03
3207,107.007,red,observed,1.0,26.5,,red,1,43.15,0,-26.5
3210,107.107,red,observed,1.0,26.45,,red,1,43.15,0,-26.45
3213,107.207,red,observed,1.0,26.08,,red,1,42.99,0,-26.08
3216,107.307,red,observed,1.0,26.08,,red,1,43.23,0,-26.08
3219,107.407,red,observed,1.0,25.77,,red,1,43.95,0,-25.77
3222,107.507,red,observed,1.0,25.87,,red,1,43.07,0,-25.87
3225,107.608,red,observed,1.0,26.29,,red,1,43.31,0,-26.29
3228,107.708,red,observed,1.0,25.77,,red,1,43.71,0,-25.77
3231,107.808,red,observed,1.0,26.19,,red,1,44.03,0,-26.19
3234,107.908,red,observed,1.0,26.14,,red,1,43.95,0,-26.14
3237,108.008,red,observed,1.0,26.29,,red,1,43.31,0,-26.29
3240,108.108,red,observed,1.0,26.08,,red,1,44.11,0,-26.08
3243,108.208,red,observed,1.0,25.87,,red,1,44.35,0,-25.87
3246,108.308,red,observed,1.0,26.4,,red,1,43.87,0,-26.4
3249,108.408,red,observed,1.0,26.71,,red,1,44.35,0,-26.71
3252,108.508,red,observed,1.0,25.98,,red,1,44.19,0,-25.98
3255,108.608,red,observed,1.0,26.45,,red,1,44.11,0,-26.45
3258,108.709,red,observed,1.0,26.19,,red,1,44.19,0,-26.19
3261,108.809,red,observed,1.0,26.19,,red,1,44.43,0,-26.19
3264,108.909,red,observed,1.0,26.29,,red,1,44.19,0,-26.29
3267,109.009,red,observed,1.0,25.98,,red,1,43.87,0,-25.98
3270,109.109,red,observed,1.0,25.87,,red,1,43.07,0,-25.87
3273,109.209,red,observed,1.0,25.93,,red,1,43.47,0,-25.93
3276,109.309,red,observed,1.0,25.56,,red,1,43.71,0,-25.56
3279,109.409,red,observed,1.0,26.14,,red,1,43.87,0,-26.14
3282,109.509,red,observed,1.0,26.35,,red,1,43.15,0,-26.35
3285,109.61,red,observed,1.0,25.61,,red,1,43.63,0,-25.61
3288,109.71,red,observed,1.0,26.14,,red,1,43.55,0,-26.14
3291,109.81,red,observed,1.0,26.24,,red,1,44.43,0,-26.24
3294,109.91,red,observed,1.0,26.45,,red,1,45.07,0,-26.45
3297,110.01,red,observed,1.0,26.08,,red,1,44.35,0,-26.08
3300,110.11,red,observed,1.0,26.45,,red,1,43.79,0,-26.45
3303,110.21,red,observed,1.0,25.77,,red,1,43.23,0,-25.77
3306,110.31,red,observed,1.0,26.4,,red,1,44.03,0,-26.4
3309,110.41,red,observed,1.0,25.56,,red,1,43.07,0,-25.56
3312,110.51,red,observed,1.0,26.03,,red,1,43.71,0,-26.03
3315,110.61,red,observed,1.0,26.08,,red,1,43.63,0,-26.08
3318,110.711,red,observed,1.0,26.19,,red,1,43.55,0,-26.19
3321,110.811,red,observed,1.0,26.29,,red,1,43.23,0,-26.29
3324,110.911,red,observed,1.0,26.71,,red,1,43.95,0,-26.71
3327,111.011,red,observed,1.0,26.03,,red,1,44.43,0,-26.03
3330,111.111,red,observed,1.0,25.98,,red,1,44.11,0,-25.98
3333,111.211,red,observed,1.0,26.61,,red,1,43.39,0,-26.61
3336,111.311,red,observed,1.0,26.19,,red,1,43.79,0,-26.19
3339,111.411,red,observed,1.0,25.98,,red,1,43.87,0,-25.98
3342,111.511,red,observed,1.0,26.03,,red,1,44.75,0,-26.03
3345,111.612,red,observed,1.0,25.61,,red,1,44.51,0,-25.61
3348,111.712,red,observed,1.0,26.61,,red,1,44.03,0,-26.61
3351,111.812,red,observed,1.0,26.08,,red,1,44.03,0,-26.08
3354,111.912,red,observed,1.0,26.19,,red,1,43.79,0,-26.19
3357,112.012,red,observed,1.0,26.5,,red,1,44.59,0,-26.5
3360,112.112,red,observed,1.0,26.19,,red,1,44.43,0,-26.19
3363,112.212,red,observed,1.0,26.24,,red,1,44.43,0,-26.24
3366,112.312,red,observed,1.0,26.92,,red,1,44.27,0,-26.92
3369,112.412,red,observed,1.0,26.66,,red,1,44.43,0,-26.66
3372,112.512,red,observed,1.0,26.08,,red,1,44.35,0,-26.08
3375,112.612,red,observed,1.0,26.35,,red,1,45.47,0,-26.35
3378,112.713,red,observed,1.0,25.98,,red,1,44.51,0,-25.98
3381,112.813,red,observed,1.0,25.82,,red,1,44.43,0,-25.82
3384,112.913,red,observed,1.0,26.29,,red,1,44.59,0,-26.29
3387,113.013,red,observed,1.0,26.08,,red,1,44.27,0,-26.08
3390,113.113,red,observed,1.0,26.03,,red,1,44.59,0,-26.03
3393,113.213,red,observed,1.0,26.19,,red,1,44.35,0,-26.19
3396,113.313,red,observed,1.0,26.24,,red,1,44.83,0,-26.24
3399,113.413,red,observed,1.0,26.56,,red,1,44.59,0,-26.56
3402,113.513,red,observed,1.0,26.14,,red,1,44.27,0,-26.14
3405,113.614,red,observed,1.0,26.35,,red,1,44.83,0,-26.35
3408,113.714,red,observed,1.0,25.93,,red,1,43.47,0,-25.93
3411,113.814,red,observed,1.0,26.08,,red,1,43.47,0,-26.08
3414,113.914,red,observed,1.0,25.87,,red,1,43.63,0,-25.87
3417,114.014,red,observed,1.0,25.98,,red,1,43.87,0,-25.98
3420,114.114,red,observed,1.0,26.08,,red,1,43.79,0,-26.08
3423,114.214,red,observed,1.0,26.24,,red,1,43.87,0,-26.24
3426,114.314,red,observed,1.0,26.29,,red,1,44.51,0,-26.29
3429,114.414,red,observed,1.0,25.56,,red,1,43.31,0,-25.56
3432,114.514,red,observed,1.0,26.4,,red,1,43.55,0,-26.4
3435,114.614,red,observed,1.0,26.14,,red,1,44.83,0,-26.14
3438,114.715,red,observed,1.0,25.77,,red,1,43.95,0,-25.77
3441,114.815,red,observed,1.0,26.66,,red,1,44.03,0,-26.66
3444,114.915,red,observed,1.0,25.82,,red,1,44.03,0,-25.82
3447,115.015,red,observed,1.0,26.24,,red,1,43.71,0,-26.24
3450,115.115,red,observed,1.0,26.4,,red,1,44.27,0,-26.4
3453,115.215,red,observed,1.0,26.61,,red,1,44.43,0,-26.61
3456,115.315,red,observed,1.0,26.19,,red,1,44.67,0,-26.19
3459,115.415,red,observed,1.0,26.5,,red,1,44.19,0,-26.5
3462,115.515,red,observed,1.0,26.66,,red,1,44.59,0,-26.66
3465,115.616,red,observed,1.0,25.93,,red,1,43.23,0,-25.93
3468,115.716,red,observed,1.0,26.03,,red,1,44.75,0,-26.03
3471,115.816,red,observed,1.0,25.24,,red,1,45.07,0,-25.24
3474,115.916,red,observed,1.0,25.87,,red,1,43.39,0,-25.87
3477,116.016,red,observed,1.0,25.77,,red,1,43.87,0,-25.77
3480,116.116,red,observed,1.0,26.24,,red,1,43.95,0,-26.24
3483,116.216,red,observed,1.0,26.08,,red,1,44.11,0,-26.08
3486,116.316,red,observed,1.0,26.03,,red,1,44.59,0,-26.03
3489,116.416,red,observed,1.0,26.24,,red,1,43.95,0,-26.24
3492,116.516,red,observed,1.0,26.24,,red,1,44.67,0,-26.24
3495,116.616,red,observed,1.0,26.4,,red,1,44.67,0,-26.4
3498,116.717,red,observed,1.0,25.66,,red,1,43.87,0,-25.66
3501,116.817,red,observed,1.0,26.08,,red,1,43.07,0,-26.08
3504,116.917,red,observed,1.0,26.35,,red,1,43.79,0,-26.35
3507,117.017,red,observed,1.0,26.5,,red,1,44.19,0,-26.5
3510,117.117,unknown,low_confidence,1.0,22.36,unclear_lamp_combination,unclear,1,22.41,1,22.36
3513,117.217,green,observed,1.0,25.56,,green,0,-41.96,1,25.56
3516,117.317,green,observed,1.0,25.35,,green,0,-43.31,1,25.35
3519,117.417,green,observed,1.0,25.35,,green,0,-44.51,1,25.35
3522,117.517,green,observed,1.0,25.51,,green,0,-44.35,1,25.51
3525,117.618,green,observed,1.0,25.35,,green,0,-44.35,1,25.35
3528,117.718,green,observed,1.0,25.3,,green,0,-44.11,1,25.3
3531,117.818,green,observed,1.0,25.14,,green,0,-44.19,1,25.14
3534,117.918,green,observed,1.0,25.35,,green,0,-44.27,1,25.35
3537,118.018,green,observed,1.0,25.03,,green,0,-43.71,1,25.03
3540,118.118,green,observed,1.0,25.24,,green,0,-44.43,1,25.24
3543,118.218,green,observed,1.0,25.14,,green,0,-44.35,1,25.14
3546,118.318,green,observed,1.0,25.3,,green,0,-44.67,1,25.3
3549,118.418,green,observed,1.0,24.88,,green,0,-44.43,1,24.88
3552,118.518,green,observed,1.0,24.88,,green,0,-44.35,1,24.88
3555,118.618,green,observed,1.0,24.77,,green,0,-44.27,1,24.77
3558,118.719,green,observed,1.0,24.82,,green,0,-44.91,1,24.82
3561,118.819,green,observed,1.0,24.93,,green,0,-44.67,1,24.93
3564,118.919,green,observed,1.0,24.88,,green,0,-44.11,1,24.88
3567,119.019,green,observed,1.0,24.98,,green,0,-44.51,1,24.98
3570,119.119,green,observed,1.0,25.24,,green,0,-44.51,1,25.24
3573,119.219,green,observed,1.0,24.77,,green,0,-44.59,1,24.77
3576,119.319,green,observed,1.0,25.3,,green,0,-44.43,1,25.3
3579,119.419,green,observed,1.0,24.98,,green,0,-44.67,1,24.98
3582,119.519,green,observed,1.0,25.24,,green,0,-44.99,1,25.24
3585,119.62,green,observed,1.0,25.24,,green,0,-45.39,1,25.24
3588,119.72,green,observed,1.0,24.88,,green,0,-44.35,1,24.88
3591,119.82,green,observed,1.0,25.24,,green,0,-44.03,1,25.24
3594,119.92,green,observed,1.0,25.03,,green,0,-44.11,1,25.03
3597,120.02,green,observed,1.0,25.4,,green,0,-44.27,1,25.4
