t,red0,amber0,green0,red1,amber1,green1,red2,amber2,green2,red3,amber3,green3
20.02,0.008097165991902834,0.005060728744939271,0.0,0.022222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.1201,0.008097165991902834,0.005060728744939271,0.0,0.017063492063492062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.220200000000002,0.008097165991902834,0.005060728744939271,0.0,0.017063492063492062,0.0,0.0,0.0,0.0,0.0,0.0405982905982906,0.0,0.0
20.3203,0.009446693657219974,0.005060728744939271,0.0,0.017063492063492062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.4204,0.008097165991902834,0.005060728744939271,0.0,0.017063492063492062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.520500000000002,0.008097165991902834,0.005060728744939271,0.0,0.017063492063492062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.6206,0.009446693657219974,0.005060728744939271,0.0,0.017063492063492062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.7207,0.008097165991902834,0.005060728744939271,0.0,0.017063492063492062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.820800000000002,0.008097165991902834,0.005060728744939271,0.0,0.017063492063492062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.9209,0.008097165991902834,0.005060728744939271,0.0,0.017063492063492062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.021,0.008097165991902834,0.005060728744939271,0.0,0.017063492063492062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.121100000000002,0.008097165991902834,0.005060728744939271,0.0,0.017063492063492062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.2212,0.008097165991902834,0.005060728744939271,0.0,0.017063492063492062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.3213,0.008097165991902834,0.005060728744939271,0.0,0.017063492063492062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.421400000000002,0.008097165991902834,0.005060728744939271,0.0,0.017063492063492062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.5215,0.008097165991902834,0.005060728744939271,0.0,0.017063492063492062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.6216,0.009446693657219974,0.005060728744939271,0.0,0.017063492063492062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.721700000000002,0.008097165991902834,0.005060728744939271,0.0,0.017063492063492062,0.0,0.0,0.016721491228070175,0.0,0.0,0.0,0.0,0.0
21.8218,0.008097165991902834,0.005060728744939271,0.0,0.017063492063492062,0.0,0.0,0.00932017543859649,0.0,0.0,0.0,0.0,0.0
21.9219,0.008097165991902834,0.005060728744939271,0.0,0.017063492063492062,0.0,0.0,0.0200109649122807,0.0,0.0,0.0,0.0,0.0
22.022000000000002,0.008097165991902834,0.005060728744939271,0.0,0.017857142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.1221,0.008097165991902834,0.005060728744939271,0.0,0.017063492063492062,0.0,0.0,0.010142543859649123,0.0,0.0,0.0,0.0,0.0
22.2222,0.008097165991902834,0.005060728744939271,0.0,0.017063492063492062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.322300000000002,0.008097165991902834,0.005060728744939271,0.0,0.017063492063492062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.4224,0.008097165991902834,0.005060728744939271,0.0,0.017063492063492062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.5225,0.008097165991902834,0.005060728744939271,0.0,0.01746031746031746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.622600000000002,0.008771929824561403,0.005060728744939271,0.0,0.01746031746031746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.7227,0.008097165991902834,0.005060728744939271,0.0,0.01746031746031746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.8228,0.008097165991902834,0.005060728744939271,0.0,0.01746031746031746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.922900000000002,0.008434547908232119,0.005060728744939271,0.0,0.01746031746031746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.023,0.008097165991902834,0.005060728744939271,0.0,0.01746031746031746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.1231,0.008097165991902834,0.005060728744939271,0.0,0.01746031746031746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.223200000000002,0.008097165991902834,0.005060728744939271,0.0,0.01746031746031746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.3233,0.008097165991902834,0.005060728744939271,0.0,0.01746031746031746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.4234,0.008097165991902834,0.005060728744939271,0.0,0.02619047619047619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.523500000000002,0.008097165991902834,0.005060728744939271,0.0,0.01746031746031746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.6236,0.008097165991902834,0.005060728744939271,0.0,0.01746031746031746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.7237,0.008097165991902834,0.005060728744939271,0.0,0.01746031746031746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.823800000000002,0.008097165991902834,0.005060728744939271,0.0,0.01746031746031746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.9239,0.008771929824561403,0.005060728744939271,0.0,0.01746031746031746,0.0,0.0,0.018092105263157895,0.0,0.0,0.0,0.0,0.0
24.024,0.008097165991902834,0.005060728744939271,0.0,0.01746031746031746,0.0,0.0,0.006030701754385965,0.003289473684210526,0.0,0.0,0.0,0.0
24.124100000000002,0.008097165991902834,0.005060728744939271,0.0,0.01746031746031746,0.0,0.0,0.025219298245614034,0.0005482456140350877,0.0,0.0,0.0,0.0
24.2242,0.009446693657219974,0.005060728744939271,0.0,0.01746031746031746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.3243,0.008097165991902834,0.005060728744939271,0.0,0.01746031746031746,0.0,0.0,0.004111842105263158,0.0,0.0,0.0,0.0,0.0
24.424400000000002,0.008097165991902834,0.005060728744939271,0.0,0.01746031746031746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.5245,0.008097165991902834,0.005060728744939271,0.0,0.01746031746031746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.6246,0.008097165991902834,0.005060728744939271,0.0,0.01746031746031746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.724700000000002,0.008097165991902834,0.005060728744939271,0.0,0.01746031746031746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.8248,0.008097165991902834,0.005060728744939271,0.0,0.01746031746031746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.9249,0.008097165991902834,0.005060728744939271,0.0,0.01746031746031746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.025000000000002,0.008434547908232119,0.004723346828609987,0.0,0.01746031746031746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.1251,0.008434547908232119,0.004723346828609987,0.0,0.01746031746031746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.2252,0.008771929824561403,0.004723346828609987,0.0,0.01746031746031746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.325300000000002,0.008434547908232119,0.004723346828609987,0.0,0.017063492063492062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.4254,0.008434547908232119,0.004723346828609987,0.0,0.017063492063492062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.5255,0.009109311740890687,0.004723346828609987,0.0,0.017063492063492062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.625600000000002,0.008434547908232119,0.004723346828609987,0.0,0.017063492063492062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.7257,0.008434547908232119,0.004723346828609987,0.0,0.017063492063492062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.8258,0.009109311740890687,0.004723346828609987,0.0,0.017063492063492062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.925900000000002,0.008434547908232119,0.004723346828609987,0.0,0.017063492063492062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.026,0.008434547908232119,0.004723346828609987,0.0,0.01746031746031746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.1261,0.008771929824561403,0.004723346828609987,0.0,0.01746031746031746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.226200000000002,0.009784075573549258,0.004723346828609987,0.0,0.01746031746031746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.3263,0.008771929824561403,0.004723346828609987,0.0,0.01746031746031746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.4264,0.008771929824561403,0.004723346828609987,0.0,0.01746031746031746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.526500000000002,0.009109311740890687,0.004723346828609987,0.0,0.01746031746031746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.6266,0.008771929824561403,0.004723346828609987,0.0,0.01746031746031746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.7267,0.008771929824561403,0.004723346828609987,0.0,0.01746031746031746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.826800000000002,0.008434547908232119,0.004723346828609987,0.0,0.01746031746031746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.9269,0.008434547908232119,0.004723346828609987,0.0,0.01746031746031746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.027,0.008771929824561403,0.004723346828609987,0.0,0.01746031746031746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.127100000000002,0.009446693657219974,0.004723346828609987,0.0,0.01746031746031746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.2272,0.009109311740890687,0.004723346828609987,0.0,0.01746031746031746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.3273,0.008434547908232119,0.004723346828609987,0.0,0.01746031746031746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.427400000000002,0.008434547908232119,0.004723346828609987,0.0,0.01746031746031746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.5275,0.009109311740890687,0.004723346828609987,0.0,0.01746031746031746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.6276,0.008434547908232119,0.004723346828609987,0.0,0.01746031746031746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.727700000000002,0.008434547908232119,0.004723346828609987,0.0,0.01746031746031746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.8278,0.009109311740890687,0.004723346828609987,0.0,0.01746031746031746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.9279,0.008434547908232119,0.004723346828609987,0.0,0.01746031746031746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.028000000000002,0.008434547908232119,0.004723346828609987,0.0,0.01746031746031746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.1281,0.008434547908232119,0.004723346828609987,0.0,0.01746031746031746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.2282,0.008434547908232119,0.004723346828609987,0.0,0.039285714285714285,0.0,0.0003968253968253968,0.0,0.0,0.0,0.0,0.0,0.0
28.328300000000002,0.008434547908232119,0.004723346828609987,0.0,0.01746031746031746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.4284,0.008434547908232119,0.004723346828609987,0.0,0.01865079365079365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.5285,0.008771929824561403,0.004723346828609987,0.0,0.059126984126984125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.628600000000002,0.008434547908232119,0.004723346828609987,0.0,0.03968253968253968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.7287,0.008434547908232119,0.004723346828609987,0.0,0.01746031746031746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.8288,0.008771929824561403,0.004723346828609987,0.0,0.01746031746031746,0.0,0.0,0.0,0.0,0.0,0.00641025641025641,0.0,0.0
28.928900000000002,0.008434547908232119,0.004723346828609987,0.0,0.01746031746031746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.029,0.008434547908232119,0.005060728744939271,0.0,0.01746031746031746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.1291,0.008771929824561403,0.005060728744939271,0.0,0.01746031746031746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.229200000000002,0.008434547908232119,0.005060728744939271,0.0,0.01746031746031746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.3293,0.008434547908232119,0.005060728744939271,0.0,0.01746031746031746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.4294,0.008771929824561403,0.005060728744939271,0.0,0.01746031746031746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.529500000000002,0.008434547908232119,0.005060728744939271,0.0,0.01746031746031746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.6296,0.008434547908232119,0.005060728744939271,0.0,0.01746031746031746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.7297,0.008434547908232119,0.005060728744939271,0.0,0.01746031746031746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.8298,0.009109311740890687,0.005060728744939271,0.0,0.01746031746031746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.9299,0.008434547908232119,0.005060728744939271,0.0,0.01746031746031746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.03,0.008434547908232119,0.005060728744939271,0.0,0.01746031746031746,0.0,0.0,0.017269736842105265,0.0,0.0,0.0,0.0,0.0
30.1301,0.009109311740890687,0.005060728744939271,0.0,0.01746031746031746,0.0,0.0,0.010142543859649123,0.0,0.0013706140350877192,0.0,0.0,0.0
30.2302,0.008434547908232119,0.005060728744939271,0.0,0.01746031746031746,0.0,0.0,0.03673245614035088,0.0,0.0,0.0,0.0,0.0
30.3303,0.008434547908232119,0.005060728744939271,0.0,0.01746031746031746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.4304,0.009109311740890687,0.005060728744939271,0.0,0.01746031746031746,0.0,0.0,0.010416666666666666,0.0,0.0,0.0,0.0,0.0
30.5305,0.008434547908232119,0.005060728744939271,0.0,0.01746031746031746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.6306,0.008434547908232119,0.005060728744939271,0.0,0.01746031746031746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.7307,0.009109311740890687,0.005060728744939271,0.0,0.01746031746031746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.8308,0.009109311740890687,0.005060728744939271,0.0,0.01746031746031746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.9309,0.008434547908232119,0.005060728744939271,0.0,0.01746031746031746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31.031,0.008434547908232119,0.005060728744939271,0.0,0.01746031746031746,0.0,0.0,0.0008223684210526315,0.0,0.0,0.0,0.0,0.0
31.1311,0.009109311740890687,0.005060728744939271,0.0,0.01746031746031746,0.0,0.0,0.015350877192982455,0.0,0.0,0.0,0.0,0.0
31.2312,0.008434547908232119,0.005060728744939271,0.0,0.01746031746031746,0.0,0.0,0.010964912280701754,0.0,0.0,0.0,0.0,0.0
31.3313,0.008434547908232119,0.005060728744939271,0.0,0.01746031746031746,0.0,0.0,0.01069078947368421,0.0,0.0,0.0,0.0,0.0
31.4314,0.009109311740890687,0.005060728744939271,0.0,0.01746031746031746,0.0,0.0,0.022478070175438597,0.0,0.001918859649122807,0.0,0.0,0.0
31.5315,0.008434547908232119,0.005060728744939271,0.0,0.01904761904761905,0.009523809523809525,0.0,0.015076754385964912,0.0,0.00027412280701754384,0.0,0.0,0.0
31.6316,0.008434547908232119,0.005060728744939271,0.0,0.01904761904761905,0.009523809523809525,0.0,0.011239035087719298,0.0,0.0,0.0,0.0,0.0
31.7317,0.008771929824561403,0.005060728744939271,0.0,0.01904761904761905,0.009523809523809525,0.0,0.010142543859649123,0.0,0.0,0.0,0.0,0.0
31.8318,0.008434547908232119,0.005060728744939271,0.0,0.01904761904761905,0.009523809523809525,0.0,0.003289473684210526,0.0,0.0,0.0,0.0,0.0
31.9319,0.008434547908232119,0.005060728744939271,0.0,0.01904761904761905,0.009523809523809525,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.032000000000004,0.008434547908232119,0.005060728744939271,0.0,0.01865079365079365,0.00992063492063492,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.1321,0.009109311740890687,0.005060728744939271,0.0,0.01865079365079365,0.00992063492063492,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.2322,0.008434547908232119,0.005060728744939271,0.0,0.01865079365079365,0.009523809523809525,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.332300000000004,0.008434547908232119,0.005060728744939271,0.0,0.01865079365079365,0.009523809523809525,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.4324,0.009109311740890687,0.005060728744939271,0.0,0.01865079365079365,0.009523809523809525,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.5325,0.008434547908232119,0.005060728744939271,0.0,0.01865079365079365,0.009523809523809525,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.632600000000004,0.008097165991902834,0.004723346828609987,0.0,0.01865079365079365,0.009523809523809525,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.7327,0.008771929824561403,0.004723346828609987,0.0,0.01865079365079365,0.009523809523809525,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.8328,0.008097165991902834,0.004723346828609987,0.0,0.01865079365079365,0.009523809523809525,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.932900000000004,0.008097165991902834,0.004723346828609987,0.0,0.01865079365079365,0.009523809523809525,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33.033,0.008771929824561403,0.004723346828609987,0.0,0.01865079365079365,0.009523809523809525,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33.1331,0.008097165991902834,0.004723346828609987,0.0,0.01865079365079365,0.009523809523809525,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33.233200000000004,0.008097165991902834,0.004723346828609987,0.0,0.01865079365079365,0.009523809523809525,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33.3333,0.008097165991902834,0.004723346828609987,0.0,0.01865079365079365,0.009523809523809525,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33.4334,0.008771929824561403,0.005060728744939271,0.0,0.01904761904761905,0.00992063492063492,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33.533500000000004,0.008097165991902834,0.005398110661268556,0.0,0.01904761904761905,0.00992063492063492,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33.6336,0.007422402159244264,0.005060728744939271,0.0,0.01904761904761905,0.00992063492063492,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33.7337,0.008097165991902834,0.005060728744939271,0.0,0.01904761904761905,0.00992063492063492,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33.833800000000004,0.007422402159244264,0.005060728744939271,0.0,0.01904761904761905,0.00992063492063492,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33.9339,0.007422402159244264,0.005060728744939271,0.0,0.01904761904761905,0.00992063492063492,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.034,0.008434547908232119,0.005060728744939271,0.0,0.01904761904761905,0.00992063492063492,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.134100000000004,0.007422402159244264,0.005060728744939271,0.0,0.01904761904761905,0.00992063492063492,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.2342,0.007422402159244264,0.005060728744939271,0.0,0.01904761904761905,0.00992063492063492,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.3343,0.007422402159244264,0.005060728744939271,0.0,0.01904761904761905,0.00992063492063492,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.434400000000004,0.007422402159244264,0.005060728744939271,0.0,0.01904761904761905,0.00992063492063492,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.5345,0.0,0.0,0.009784075573549258,0.01626984126984127,0.0,0.01507936507936508,0.0,0.0,0.0,0.0,0.0,0.0
34.6346,0.0,0.0,0.010121457489878543,0.011507936507936509,0.0,0.01507936507936508,0.0,0.0,0.0,0.0,0.0,0.0
34.734700000000004,0.0006747638326585695,0.0,0.010458839406207827,0.0,0.0,0.014682539682539682,0.0,0.0,0.0,0.0,0.0,0.0
34.8348,0.0,0.0,0.010458839406207827,0.0,0.0,0.014682539682539682,0.0,0.0,0.0,0.0,0.0,0.0
34.9349,0.0,0.0,0.010458839406207827,0.0,0.0,0.014682539682539682,0.0,0.0,0.0,0.0,0.0,0.0
35.035000000000004,0.0006747638326585695,0.0,0.010796221322537112,0.0,0.0,0.014682539682539682,0.0,0.0,0.0,0.0,0.0,0.0
35.1351,0.0,0.0,0.010458839406207827,0.0,0.0,0.014682539682539682,0.0,0.0,0.0,0.0,0.0,0.0
35.2352,0.0,0.0,0.010458839406207827,0.0,0.0,0.014682539682539682,0.0,0.0,0.0,0.0,0.0,0.0
35.335300000000004,0.00033738191632928474,0.0,0.010458839406207827,0.0,0.0,0.014682539682539682,0.0,0.0,0.0,0.0,0.0,0.0
35.4354,0.0,0.0,0.010458839406207827,0.0,0.0,0.014682539682539682,0.0,0.0,0.0,0.0,0.0,0.0
35.5355,0.0,0.0,0.010458839406207827,0.0,0.0,0.014682539682539682,0.0,0.0,0.0,0.0,0.0,0.0
35.635600000000004,0.0,0.0,0.010458839406207827,0.0,0.0,0.014682539682539682,0.0008223684210526315,0.0,0.0,0.0,0.0,0.0
35.7357,0.0,0.0,0.010458839406207827,0.0,0.0,0.01626984126984127,0.0,0.0,0.0,0.0,0.0,0.0
35.8358,0.0,0.0,0.010458839406207827,0.0,0.0,0.014682539682539682,0.0027412280701754384,0.0,0.0,0.0,0.0,0.0
35.935900000000004,0.0,0.0,0.010121457489878543,0.0,0.0,0.014682539682539682,0.0,0.0,0.0,0.0,0.0,0.0
36.036,0.0016869095816464238,0.0,0.010458839406207827,0.0,0.0,0.014682539682539682,0.0,0.0,0.0,0.0,0.0,0.0
36.1361,0.0,0.0,0.010458839406207827,0.0,0.0,0.014682539682539682,0.0,0.0,0.0,0.0,0.0,0.0
36.236200000000004,0.0,0.0,0.010458839406207827,0.0,0.0,0.014682539682539682,0.0,0.0,0.0,0.0,0.0,0.0
36.3363,0.0,0.0,0.010458839406207827,0.0,0.0,0.014682539682539682,0.0,0.0,0.0,0.0,0.0,0.0
36.4364,0.0,0.0,0.010458839406207827,0.0,0.0,0.014682539682539682,0.0,0.0,0.0,0.0,0.0,0.0
36.536500000000004,0.0,0.0,0.010121457489878543,0.0,0.0,0.014682539682539682,0.0,0.0,0.0,0.0,0.0,0.0
36.6366,0.0,0.0,0.010121457489878543,0.0,0.0,0.014682539682539682,0.0,0.0,0.0,0.0,0.0,0.0
36.7367,0.0,0.0,0.010121457489878543,0.0,0.0,0.014682539682539682,0.0,0.0,0.0,0.0,0.0,0.0
36.836800000000004,0.0,0.0,0.010121457489878543,0.0,0.0,0.014682539682539682,0.0,0.0,0.0,0.0,0.0,0.0
36.9369,0.0,0.0,0.010121457489878543,0.0,0.0,0.014682539682539682,0.0,0.0,0.0,0.0,0.0,0.0
37.037,0.0010121457489878543,0.0,0.010121457489878543,0.0,0.0,0.014682539682539682,0.0,0.0,0.0,0.0,0.0,0.0
37.137100000000004,0.0,0.0,0.010121457489878543,0.0,0.0,0.014682539682539682,0.0,0.0,0.0,0.0,0.0,0.0
37.2372,0.0,0.0,0.010121457489878543,0.0,0.0,0.014682539682539682,0.0,0.0,0.0,0.0,0.0,0.0
37.3373,0.0,0.0,0.010121457489878543,0.0,0.0,0.014682539682539682,0.0,0.0,0.0,0.0,0.0,0.0
37.437400000000004,0.0,0.0,0.010121457489878543,0.0,0.0,0.014682539682539682,0.0,0.0,0.0,0.0,0.0,0.0
37.5375,0.0,0.0,0.010121457489878543,0.0,0.0,0.01507936507936508,0.0,0.0,0.0,0.0,0.0,0.0
37.6376,0.001349527665317139,0.0,0.010121457489878543,0.0,0.0,0.01507936507936508,0.0,0.0,0.0,0.0,0.0,0.0
37.737700000000004,0.0,0.0,0.010121457489878543,0.0,0.0,0.01507936507936508,0.0,0.0,0.0,0.0,0.0,0.0
37.8378,0.0,0.0,0.010121457489878543,0.0,0.0,0.014682539682539682,0.0,0.0,0.0,0.0,0.0,0.0
37.9379,0.001349527665317139,0.0,0.010121457489878543,0.0,0.0,0.014682539682539682,0.0,0.0,0.0,0.0,0.0,0.0
38.038000000000004,0.0,0.0,0.010121457489878543,0.0,0.0,0.01507936507936508,0.0,0.0,0.0,0.0,0.0,0.0
38.1381,0.0,0.0,0.010121457489878543,0.0,0.0,0.014682539682539682,0.0,0.0,0.0,0.0,0.0,0.0
38.2382,0.0010121457489878543,0.0,0.010121457489878543,0.0,0.0,0.014682539682539682,0.0,0.0,0.0,0.0,0.0,0.0
38.338300000000004,0.0,0.0,0.010121457489878543,0.004761904761904762,0.0,0.01507936507936508,0.0,0.0,0.0,0.0,0.0,0.0
38.4384,0.0,0.0,0.010121457489878543,0.0,0.0,0.014682539682539682,0.0,0.0,0.0,0.0,0.0,0.0
38.5385,0.0,0.0,0.010121457489878543,0.005555555555555556,0.0,0.014682539682539682,0.0,0.0,0.0,0.0202991452991453,0.0,0.0
38.638600000000004,0.0,0.0,0.010121457489878543,0.0,0.0,0.014682539682539682,0.0,0.0,0.0,0.0,0.0,0.0
38.7387,0.0,0.0,0.010121457489878543,0.0,0.0,0.014682539682539682,0.0,0.0,0.0,0.0010683760683760685,0.0,0.0
38.8388,0.0,0.0,0.010121457489878543,0.0,0.0,0.014682539682539682,0.0,0.0,0.0,0.0,0.0,0.0
38.938900000000004,0.0,0.0,0.010121457489878543,0.0,0.0,0.014682539682539682,0.0,0.0,0.0,0.0,0.0,0.0
39.039,0.0,0.0,0.010121457489878543,0.0,0.0,0.014682539682539682,0.0,0.0,0.0,0.0,0.0,0.0
39.1391,0.0,0.0,0.010121457489878543,0.0,0.0,0.01507936507936508,0.0,0.0,0.0,0.0,0.0,0.0
39.239200000000004,0.0,0.0,0.010121457489878543,0.0,0.0,0.01507936507936508,0.0,0.0,0.0,0.0,0.0,0.0
39.3393,0.0,0.0,0.010458839406207827,0.0,0.0,0.014682539682539682,0.0,0.0,0.0,0.0,0.0,0.0
39.4394,0.0,0.0,0.010121457489878543,0.0,0.0,0.014682539682539682,0.0,0.0,0.0,0.0,0.0,0.0
39.539500000000004,0.0,0.0,0.009784075573549258,0.0,0.0,0.014682539682539682,0.0,0.0,0.0,0.0,0.0,0.0
39.6396,0.0,0.0,0.010458839406207827,0.0,0.0,0.014682539682539682,0.0,0.0,0.0,0.0,0.0,0.0
39.7397,0.0,0.0,0.009784075573549258,0.0,0.0,0.014682539682539682,0.0,0.0,0.0,0.0,0.0,0.0
39.839800000000004,0.0,0.0,0.009784075573549258,0.0,0.0,0.014682539682539682,0.0,0.0,0.0,0.0,0.0,0.0
39.9399,0.0,0.0,0.009784075573549258,0.0,0.0,0.014682539682539682,0.0,0.0,0.0,0.0,0.0,0.0
40.04,0.0,0.0,0.010458839406207827,0.005555555555555556,0.0,0.014682539682539682,0.0,0.0,0.0,0.0,0.0,0.0
