frame,t,state,red_score,green_score,before_v2_rule
2142,71.471,red,106.6,-0.4,red
2145,71.572,red,107.1,-1.1,red
2148,71.672,red,106.9,-0.6,red
2151,71.772,red,107.4,0.1,red
2154,71.872,red,108.2,-0.9,red
2157,71.972,red,106.5,-0.5,red
2160,72.072,red,107.7,-0.1,red
2163,72.172,red,107.0,-0.3,red
2166,72.272,red,107.1,-1.1,red
2169,72.372,red,107.6,-0.3,red
2172,72.472,red,107.3,0.5,red
2175,72.572,red,106.0,0.2,red
2178,72.673,red,109.1,-0.7,red
2181,72.773,red,107.2,-0.3,red
2184,72.873,red,107.2,-0.3,red
2187,72.973,red,107.5,-0.8,red
2190,73.073,red,107.2,-1.1,red
2193,73.173,red,107.1,-1.1,red
2196,73.273,red,105.5,-2.0,red
2199,73.373,red,106.4,-1.4,red
2202,73.473,red,106.1,-0.4,red
2205,73.574,red,108.0,-0.2,red
2208,73.674,red,107.0,-0.7,red
2211,73.774,red,107.2,-1.4,red
2214,73.874,red,106.6,-1.4,red
2217,73.974,red,107.0,-1.7,red
2220,74.074,red,107.4,-0.4,red
2223,74.174,red,107.8,-0.8,red
2226,74.274,red,107.6,-0.2,red
2229,74.374,red,108.2,-1.1,red
2232,74.474,red,107.3,-0.4,red
2235,74.574,red,107.7,-1.8,red
2238,74.675,red,107.2,-1.5,red
2241,74.775,red,108.5,-0.4,red
2244,74.875,red,106.7,0.1,red
2247,74.975,red,107.2,-0.2,red
2250,75.075,red,106.8,-0.9,red
2253,75.175,red,106.9,-1.5,red
2256,75.275,red,107.0,-0.4,red
2259,75.375,red,107.4,-1.2,red
2262,75.475,red,106.9,-1.3,red
2265,75.576,red,106.5,-1.0,red
2268,75.676,red,108.2,0.2,red
2271,75.776,red,107.5,-1.4,red
2274,75.876,red,108.3,-1.0,red
2277,75.976,red,108.4,-0.1,red
2280,76.076,red,109.2,-1.1,red
2283,76.176,red,108.8,-1.6,red
2286,76.276,red,109.5,-1.4,red
2289,76.376,red,108.1,-0.9,red
2292,76.476,red,108.4,-0.7,red
2295,76.576,red,108.1,-0.7,red
2298,76.677,red,107.3,-0.2,red
2301,76.777,red,107.0,-0.5,red
2304,76.877,red,107.1,-1.9,red
2307,76.977,red,107.5,-1.7,red
2310,77.077,red,106.9,-2.0,red
2313,77.177,red,107.1,-1.3,red
2316,77.277,red,108.5,-0.7,red
2319,77.377,red,109.7,-0.4,red
2322,77.477,red,108.4,-1.1,red
2325,77.578,red,108.3,0.0,red
2328,77.678,red,108.8,0.4,red
2331,77.778,red,108.7,-0.7,red
2334,77.878,red,108.5,-1.6,red
2337,77.978,red,108.4,-1.8,red
2340,78.078,red,107.4,-0.6,red
2343,78.178,red,107.6,-0.5,red
2346,78.278,red,108.0,-0.9,red
2349,78.378,red,107.8,0.6,red
2352,78.478,red,107.3,-0.7,red
2355,78.578,red,108.2,0.6,red
2358,78.679,red,107.9,-0.1,red
2361,78.779,red,107.5,-1.0,red
2364,78.879,red,106.8,-1.1,red
2367,78.979,red,107.8,-0.9,red
2370,79.079,red,108.4,-0.1,red
2373,79.179,red,106.7,-0.5,red
2376,79.279,red,107.5,-1.3,red
2379,79.379,red,108.4,-0.4,red
2382,79.479,red,108.8,0.1,red
2385,79.58,red,108.9,-0.7,red
2388,79.68,red,108.7,-1.5,red
2391,79.78,red,109.4,-0.5,red
2394,79.88,red,108.9,-0.2,red
2397,79.98,red,106.5,-1.5,red
2400,80.08,red,108.0,-0.8,red
2403,80.18,red,108.0,-0.4,red
2406,80.28,red,108.4,-1.2,red
2409,80.38,red,107.7,-0.8,red
2412,80.48,red,108.6,-0.4,red
2415,80.58,red,109.2,0.4,red
2418,80.681,red,108.8,-0.6,red
2421,80.781,red,109.1,-0.7,red
2424,80.881,red,107.6,-0.0,red
2427,80.981,red,108.0,0.1,red
2430,81.081,red,107.9,-0.5,red
2433,81.181,red,106.8,-1.1,red
2436,81.281,red,109.7,-0.5,red
2439,81.381,red,107.6,-1.0,red
2442,81.481,red,108.1,-0.9,red
2445,81.582,red,108.4,-1.6,red
2448,81.682,red,107.4,-1.9,red
2451,81.782,red,107.4,-0.8,red
2454,81.882,red,107.1,-1.2,red
2457,81.982,red,108.1,-0.7,red
2460,82.082,red,108.5,-0.2,red
2463,82.182,red,107.6,-1.7,red
2466,82.282,red,107.1,-1.2,red
2469,82.382,red,109.0,-1.1,red
2472,82.482,red,107.1,-1.3,red
2475,82.582,red,108.0,-1.3,red
2478,82.683,red,108.1,-1.0,red
2481,82.783,red,107.3,-0.4,red
2484,82.883,red,107.7,-1.2,red
2487,82.983,red,107.3,-1.2,red
2490,83.083,red,106.9,-1.2,red
2493,83.183,red,107.0,-1.3,red
2496,83.283,red,107.4,-0.7,red
2499,83.383,red,106.3,-1.5,red
2502,83.483,red,107.3,-0.9,red
2505,83.584,red,107.8,-0.8,red
2508,83.684,red,107.6,-0.2,red
2511,83.784,red,107.1,-1.8,red
2514,83.884,red,108.3,0.3,red
2517,83.984,red,107.2,-0.4,red
2520,84.084,red,108.8,-1.3,red
2523,84.184,red,107.6,-1.1,red
2526,84.284,red,106.7,-0.6,red
2529,84.384,red,106.7,-0.5,red
2532,84.484,red,108.1,-0.8,red
2535,84.584,red,108.0,-0.7,red
2538,84.685,red,106.9,-0.6,red
2541,84.785,red,107.5,-0.2,red
2544,84.885,red,106.4,-0.7,red
2547,84.985,red,108.6,-1.2,red
2550,85.085,red,106.6,-1.1,red
2553,85.185,red,107.0,-0.7,red
2556,85.285,red,108.2,-1.0,red
2559,85.385,red,107.2,-1.8,red
2562,85.485,red,108.0,-0.5,red
2565,85.586,red,108.0,-1.1,red
2568,85.686,red,107.8,-1.0,red
2571,85.786,red,108.3,-0.7,red
2574,85.886,red,108.1,-1.4,red
2577,85.986,red,108.9,-1.5,red
2580,86.086,red,107.7,-1.4,red
2583,86.186,red,106.5,-1.0,red
2586,86.286,red,106.7,0.4,red
2589,86.386,red,108.1,-0.9,red
2592,86.486,red,107.9,-1.3,red
2595,86.586,red,107.8,-1.1,red
2598,86.687,red,106.3,-0.7,red
2601,86.787,red,107.1,0.8,red
2604,86.887,red,107.9,-2.2,red
2607,86.987,red,106.2,1.1,red
2610,87.087,red,105.5,0.3,red
2613,87.187,red,106.2,0.0,red
2616,87.287,red,108.8,-0.8,red
2619,87.387,red,108.3,-0.5,red
2622,87.487,red,107.3,-1.2,red
2625,87.588,red,106.4,-1.0,red
2628,87.688,red,107.8,-1.7,red
2631,87.788,red,107.0,-1.5,red
2634,87.888,red,107.0,-0.6,red
2637,87.988,red,107.1,-1.1,red
2640,88.088,red,108.4,-0.6,red
2643,88.188,red,107.2,0.3,red
2646,88.288,red,108.5,-1.3,red
2649,88.388,red,107.4,-1.1,red
2652,88.488,red,109.3,-0.9,red
2655,88.588,red,108.2,-0.8,red
2658,88.689,red,107.1,0.0,red
2661,88.789,red,107.2,-0.8,red
2664,88.889,red,107.4,-1.0,red
2667,88.989,red,106.7,-1.8,red
2670,89.089,red,108.2,-0.9,red
2673,89.189,red,108.3,0.2,red
2676,89.289,red,109.0,-1.2,red
2679,89.389,red,107.9,-0.8,red
2682,89.489,red,107.9,0.2,red
2685,89.59,red,108.0,-0.9,red
2688,89.69,red,108.7,-1.5,red
2691,89.79,red,107.9,-1.5,red
2694,89.89,red,106.9,-1.6,red
2697,89.99,red,107.1,-0.9,red
2700,90.09,red,107.4,-0.7,red
2703,90.19,red,108.0,-0.4,red
2706,90.29,red,108.4,-0.2,red
2709,90.39,red,107.6,-0.3,red
2712,90.49,red,108.5,-0.6,red
2715,90.59,red,108.1,-0.2,red
2718,90.691,red,107.0,-0.3,red
2721,90.791,red,108.2,-1.2,red
2724,90.891,red,107.8,-1.4,red
2727,90.991,red,107.9,-0.8,red
2730,91.091,red,107.3,0.4,red
2733,91.191,red,108.3,-0.5,red
2736,91.291,red,107.2,0.1,red
2739,91.391,red,107.7,-1.3,red
2742,91.491,red,108.2,0.1,red
2745,91.592,red,105.9,0.2,red
2748,91.692,red,108.1,-0.5,red
2751,91.792,red,107.6,-1.0,red
2754,91.892,red,107.4,-1.2,red
2757,91.992,red,106.8,-1.8,red
2760,92.092,red,107.9,-0.0,red
2763,92.192,red,107.7,0.1,red
2766,92.292,red,108.4,-0.9,red
2769,92.392,red,107.8,-1.2,red
2772,92.492,red,107.8,-0.3,red
2775,92.592,red,107.9,-0.8,red
2778,92.693,red,107.8,-1.5,red
2781,92.793,red,107.3,-0.2,red
2784,92.893,red,107.3,-2.3,red
2787,92.993,red,108.1,-1.3,red
2790,93.093,red,108.3,-0.8,red
2793,93.193,red,108.1,0.1,red
2796,93.293,red,108.2,-1.1,red
2799,93.393,red,108.2,-1.0,red
2802,93.493,red,108.7,-1.3,red
2805,93.594,red,109.3,-0.9,red
2808,93.694,red,107.2,-0.3,red
2811,93.794,red,106.8,-1.3,red
2814,93.894,red,107.1,1.3,red
2817,93.994,red,109.5,-0.2,red
2820,94.094,red,108.3,-1.0,red
2823,94.194,red,108.3,-1.5,red
2826,94.294,red,108.4,-1.3,red
2829,94.394,red,108.4,-0.1,red
2832,94.494,red,107.9,-0.7,red
2835,94.594,red,108.3,-2.4,red
2838,94.695,red,107.0,-1.9,red
2841,94.795,red,108.1,-1.6,red
2844,94.895,red,107.1,-0.8,red
2847,94.995,red,106.9,-0.6,red
2850,95.095,red,106.4,-0.6,red
2853,95.195,red,106.7,-1.6,red
2856,95.295,red,107.7,-2.5,red
2859,95.395,red,107.5,-1.0,red
2862,95.495,red,107.9,-0.6,red
2865,95.596,red,108.2,-0.6,red
2868,95.696,red,108.6,-0.4,red
2871,95.796,red,108.3,-0.2,red
2874,95.896,red,107.7,-0.6,red
2877,95.996,red,108.0,-0.5,red
2880,96.096,red,107.5,-0.5,red
2883,96.196,red,107.0,-0.2,red
2886,96.296,red,107.8,-0.4,red
2889,96.396,red,107.8,-0.0,red
2892,96.496,red,108.3,0.7,red
2895,96.596,red,107.3,-1.0,red
2898,96.697,red,107.3,0.6,red
2901,96.797,red,107.0,-1.4,red
2904,96.897,red,106.7,0.4,red
2907,96.997,red,106.9,0.3,red
2910,97.097,red,107.7,-0.3,red
2913,97.197,red,107.6,-1.0,red
2916,97.297,red,107.5,-0.3,red
2919,97.397,red,107.3,-1.0,red
2922,97.497,red,107.4,-1.2,red
2925,97.598,red,107.6,-0.2,red
2928,97.698,red,106.6,-1.0,red
2931,97.798,red,106.7,-1.2,red
2934,97.898,red,107.4,-1.2,red
2937,97.998,red,106.2,-0.8,red
2940,98.098,red,107.5,-1.5,red
2943,98.198,red,108.2,-1.7,red
2946,98.298,red,107.9,-0.9,red
2949,98.398,red,106.5,-1.2,red
2952,98.498,red,107.5,-0.3,red
2955,98.598,red,107.9,-0.9,red
2958,98.699,red,107.5,-1.3,red
2961,98.799,red,107.0,-0.3,red
2964,98.899,red,107.9,-0.1,red
2967,98.999,red,107.4,-0.5,red
2970,99.099,red,109.3,-1.1,red
2973,99.199,red,108.8,-0.2,red
2976,99.299,red,107.5,-1.3,red
2979,99.399,red,108.0,-1.0,red
2982,99.499,red,107.7,-0.8,red
2985,99.6,red,107.5,-0.5,red
2988,99.7,red,106.3,-2.1,red
2991,99.8,red,107.0,-0.6,red
2994,99.9,red,108.2,-1.7,red
2997,100.0,red,107.0,0.2,red
3000,100.1,red,107.7,0.3,red
3003,100.2,red,107.4,-1.4,red
3006,100.3,red,107.0,-0.6,red
3009,100.4,red,106.7,0.0,red
3012,100.5,red,107.6,-1.5,red
3015,100.6,red,108.2,-1.4,red
3018,100.701,red,107.8,-2.2,red
3021,100.801,red,108.4,-1.7,red
3024,100.901,red,107.7,-1.7,red
3027,101.001,red,107.0,-0.5,red
3030,101.101,red,106.6,-0.9,red
3033,101.201,red,107.3,-1.4,red
3036,101.301,red,106.2,-1.4,red
3039,101.401,red,107.4,-0.8,red
3042,101.501,red,108.7,-1.5,red
3045,101.602,red,107.5,-1.6,red
3048,101.702,red,109.0,-0.8,red
3051,101.802,red,107.3,-0.8,red
3054,101.902,red,107.0,-1.4,red
3057,102.002,red,108.1,-0.0,red
3060,102.102,red,107.0,-0.9,red
3063,102.202,red,106.8,-1.4,red
3066,102.302,red,106.7,-1.3,red
3069,102.402,red,106.4,-1.4,red
3072,102.502,red,106.7,-0.4,red
3075,102.602,red,107.6,-0.2,red
3078,102.703,red,109.0,-0.9,red
3081,102.803,red,108.5,-1.0,red
3084,102.903,red,105.9,-1.2,red
3087,103.003,red,108.0,-1.4,red
3090,103.103,red,105.8,-0.6,red
3093,103.203,red,107.2,0.3,red
3096,103.303,red,107.6,-0.8,red
3099,103.403,red,106.8,-0.0,red
3102,103.503,red,107.8,-0.9,red
3105,103.604,red,108.1,-0.4,red
3108,103.704,red,107.4,-0.6,red
3111,103.804,red,108.2,-1.5,red
3114,103.904,red,107.3,-0.4,red
3117,104.004,red,107.5,0.7,red
3120,104.104,red,107.2,-0.6,red
3123,104.204,red,108.1,-0.3,red
3126,104.304,red,107.2,-1.2,red
3129,104.404,red,108.5,-0.5,red
3132,104.504,red,108.6,-1.1,red
3135,104.604,red,107.7,-0.0,red
3138,104.705,red,106.7,-1.0,red
3141,104.805,red,106.4,-1.2,red
3144,104.905,red,107.2,-0.8,red
3147,105.005,red,108.1,-0.5,red
3150,105.105,red,109.1,-1.4,red
3153,105.205,red,108.2,-1.4,red
3156,105.305,red,108.2,-1.2,red
3159,105.405,red,107.1,-1.2,red
3162,105.505,red,107.1,-0.3,red
3165,105.606,red,107.9,-0.8,red
3168,105.706,red,107.3,-0.9,red
3171,105.806,red,107.3,-0.6,red
3174,105.906,red,106.2,-0.4,red
3177,106.006,red,107.8,-0.7,red
3180,106.106,red,107.0,-0.7,red
3183,106.206,red,107.1,-0.9,red
3186,106.306,red,106.9,-0.1,red
3189,106.406,red,107.3,0.2,red
3192,106.506,red,105.6,-0.3,red
3195,106.606,red,108.3,-1.1,red
3198,106.707,red,106.9,0.8,red
3201,106.807,red,107.8,-0.1,red
3204,106.907,red,107.5,-1.0,red
3207,107.007,red,108.0,-1.6,red
3210,107.107,red,109.7,-1.5,red
3213,107.207,red,108.9,-1.8,red
3216,107.307,red,109.5,-1.4,red
3219,107.407,red,108.2,-0.9,red
3222,107.507,red,109.0,0.3,red
3225,107.608,red,107.8,0.0,red
3228,107.708,red,107.8,-0.8,red
3231,107.808,red,108.0,-1.1,red
3234,107.908,red,107.7,-1.3,red
3237,108.008,red,108.4,-0.4,red
3240,108.108,red,106.8,-0.9,red
3243,108.208,red,107.1,0.1,red
3246,108.308,red,107.0,-0.2,red
3249,108.408,red,106.4,-0.9,red
3252,108.508,red,106.3,-1.0,red
3255,108.608,red,107.3,-1.6,red
3258,108.709,red,106.4,0.7,red
3261,108.809,red,106.9,-1.1,red
3264,108.909,red,108.1,-0.9,red
3267,109.009,red,108.0,-1.0,red
3270,109.109,red,108.6,-0.3,red
3273,109.209,red,107.5,-1.7,red
3276,109.309,red,107.0,-0.6,red
3279,109.409,red,106.7,-0.9,red
3282,109.509,red,107.9,-1.3,red
3285,109.61,red,106.7,-1.5,red
3288,109.71,red,108.8,-0.3,red
3291,109.81,red,107.9,-0.8,red
3294,109.91,red,108.0,-0.1,red
3297,110.01,red,108.4,-1.3,red
3300,110.11,red,108.3,-0.3,red
3303,110.21,red,108.5,-0.4,red
3306,110.31,red,108.6,-1.2,red
3309,110.41,red,108.7,-0.3,red
3312,110.51,red,108.2,-1.6,red
3315,110.61,red,109.1,-1.4,red
3318,110.711,red,107.7,-0.4,red
3321,110.811,red,108.0,-1.1,red
3324,110.911,red,108.7,-1.8,red
3327,111.011,red,108.7,-0.7,red
3330,111.111,red,106.8,-0.5,red
3333,111.211,red,107.5,-0.2,red
3336,111.311,red,108.4,-0.1,red
3339,111.411,red,107.6,-0.8,red
3342,111.511,red,107.9,1.0,red
3345,111.612,red,107.8,-0.3,red
3348,111.712,red,108.2,-1.0,red
3351,111.812,red,107.3,-0.1,red
3354,111.912,red,106.4,-1.1,red
3357,112.012,red,107.0,-1.0,red
3360,112.112,red,106.4,-1.1,red
3363,112.212,red,106.6,0.5,red
3366,112.312,red,105.2,-0.9,red
3369,112.412,red,105.7,0.4,red
3372,112.512,red,105.5,-1.0,red
3375,112.612,red,106.3,-0.8,red
3378,112.713,red,105.3,-0.3,red
3381,112.813,red,104.9,-0.9,red
3384,112.913,red,104.2,-0.9,red
3387,113.013,red,104.7,0.0,red
3390,113.113,red,102.2,-0.6,red
3393,113.213,red,103.4,-0.5,red
3396,113.313,red,102.7,-0.0,red
3399,113.413,red,102.4,-0.3,red
3402,113.513,red,103.4,-0.1,red
3405,113.614,red,101.5,-0.6,red
3408,113.714,red,101.6,-1.1,red
3411,113.814,red,101.6,-2.4,red
3414,113.914,red,101.3,-0.4,red
3417,114.014,red,101.3,-0.5,red
3420,114.114,red,101.4,-1.1,red
3423,114.214,red,102.0,-1.0,red
3426,114.314,red,101.5,-0.9,red
3429,114.414,red,100.2,-1.1,red
3432,114.514,green,14.4,100.8,green
3435,114.614,green,-1.1,99.0,green
3438,114.715,green,-4.1,101.0,green
3441,114.815,green,-4.3,99.1,green
3444,114.915,green,-3.7,98.9,green
3447,115.015,green,-4.0,99.3,green
3450,115.115,green,-4.8,99.5,green
3453,115.215,green,-4.5,99.9,green
3456,115.315,green,-4.5,99.1,green
3459,115.415,green,-3.3,100.4,green
3462,115.515,green,-2.7,98.7,green
3465,115.616,green,-3.7,100.0,green
3468,115.716,green,-4.7,99.4,green
3471,115.816,green,-4.2,98.6,green
3474,115.916,green,-3.8,99.2,green
3477,116.016,green,-4.0,98.9,green
3480,116.116,green,-4.0,100.0,green
3483,116.216,green,-3.8,98.8,green
3486,116.316,green,-4.8,98.3,green
3489,116.416,green,-4.3,98.0,green
3492,116.516,green,-4.2,97.8,green
3495,116.616,green,-4.5,100.0,green
3498,116.717,green,-3.4,99.3,green
3501,116.817,green,-3.4,99.3,green
3504,116.917,green,-3.4,97.1,green
3507,117.017,green,-3.5,98.5,green
3510,117.117,green,-3.4,98.1,green
3513,117.217,green,-3.7,97.5,green
3516,117.317,green,-3.3,98.3,green
3519,117.417,green,-3.6,97.7,green
3522,117.517,green,-3.1,98.2,green
3525,117.618,green,-3.3,97.1,green
3528,117.718,green,-3.4,98.5,green
3531,117.818,green,-3.6,97.3,green
3534,117.918,green,-3.3,96.5,green
3537,118.018,green,-3.4,97.1,green
3540,118.118,green,-3.2,97.5,green
3543,118.218,green,-3.4,98.3,green
3546,118.318,green,-3.3,97.4,green
3549,118.418,green,-3.9,97.1,green
3552,118.518,green,-2.8,97.6,green
3555,118.618,green,-4.4,97.3,green
3558,118.719,green,-2.3,97.9,green
3561,118.819,green,-3.5,97.7,green
3564,118.919,green,-3.4,97.3,green
3567,119.019,green,-3.9,97.4,green
3570,119.119,green,-3.9,96.3,green
3573,119.219,green,-3.8,97.3,green
3576,119.319,green,-3.1,97.7,green
3579,119.419,green,-2.6,97.1,green
3582,119.519,green,-4.5,96.6,green
3585,119.62,green,-4.0,97.1,green
3588,119.72,green,-3.1,97.6,green
3591,119.82,green,-3.7,97.9,green
3594,119.92,green,-4.4,97.3,green
3597,120.02,green,-3.8,97.0,green
3600,120.12,green,-2.8,97.3,green
3603,120.22,green,-3.9,97.4,green
3606,120.32,green,-3.4,99.4,green
3609,120.42,green,-3.8,97.8,green
3612,120.52,green,-2.9,97.8,green
3615,120.62,green,-3.7,99.6,green
3618,120.721,green,-3.4,98.7,green
3621,120.821,green,-3.4,98.6,green
3624,120.921,green,-4.0,98.2,green
3627,121.021,green,-2.9,98.6,green
3630,121.121,green,-3.8,97.8,green
3633,121.221,green,-4.7,99.3,green
3636,121.321,green,-3.1,96.7,green
3639,121.421,green,-4.3,98.0,green
3642,121.521,green,-4.2,98.5,green
3645,121.622,green,-3.8,98.8,green
3648,121.722,green,-4.4,99.1,green
3651,121.822,green,-3.7,98.2,green
3654,121.922,green,-3.1,97.0,green
3657,122.022,green,-2.7,97.4,green
3660,122.122,green,-3.6,99.8,green
3663,122.222,green,-4.3,98.8,green
3666,122.322,green,-3.3,98.6,green
3669,122.422,green,-3.7,98.9,green
3672,122.522,green,-4.0,97.8,green
3675,122.622,green,-3.8,98.1,green
3678,122.723,green,-3.3,101.5,green
3681,122.823,green,-4.6,98.9,green
3684,122.923,green,-2.8,96.3,green
3687,123.023,green,-3.4,99.1,green
3690,123.123,green,-3.5,95.5,green
3693,123.223,green,-3.6,99.9,green
3696,123.323,green,-3.0,102.3,green
3699,123.423,green,-3.3,98.2,green
3702,123.523,green,-3.3,97.4,green
3705,123.624,green,-3.7,100.3,green
3708,123.724,green,-3.4,98.2,green
3711,123.824,green,-4.4,104.9,green
3714,123.924,green,-3.7,103.9,green
3717,124.024,green,-3.8,102.0,green
3720,124.124,green,-4.1,105.4,green
3723,124.224,green,-3.8,104.3,green
3726,124.324,green,-3.9,101.9,green
3729,124.424,green,-3.4,100.3,green
3732,124.524,green,-2.6,103.0,green
3735,124.624,green,-3.2,102.6,green
3738,124.725,green,-4.2,101.6,green
3741,124.825,green,-2.7,101.8,green
3744,124.925,green,-2.9,101.0,green
3747,125.025,green,-4.2,101.7,green
3750,125.125,green,-3.9,101.0,green
3753,125.225,green,-4.3,100.4,green
3756,125.325,green,-3.7,102.6,green
3759,125.425,green,-4.2,100.3,green
3762,125.525,green,-3.0,102.1,green
3765,125.626,green,-4.2,104.7,green
3768,125.726,green,-3.6,103.7,green
3771,125.826,green,-3.6,103.4,green
3774,125.926,green,-4.8,102.2,green
3777,126.026,green,-4.0,100.3,green
3780,126.126,green,-4.5,101.6,green
3783,126.226,green,-4.1,101.0,green
3786,126.326,green,-3.2,98.3,green
3789,126.426,green,-3.4,101.3,green
3792,126.526,green,-3.4,101.8,green
3795,126.626,green,-3.3,101.3,green
3798,126.727,green,-3.7,101.9,green
3801,126.827,green,-3.0,100.1,green
3804,126.927,green,-2.7,101.2,green
3807,127.027,green,-4.9,102.4,green
3810,127.127,green,-3.7,98.2,green
3813,127.227,green,-4.9,104.7,green
3816,127.327,green,-4.4,107.5,green
3819,127.427,green,-4.6,104.0,green
3822,127.527,green,-4.6,104.7,green
