frame,t,state,red_score,green_score,before_v2_rule
2193,73.173,red,100.5,3.0,red
2196,73.273,red,100.5,3.6,red
2199,73.373,red,100.0,3.1,red
2202,73.473,red,100.7,3.5,red
2205,73.574,red,99.6,3.3,red
2208,73.674,red,101.5,2.8,red
2211,73.774,red,99.9,2.5,red
2214,73.874,red,100.4,3.5,red
2217,73.974,red,100.1,3.5,red
2220,74.074,red,100.8,3.5,red
2223,74.174,red,100.2,3.0,red
2226,74.274,red,100.9,2.3,red
2229,74.374,red,101.0,3.0,red
2232,74.474,red,100.6,3.7,red
2235,74.574,red,101.2,3.2,red
2238,74.675,red,101.4,2.3,red
2241,74.775,red,101.3,3.0,red
2244,74.875,red,100.9,2.4,red
2247,74.975,red,100.4,3.6,red
2250,75.075,red,100.4,3.0,red
2253,75.175,red,100.4,3.4,red
2256,75.275,red,101.6,3.0,red
2259,75.375,red,101.2,2.7,red
2262,75.475,red,101.2,3.8,red
2265,75.576,red,102.1,3.3,red
2268,75.676,red,100.9,4.6,red
2271,75.776,red,101.6,3.4,red
2274,75.876,red,101.3,4.0,red
2277,75.976,red,100.3,3.8,red
2280,76.076,red,101.8,3.6,red
2283,76.176,red,101.2,3.4,red
2286,76.276,red,101.8,3.1,red
2289,76.376,red,102.0,2.4,red
2292,76.476,red,101.6,3.2,red
2295,76.576,red,101.7,3.1,red
2298,76.677,red,101.8,2.9,red
2301,76.777,red,102.2,3.6,red
2304,76.877,red,102.1,3.7,red
2307,76.977,red,100.7,2.8,red
2310,77.077,red,102.5,3.3,red
2313,77.177,red,101.2,2.9,red
2316,77.277,red,101.9,3.8,red
2319,77.377,red,101.2,2.9,red
2322,77.477,red,102.4,1.8,red
2325,77.578,red,101.5,2.8,red
2328,77.678,red,100.7,3.7,red
2331,77.778,red,101.7,2.5,red
2334,77.878,red,101.6,3.1,red
2337,77.978,red,101.6,3.4,red
2340,78.078,red,101.3,3.3,red
2343,78.178,red,101.6,3.2,red
2346,78.278,red,102.0,3.4,red
2349,78.378,red,101.5,3.7,red
2352,78.478,red,101.8,4.1,red
2355,78.578,red,101.5,4.1,red
2358,78.679,red,100.9,3.0,red
2361,78.779,red,101.8,2.6,red
2364,78.879,red,101.2,3.2,red
2367,78.979,red,101.0,3.1,red
2370,79.079,red,101.6,3.9,red
2373,79.179,red,100.7,3.9,red
2376,79.279,red,100.6,2.9,red
2379,79.379,red,100.9,3.0,red
2382,79.479,red,100.6,3.3,red
2385,79.58,red,100.5,3.7,red
2388,79.68,red,100.1,2.7,red
2391,79.78,red,101.3,3.5,red
2394,79.88,red,101.4,2.5,red
2397,79.98,red,101.6,3.9,red
2400,80.08,red,102.5,4.3,red
2403,80.18,red,101.8,4.2,red
2406,80.28,red,101.4,3.4,red
2409,80.38,red,102.0,2.5,red
2412,80.48,red,101.7,3.5,red
2415,80.58,red,102.3,3.0,red
2418,80.681,red,102.0,3.1,red
2421,80.781,red,101.9,2.6,red
2424,80.881,red,101.9,3.5,red
2427,80.981,red,102.1,3.5,red
2430,81.081,red,101.7,3.7,red
2433,81.181,red,101.0,2.7,red
2436,81.281,red,101.9,4.6,red
2439,81.381,red,101.4,3.3,red
2442,81.481,red,101.3,2.5,red
2445,81.582,red,101.0,4.3,red
2448,81.682,red,101.1,3.8,red
2451,81.782,red,100.0,4.1,red
2454,81.882,red,101.0,3.0,red
2457,81.982,red,101.0,2.5,red
2460,82.082,red,100.7,3.0,red
2463,82.182,red,100.4,3.7,red
2466,82.282,red,100.6,3.3,red
2469,82.382,red,100.2,3.7,red
2472,82.482,red,99.5,2.3,red
2475,82.582,red,100.5,3.3,red
2478,82.683,red,99.8,3.2,red
2481,82.783,red,100.9,3.5,red
2484,82.883,red,100.2,3.2,red
2487,82.983,red,99.9,3.0,red
2490,83.083,red,101.3,3.9,red
2493,83.183,red,101.5,3.7,red
2496,83.283,red,101.1,3.8,red
2499,83.383,red,100.8,3.4,red
2502,83.483,red,100.3,3.0,red
2505,83.584,red,100.2,3.1,red
2508,83.684,red,101.1,2.9,red
2511,83.784,red,100.4,3.7,red
2514,83.884,red,101.1,2.5,red
2517,83.984,red,101.2,3.2,red
2520,84.084,red,100.5,2.6,red
2523,84.184,red,100.3,2.7,red
2526,84.284,red,100.4,2.8,red
2529,84.384,red,100.6,3.1,red
2532,84.484,red,99.9,3.4,red
2535,84.584,red,100.2,3.9,red
2538,84.685,red,101.0,3.7,red
2541,84.785,red,100.2,2.9,red
2544,84.885,red,100.7,3.4,red
2547,84.985,red,101.0,3.6,red
2550,85.085,red,100.0,3.3,red
2553,85.185,red,100.6,2.5,red
2556,85.285,red,100.6,2.5,red
2559,85.385,red,100.5,3.5,red
2562,85.485,red,100.5,3.6,red
2565,85.586,red,100.2,3.0,red
2568,85.686,red,99.8,2.4,red
2571,85.786,red,100.1,2.6,red
2574,85.886,red,100.8,2.9,red
2577,85.986,red,100.4,3.1,red
2580,86.086,red,99.4,3.3,red
2583,86.186,red,100.5,3.0,red
2586,86.286,red,99.3,2.9,red
2589,86.386,red,100.1,3.4,red
2592,86.486,red,100.1,4.6,red
2595,86.586,red,99.7,3.3,red
2598,86.687,red,100.4,3.5,red
2601,86.787,red,101.1,2.8,red
2604,86.887,red,101.1,3.0,red
2607,86.987,red,100.1,2.4,red
2610,87.087,red,100.3,3.1,red
2613,87.187,red,100.3,3.0,red
2616,87.287,red,100.2,2.7,red
2619,87.387,red,99.7,2.6,red
2622,87.487,red,100.0,3.3,red
2625,87.588,red,100.5,3.4,red
2628,87.688,red,100.6,3.7,red
2631,87.788,red,100.0,2.7,red
2634,87.888,red,99.9,3.0,red
2637,87.988,red,99.8,1.8,red
2640,88.088,red,98.9,2.9,red
2643,88.188,red,99.6,3.3,red
2646,88.288,red,98.7,2.8,red
2649,88.388,red,100.0,2.4,red
2652,88.488,red,100.1,2.8,red
2655,88.588,red,100.6,4.2,red
2658,88.689,red,99.9,2.2,red
2661,88.789,red,100.2,3.1,red
2664,88.889,red,100.1,2.5,red
2667,88.989,red,99.9,2.8,red
2670,89.089,red,98.6,3.4,red
2673,89.189,red,99.4,3.2,red
2676,89.289,red,100.3,2.5,red
2679,89.389,red,100.5,3.4,red
2682,89.489,red,100.7,3.1,red
2685,89.59,red,100.9,3.9,red
2688,89.69,red,100.4,2.2,red
2691,89.79,red,100.7,3.0,red
2694,89.89,red,100.3,4.1,red
2697,89.99,red,100.3,3.7,red
2700,90.09,red,101.4,3.3,red
2703,90.19,red,101.2,2.9,red
2706,90.29,red,101.1,3.3,red
2709,90.39,red,101.3,3.6,red
2712,90.49,red,100.2,3.6,red
2715,90.59,red,100.0,4.2,red
2718,90.691,red,100.6,2.6,red
2721,90.791,red,100.5,2.6,red
2724,90.891,red,100.6,1.9,red
2727,90.991,red,100.7,3.3,red
2730,91.091,red,100.4,3.5,red
2733,91.191,red,99.7,3.6,red
2736,91.291,red,100.5,2.4,red
2739,91.391,red,100.6,2.5,red
2742,91.491,red,100.5,3.4,red
2745,91.592,red,100.5,4.2,red
2748,91.692,red,101.2,3.8,red
2751,91.792,red,100.9,3.8,red
2754,91.892,red,101.6,2.3,red
2757,91.992,red,100.4,3.3,red
2760,92.092,red,100.9,3.2,red
2763,92.192,red,99.7,3.8,red
2766,92.292,red,100.2,2.9,red
2769,92.392,red,99.5,2.9,red
2772,92.492,red,100.1,2.5,red
2775,92.592,red,100.4,2.9,red
2778,92.693,red,100.8,4.0,red
2781,92.793,red,99.9,3.0,red
2784,92.893,red,99.7,2.7,red
2787,92.993,red,99.7,3.1,red
2790,93.093,red,100.5,3.0,red
2793,93.193,red,100.1,3.5,red
2796,93.293,red,100.2,3.0,red
2799,93.393,red,100.5,3.8,red
2802,93.493,red,99.7,3.6,red
2805,93.594,red,100.1,2.7,red
2808,93.694,red,101.3,3.8,red
2811,93.794,red,100.2,3.6,red
2814,93.894,red,100.0,2.8,red
2817,93.994,red,99.9,2.7,red
2820,94.094,red,99.5,3.0,red
2823,94.194,red,100.5,3.0,red
2826,94.294,red,100.7,2.4,red
2829,94.394,red,100.2,3.8,red
2832,94.494,red,99.7,2.4,red
2835,94.594,red,100.6,3.7,red
2838,94.695,red,100.2,3.0,red
2841,94.795,red,100.1,3.9,red
2844,94.895,red,99.7,3.7,red
2847,94.995,red,100.6,2.9,red
2850,95.095,red,101.0,3.8,red
2853,95.195,red,100.7,3.3,red
2856,95.295,red,100.1,3.5,red
2859,95.395,red,100.5,3.2,red
2862,95.495,red,100.6,3.6,red
2865,95.596,red,100.0,2.5,red
2868,95.696,red,100.7,3.2,red
2871,95.796,red,100.3,2.6,red
2874,95.896,red,99.8,2.3,red
2877,95.996,red,100.9,3.1,red
2880,96.096,red,100.1,2.4,red
2883,96.196,red,99.9,3.1,red
2886,96.296,red,100.0,2.9,red
2889,96.396,red,100.5,1.7,red
2892,96.496,red,99.9,2.7,red
2895,96.596,red,99.7,3.1,red
2898,96.697,red,100.9,3.2,red
2901,96.797,red,100.1,3.2,red
2904,96.897,red,100.2,3.1,red
2907,96.997,red,99.6,3.5,red
2910,97.097,red,100.1,3.0,red
2913,97.197,red,100.5,3.6,red
2916,97.297,red,99.0,3.0,red
2919,97.397,red,100.2,3.9,red
2922,97.497,red,100.1,2.9,red
2925,97.598,red,100.5,3.4,red
2928,97.698,red,100.0,3.4,red
2931,97.798,red,99.9,3.2,red
2934,97.898,red,100.4,2.8,red
2937,97.998,red,99.7,2.3,red
2940,98.098,red,100.4,3.8,red
2943,98.198,red,100.3,3.1,red
2946,98.298,red,100.8,2.2,red
2949,98.398,red,100.7,4.0,red
2952,98.498,red,100.8,3.7,red
2955,98.598,red,100.9,3.7,red
2958,98.699,red,100.6,2.8,red
2961,98.799,red,100.6,3.1,red
2964,98.899,red,99.9,2.2,red
2967,98.999,red,100.4,3.0,red
2970,99.099,red,99.8,3.4,red
2973,99.199,red,99.2,3.2,red
2976,99.299,red,99.9,3.3,red
2979,99.399,red,100.0,2.2,red
2982,99.499,red,99.1,4.2,red
2985,99.6,red,100.0,3.2,red
2988,99.7,red,100.1,2.9,red
2991,99.8,red,100.5,1.9,red
2994,99.9,red,99.9,2.4,red
2997,100.0,red,100.4,2.7,red
3000,100.1,red,100.2,2.2,red
3003,100.2,red,99.9,3.2,red
3006,100.3,red,100.1,2.6,red
3009,100.4,red,100.4,1.1,red
3012,100.5,red,100.4,3.6,red
3015,100.6,red,99.2,3.2,red
3018,100.701,red,99.6,2.5,red
3021,100.801,red,100.3,3.1,red
3024,100.901,red,99.9,3.1,red
3027,101.001,red,99.9,2.4,red
3030,101.101,red,100.6,2.5,red
3033,101.201,red,100.0,4.0,red
3036,101.301,red,100.3,3.0,red
3039,101.401,red,100.7,3.5,red
3042,101.501,red,101.2,3.7,red
3045,101.602,red,101.6,2.3,red
3048,101.702,red,100.5,3.4,red
3051,101.802,red,100.4,2.8,red
3054,101.902,red,100.5,2.7,red
3057,102.002,red,100.8,2.8,red
3060,102.102,red,100.9,3.5,red
3063,102.202,red,101.0,3.1,red
3066,102.302,red,101.2,2.9,red
3069,102.402,red,101.2,3.5,red
3072,102.502,red,100.6,3.2,red
3075,102.602,red,100.6,4.0,red
3078,102.703,red,100.2,2.4,red
3081,102.803,red,99.5,3.5,red
3084,102.903,red,100.4,2.8,red
3087,103.003,red,100.0,3.6,red
3090,103.103,red,100.6,3.0,red
3093,103.203,red,101.3,3.0,red
3096,103.303,red,101.0,3.8,red
3099,103.403,red,101.1,3.1,red
3102,103.503,red,100.8,3.8,red
3105,103.604,red,100.4,2.6,red
3108,103.704,red,101.0,2.6,red
3111,103.804,red,99.2,2.6,red
3114,103.904,red,100.4,3.3,red
3117,104.004,red,100.3,2.5,red
3120,104.104,red,100.5,3.6,red
3123,104.204,red,100.3,3.4,red
3126,104.304,red,100.0,3.1,red
3129,104.404,red,100.0,3.3,red
3132,104.504,red,100.3,3.0,red
3135,104.604,red,100.0,2.7,red
3138,104.705,red,101.1,3.9,red
3141,104.805,red,100.1,2.5,red
3144,104.905,red,100.1,3.3,red
3147,105.005,red,100.6,3.5,red
3150,105.105,red,100.5,3.6,red
3153,105.205,red,99.8,3.7,red
3156,105.305,red,100.8,3.7,red
3159,105.405,red,100.7,2.9,red
3162,105.505,red,99.9,3.0,red
3165,105.606,red,99.2,3.3,red
3168,105.706,red,100.0,3.0,red
3171,105.806,red,101.0,2.3,red
3174,105.906,red,100.5,3.2,red
3177,106.006,red,99.2,3.1,red
3180,106.106,red,99.1,3.6,red
3183,106.206,red,98.9,2.3,red
3186,106.306,red,99.6,2.3,red
3189,106.406,red,101.3,3.6,red
3192,106.506,red,99.7,2.6,red
3195,106.606,red,100.7,2.1,red
3198,106.707,red,101.2,2.8,red
3201,106.807,red,99.6,3.0,red
3204,106.907,red,99.9,3.4,red
3207,107.007,red,99.6,2.5,red
3210,107.107,red,99.6,2.6,red
3213,107.207,red,99.4,3.3,red
3216,107.307,red,99.7,3.3,red
3219,107.407,red,100.6,3.9,red
3222,107.507,red,99.5,3.7,red
3225,107.608,red,99.8,2.9,red
3228,107.708,red,100.3,3.9,red
3231,107.808,red,100.7,3.1,red
3234,107.908,red,100.6,3.2,red
3237,108.008,red,99.8,2.9,red
3240,108.108,red,100.8,3.3,red
3243,108.208,red,101.1,3.7,red
3246,108.308,red,100.5,2.7,red
3249,108.408,red,101.1,2.1,red
3252,108.508,red,100.9,3.5,red
3255,108.608,red,100.8,2.6,red
3258,108.709,red,100.9,3.1,red
3261,108.809,red,101.2,3.1,red
3264,108.909,red,100.9,2.9,red
3267,109.009,red,100.5,3.5,red
3270,109.109,red,99.5,3.7,red
3273,109.209,red,100.0,3.6,red
3276,109.309,red,100.3,4.3,red
3279,109.409,red,100.5,3.2,red
3282,109.509,red,99.6,2.8,red
3285,109.61,red,100.2,4.2,red
3288,109.71,red,100.1,3.2,red
3291,109.81,red,101.2,3.0,red
3294,109.91,red,102.0,2.6,red
3297,110.01,red,101.1,3.3,red
3300,110.11,red,100.4,2.6,red
3303,110.21,red,99.7,3.9,red
3306,110.31,red,100.7,2.7,red
3309,110.41,red,99.5,4.3,red
3312,110.51,red,100.3,3.4,red
3315,110.61,red,100.2,3.3,red
3318,110.711,red,100.1,3.1,red
3321,110.811,red,99.7,2.9,red
3324,110.911,red,100.6,2.1,red
3327,111.011,red,101.2,3.4,red
3330,111.111,red,100.8,3.5,red
3333,111.211,red,99.9,2.3,red
3336,111.311,red,100.4,3.1,red
3339,111.411,red,100.5,3.5,red
3342,111.511,red,101.6,3.4,red
3345,111.612,red,101.3,4.2,red
3348,111.712,red,100.7,2.3,red
3351,111.812,red,100.7,3.3,red
3354,111.912,red,100.4,3.1,red
3357,112.012,red,101.4,2.5,red
3360,112.112,red,101.2,3.1,red
3363,112.212,red,101.2,3.0,red
3366,112.312,red,101.0,1.7,red
3369,112.412,red,101.2,2.2,red
3372,112.512,red,101.1,3.3,red
3375,112.612,red,102.5,2.8,red
3378,112.713,red,101.3,3.5,red
3381,112.813,red,101.2,3.8,red
3384,112.913,red,101.4,2.9,red
3387,113.013,red,101.0,3.3,red
3390,113.113,red,101.4,3.4,red
3393,113.213,red,101.1,3.1,red
3396,113.313,red,101.7,3.0,red
3399,113.413,red,101.4,2.4,red
3402,113.513,red,101.0,3.2,red
3405,113.614,red,101.7,2.8,red
3408,113.714,red,100.0,3.6,red
3411,113.814,red,100.0,3.3,red
3414,113.914,red,100.2,3.7,red
3417,114.014,red,100.5,3.5,red
3420,114.114,red,100.4,3.3,red
3423,114.214,red,100.5,3.0,red
3426,114.314,red,101.3,2.9,red
3429,114.414,red,99.8,4.3,red
3432,114.514,red,100.1,2.7,red
3435,114.614,red,101.7,3.2,red
3438,114.715,red,100.6,3.9,red
3441,114.815,red,100.7,2.2,red
3444,114.915,red,100.7,3.8,red
3447,115.015,red,100.3,3.0,red
3450,115.115,red,101.0,2.7,red
3453,115.215,red,101.2,2.3,red
3456,115.315,red,101.5,3.1,red
3459,115.415,red,100.9,2.5,red
3462,115.515,red,101.4,2.2,red
3465,115.616,red,99.7,3.6,red
3468,115.716,red,101.6,3.4,red
3471,115.816,red,102.0,4.9,red
3474,115.916,red,99.9,3.7,red
3477,116.016,red,100.5,3.9,red
3480,116.116,red,100.6,3.0,red
3483,116.216,red,100.8,3.3,red
3486,116.316,red,101.4,3.4,red
3489,116.416,red,100.6,3.0,red
3492,116.516,red,101.5,3.0,red
3495,116.616,red,101.5,2.7,red
3498,116.717,red,100.5,4.1,red
3501,116.817,red,99.5,3.3,red
3504,116.917,red,100.4,2.8,red
3507,117.017,red,100.9,2.5,red
3510,117.117,unclear,73.6,95.6,none
3513,117.217,green,-7.1,101.7,green
3516,117.317,green,-8.8,101.3,green
3519,117.417,green,-10.3,101.3,green
3522,117.517,green,-10.1,101.6,green
3525,117.618,green,-10.1,101.3,green
3528,117.718,green,-9.8,101.2,green
3531,117.818,green,-9.9,100.9,green
3534,117.918,green,-10.0,101.3,green
3537,118.018,green,-9.3,100.7,green
3540,118.118,green,-10.2,101.1,green
3543,118.218,green,-10.1,100.9,green
3546,118.318,green,-10.5,101.2,green
3549,118.418,green,-10.2,100.4,green
3552,118.518,green,-10.1,100.4,green
3555,118.618,green,-10.0,100.2,green
3558,118.719,green,-10.8,100.3,green
3561,118.819,green,-10.5,100.5,green
3564,118.919,green,-9.8,100.4,green
3567,119.019,green,-10.3,100.6,green
3570,119.119,green,-10.3,101.1,green
3573,119.219,green,-10.4,100.2,green
3576,119.319,green,-10.2,101.2,green
3579,119.419,green,-10.5,100.6,green
3582,119.519,green,-10.9,101.1,green
3585,119.62,green,-11.4,101.1,green
3588,119.72,green,-10.1,100.4,green
3591,119.82,green,-9.7,101.1,green
3594,119.92,green,-9.8,100.7,green
3597,120.02,green,-10.0,101.4,green
3600,120.12,green,-10.4,100.8,green
3603,120.22,green,-10.8,100.7,green
3606,120.32,green,-10.4,101.0,green
3609,120.42,green,-10.5,100.8,green
3612,120.52,green,-10.4,100.8,green
3615,120.62,green,-10.3,101.2,green
3618,120.721,green,-10.5,101.3,green
3621,120.821,green,-10.3,101.1,green
3624,120.921,green,-9.7,101.3,green
3627,121.021,green,-10.0,101.8,green
3630,121.121,green,-10.4,102.2,green
3633,121.221,green,-9.9,102.4,green
3636,121.321,green,-9.7,102.2,green
3639,121.421,green,-10.6,101.9,green
3642,121.521,green,-10.4,102.0,green
3645,121.622,green,-11.1,102.2,green
3648,121.722,green,-11.1,102.3,green
3651,121.822,green,-11.3,101.9,green
3654,121.922,green,-11.0,102.8,green
3657,122.022,green,-10.6,102.5,green
3660,122.122,green,-10.5,102.3,green
3663,122.222,green,-10.4,102.3,green
3666,122.322,green,-10.6,102.2,green
3669,122.422,green,-9.6,101.3,green
3672,122.522,green,-10.1,103.3,green
3675,122.622,green,-10.9,102.7,green
3678,122.723,green,-10.0,103.2,green
3681,122.823,green,-10.4,102.6,green
3684,122.923,green,-10.1,102.4,green
3687,123.023,green,-10.2,103.0,green
3690,123.123,green,-9.4,102.3,green
3693,123.223,green,-10.1,102.0,green
3696,123.323,green,-10.1,102.5,green
3699,123.423,green,-9.6,102.5,green
3702,123.523,green,-9.7,102.4,green
3705,123.624,green,-10.5,102.2,green
3708,123.724,green,-10.0,101.7,green
3711,123.824,green,-9.1,102.0,green
3714,123.924,green,-9.7,101.9,green
3717,124.024,green,-9.6,102.5,green
3720,124.124,green,-10.5,102.8,green
3723,124.224,green,-9.4,102.5,green
3726,124.324,green,-9.3,102.2,green
3729,124.424,green,-9.9,101.7,green
3732,124.524,green,-9.6,102.5,green
3735,124.624,green,-9.5,102.6,green
3738,124.725,green,-11.0,102.3,green
3741,124.825,green,-9.6,102.2,green
3744,124.925,green,-10.7,101.1,green
3747,125.025,green,-10.5,101.4,green
3750,125.125,green,-9.7,101.0,green
3753,125.225,green,-10.0,100.6,green
3756,125.325,green,-9.1,101.1,green
3759,125.425,green,-9.7,100.6,green
3762,125.525,green,-10.0,102.9,green
3765,125.626,green,-8.7,101.5,green
3768,125.726,green,-9.5,101.2,green
3771,125.826,green,-10.3,101.7,green
3774,125.926,green,-9.4,101.0,green
3777,126.026,green,-9.1,102.0,green
3780,126.126,green,-11.3,100.8,green
3783,126.226,green,-11.3,101.1,green
3786,126.326,green,-10.4,101.1,green
3789,126.426,green,-10.3,101.1,green
3792,126.526,green,-10.9,100.9,green
3795,126.626,green,-9.7,101.5,green
3798,126.727,green,-9.2,101.0,green
3801,126.827,green,-9.9,100.9,green
3804,126.927,green,-10.9,102.2,green
3807,127.027,green,-9.9,101.7,green
3810,127.127,green,-9.9,102.4,green
3813,127.227,green,-9.5,101.8,green
3816,127.327,green,-10.1,101.8,green
3819,127.427,green,-10.3,101.7,green
3822,127.527,green,-9.6,101.5,green
3825,127.628,green,-9.3,101.4,green
3828,127.728,green,-10.6,101.3,green
3831,127.828,green,-9.8,101.3,green
3834,127.928,green,-10.0,101.8,green
3837,128.028,green,-10.5,101.7,green
3840,128.128,green,-11.0,101.4,green
3843,128.228,green,-10.0,101.4,green
3846,128.328,green,-10.6,101.5,green
3849,128.428,green,-10.3,102.0,green
3852,128.528,green,-10.6,102.0,green
3855,128.628,green,-10.4,102.0,green
3858,128.729,green,-10.5,101.7,green
3861,128.829,green,-10.5,103.1,green
3864,128.929,green,-11.2,101.4,green
3867,129.029,green,-11.0,102.4,green
3870,129.129,green,-10.1,102.0,green
3873,129.229,green,-9.6,101.8,green
3876,129.329,green,-9.7,102.6,green
3879,129.429,green,-11.2,101.5,green
3882,129.529,green,-10.7,102.0,green
3885,129.63,green,-10.5,102.9,green
3888,129.73,green,-11.3,103.1,green
3891,129.83,green,-11.1,102.3,green
3894,129.93,green,-10.0,101.8,green
3897,130.03,green,-9.9,102.9,green
3900,130.13,green,-10.8,102.2,green
3903,130.23,green,-10.8,103.1,green
3906,130.33,green,-9.8,103.0,green
3909,130.43,green,-10.0,103.1,green
3912,130.53,green,-10.1,102.9,green
3915,130.631,green,-10.7,103.3,green
3918,130.731,green,-9.3,103.7,green
3921,130.831,green,-10.5,103.2,green
3924,130.931,green,-10.3,103.3,green
3927,131.031,green,-10.2,103.0,green
3930,131.131,green,-11.0,102.4,green
3933,131.231,green,-10.8,103.4,green
3936,131.331,green,-10.3,103.3,green
3939,131.431,green,-10.9,103.2,green
3942,131.531,green,-10.0,103.0,green
3945,131.632,green,-10.8,103.5,green
3948,131.732,green,-9.8,103.9,green
3951,131.832,green,-10.2,103.4,green
3954,131.932,green,-10.8,103.1,green
3957,132.032,green,-11.2,103.5,green
3960,132.132,green,-10.8,105.4,green
3963,132.232,green,-11.1,107.0,green
3966,132.332,green,-10.8,105.1,green
3969,132.432,green,-10.9,103.6,green
3972,132.532,green,-10.6,103.5,green
3975,132.632,green,-11.0,103.7,green
3978,132.733,green,-11.5,101.8,green
3981,132.833,green,-10.9,101.9,green
3984,132.933,green,-11.6,102.5,green
3987,133.033,green,-10.1,102.6,green
3990,133.133,green,-10.0,102.6,green
3993,133.233,green,-10.4,102.9,green
3996,133.333,green,-9.3,101.9,green
3999,133.433,green,-10.6,101.9,green
4002,133.533,green,-10.7,102.5,green
4005,133.634,green,-11.4,101.7,green
4008,133.734,green,-10.7,102.4,green
4011,133.834,green,-9.7,102.3,green
4014,133.934,green,-10.3,101.9,green
4017,134.034,green,-9.8,101.6,green
4020,134.134,green,-10.8,102.0,green
4023,134.234,green,-10.5,101.7,green
4026,134.334,green,-10.2,102.0,green
4029,134.434,green,-9.7,101.4,green
4032,134.534,green,-11.1,101.5,green
4035,134.634,green,-10.3,101.4,green
4038,134.735,green,-10.7,101.2,green
4041,134.835,green,-9.9,101.8,green
4044,134.935,green,-10.7,101.2,green
4047,135.035,green,-9.8,101.5,green
4050,135.135,green,-9.9,101.3,green
4053,135.235,green,-9.7,101.4,green
4056,135.335,green,-10.4,101.5,green
4059,135.435,green,-10.5,101.4,green
4062,135.535,green,-9.6,100.8,green
4065,135.636,green,-10.3,101.4,green
4068,135.736,green,-10.5,101.4,green
4071,135.836,green,-10.4,101.5,green
4074,135.936,green,-11.4,100.6,green
4077,136.036,green,-11.1,101.2,green
4080,136.136,green,-10.0,101.6,green
4083,136.236,green,-11.0,101.4,green
4086,136.336,green,-10.0,101.8,green
4089,136.436,green,-10.0,102.7,green
4092,136.536,green,-10.0,101.4,green
4095,136.636,green,-10.6,102.2,green
4098,136.737,green,-10.4,101.9,green
4101,136.837,green,-9.5,102.6,green
4104,136.937,green,-10.1,101.7,green
4107,137.037,green,-10.4,101.6,green
4110,137.137,green,-9.7,102.2,green
4113,137.237,green,-9.4,102.1,green
4116,137.337,green,-9.9,101.8,green
4119,137.437,green,-10.9,102.6,green
4122,137.537,green,-9.6,102.5,green
4125,137.638,green,-10.4,102.4,green
4128,137.738,green,-10.0,101.5,green
4131,137.838,green,-9.4,102.1,green
4134,137.938,green,-9.5,102.1,green
4137,138.038,green,-10.0,103.1,green
4140,138.138,green,-10.6,102.7,green
4143,138.238,green,-10.2,102.9,green
4146,138.338,green,-10.4,102.9,green
4149,138.438,green,-11.0,103.4,green
4152,138.538,green,-10.6,102.8,green
4155,138.638,green,-9.5,103.7,green
4158,138.739,green,-10.9,102.8,green
4161,138.839,green,-9.7,103.2,green
4164,138.939,green,-10.7,103.4,green
4167,139.039,green,-10.9,102.5,green
4170,139.139,green,-9.3,103.1,green
4173,139.239,green,-9.9,103.5,green
4176,139.339,green,-9.6,103.3,green
4179,139.439,green,-9.2,103.6,green
4182,139.539,green,-9.5,102.9,green
4185,139.64,green,-9.1,102.8,green
4188,139.74,green,-11.0,103.3,green
4191,139.84,green,-9.5,103.6,green
4194,139.94,green,-9.7,103.7,green
4197,140.04,green,-10.0,103.8,green
4200,140.14,green,-9.5,103.7,green
4203,140.24,green,-9.3,103.2,green
4206,140.34,green,-8.7,103.3,green
4209,140.44,green,-9.1,102.6,green
4212,140.54,green,-9.9,103.6,green
4215,140.64,green,-10.0,103.8,green
4218,140.741,green,-10.0,103.2,green
4221,140.841,green,-10.1,103.5,green
4224,140.941,green,-10.3,103.2,green
4227,141.041,green,-10.8,103.0,green
4230,141.141,green,-9.2,103.1,green
4233,141.241,green,-9.5,102.8,green
4236,141.341,green,-9.5,103.7,green
4239,141.441,green,-9.0,102.8,green
4242,141.541,green,-9.1,102.7,green
4245,141.642,green,-9.9,103.0,green
4248,141.742,green,-9.7,103.2,green
4251,141.842,green,-8.6,103.0,green
4254,141.942,green,-9.8,102.8,green
4257,142.042,green,-9.7,102.8,green
4260,142.142,green,-11.5,103.1,green
4263,142.242,green,-11.1,103.0,green
4266,142.342,green,-10.8,103.2,green
4269,142.442,green,-11.0,102.9,green
4272,142.542,green,-11.1,102.6,green
4275,142.642,green,-10.8,102.9,green
4278,142.743,green,-9.4,102.3,green
4281,142.843,green,-9.7,102.5,green
4284,142.943,green,-10.0,102.7,green
4287,143.043,green,-10.7,102.3,green
4290,143.143,green,-9.8,102.3,green
4293,143.243,green,-10.5,102.4,green
4296,143.343,green,-8.9,102.3,green
4299,143.443,green,-10.2,102.4,green
4302,143.543,green,-10.6,102.0,green
4305,143.644,green,-10.0,101.6,green
4308,143.744,green,-11.0,103.0,green
4311,143.844,green,-10.2,102.0,green
4314,143.944,green,-10.3,102.5,green
4317,144.044,green,-11.1,102.4,green
4320,144.144,green,-9.9,101.8,green
4323,144.244,green,-9.7,102.1,green
4326,144.344,green,-10.3,102.1,green
4329,144.444,green,-9.2,101.3,green
4332,144.544,green,-9.4,101.7,green
4335,144.644,green,-10.2,102.0,green
4338,144.745,green,-9.4,101.6,green
4341,144.845,green,-10.2,101.6,green
4344,144.945,green,-10.0,101.6,green
4347,145.045,green,-10.1,102.3,green
4350,145.145,green,-10.3,101.4,green
